bhsa_node,ref,book,book_super,canon_part,period,genre,domain2,text_full,text_plain,lex,lex_etcbc,gloss,verb_form,stem,person,gender,number,valence,clause_atom,clause,sentence,txt_type,clause_type,cltype_simp,clause_rela,cl_args,is_question,prec_lexes,prec_pos,prec_part,ref_sbl,ref_abbr,has_objc,objc_pos,has_loca,loca_type,loca_heads,has_time
62705,Leviticus 16:22,Leviticus,Leviticus,Law,SBH,instruction,Q,נָשָׂ֨א,נשׂא,נשׂא,NF>[,lift,wqtl,qal,p3,m,sg,dp,וְנָשָׂ֨א הַשָּׂעִ֥יר עָלָ֛יו אֶת־כָּל־עֲוֹנֹתָ֖ם אֶל־אֶ֣רֶץ גְּזֵרָ֑ה ,וְנָשָׂ֨א הַשָּׂעִ֥יר עָלָ֛יו אֶת־כָּל־עֲוֹנֹתָ֖ם אֶל־אֶ֣רֶץ גְּזֵרָ֑ה ,וְנָשָׂ֨א הַשָּׂעִ֥יר עָלָ֛יו אֶת־כָּל־עֲוֹנֹתָ֖ם אֶל־אֶ֣רֶץ גְּזֵרָ֑ה ,NQ,WQtX,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 16:22,Lev. 16:22,1,VO,0,,,0
62716,Leviticus 16:22,Leviticus,Leviticus,Law,SBH,instruction,Q,שִׁלַּ֥ח,שׁלח,שׁלח,CLX[,send,wqtl,piel,p3,m,sg,,וְשִׁלַּ֥ח אֶת־הַשָּׂעִ֖יר בַּמִּדְבָּֽר׃ ,וְשִׁלַּ֥ח אֶת־הַשָּׂעִ֖יר בַּמִּדְבָּֽר׃ ,וְשִׁלַּ֥ח אֶת־הַשָּׂעִ֖יר בַּמִּדְבָּֽר׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 16:22,Lev. 16:22,1,VO,0,,,0
62724,Leviticus 16:23,Leviticus,Leviticus,Law,SBH,instruction,Q,בָ֤א,בא,בוא,BW>[,come,wqtl,qal,p3,m,sg,-p,וּבָ֤א אַהֲרֹן֙ אֶל־אֹ֣הֶל מֹועֵ֔ד ,וּבָ֤א אַהֲרֹן֙ אֶל־אֹ֣הֶל מֹועֵ֔ד ,וּבָ֤א אַהֲרֹן֙ אֶל־אֹ֣הֶל מֹועֵ֔ד ,NQ,WQtX,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 16:23,Lev. 16:23,0,,0,,,0
62730,Leviticus 16:23,Leviticus,Leviticus,Law,SBH,instruction,Q,פָשַׁט֙,פשׁט,פשׁט,PCV[,strip off,wqtl,qal,p3,m,sg,d-,וּפָשַׁט֙ אֶת־בִּגְדֵ֣י הַבָּ֔ד ,וּפָשַׁט֙ אֶת־בִּגְדֵ֣י הַבָּ֔ד ,וּפָשַׁט֙ אֶת־בִּגְדֵ֣י הַבָּ֔ד אֲשֶׁ֥ר לָבַ֖שׁ בְּבֹאֹ֣ו אֶל־הַקֹּ֑דֶשׁ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 16:23,Lev. 16:23,1,VO,0,,,0
62743,Leviticus 16:23,Leviticus,Leviticus,Law,SBH,instruction,Q,הִנִּיחָ֖ם,הניחם,נוח,NWX[,settle,wqtl,hif,p3,m,sg,,וְהִנִּיחָ֖ם שָֽׁם׃ ,וְהִנִּיחָ֖ם שָֽׁם׃ ,וְהִנִּיחָ֖ם שָֽׁם׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 16:23,Lev. 16:23,1,VO?,0,,,0
62746,Leviticus 16:24,Leviticus,Leviticus,Law,SBH,instruction,Q,רָחַ֨ץ,רחץ,רחץ,RXY[,wash,wqtl,qal,p3,m,sg,dp,וְרָחַ֨ץ אֶת־בְּשָׂרֹ֤ו בַמַּ֨יִם֙ בְּמָקֹ֣ום קָדֹ֔ושׁ ,וְרָחַ֨ץ אֶת־בְּשָׂרֹ֤ו בַמַּ֨יִם֙ בְּמָקֹ֣ום קָדֹ֔ושׁ ,וְרָחַ֨ץ אֶת־בְּשָׂרֹ֤ו בַמַּ֨יִם֙ בְּמָקֹ֣ום קָדֹ֔ושׁ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 16:24,Lev. 16:24,1,VO,1,PP,MQWM/,0
62756,Leviticus 16:24,Leviticus,Leviticus,Law,SBH,instruction,Q,לָבַ֖שׁ,לבשׁ,לבשׁ,LBC[,clothe,wqtl,qal,p3,m,sg,d-,וְלָבַ֖שׁ אֶת־בְּגָדָ֑יו ,וְלָבַ֖שׁ אֶת־בְּגָדָ֑יו ,וְלָבַ֖שׁ אֶת־בְּגָדָ֑יו ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 16:24,Lev. 16:24,1,VO,0,,,0
62760,Leviticus 16:24,Leviticus,Leviticus,Law,SBH,instruction,Q,יָצָ֗א,יצא,יצא,JY>[,go out,wqtl,qal,p3,m,sg,--,וְיָצָ֗א ,וְיָצָ֗א ,וְיָצָ֗א ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 16:24,Lev. 16:24,0,,0,,,0
62762,Leviticus 16:24,Leviticus,Leviticus,Law,SBH,instruction,Q,עָשָׂ֤ה,עשׂה,עשׂה,<FH[,make,wqtl,qal,p3,m,sg,d-,וְעָשָׂ֤ה אֶת־עֹֽלָתֹו֙ וְאֶת־עֹלַ֣ת הָעָ֔ם ,וְעָשָׂ֤ה אֶת־עֹֽלָתֹו֙ וְאֶת־עֹלַ֣ת הָעָ֔ם ,וְעָשָׂ֤ה אֶת־עֹֽלָתֹו֙ וְאֶת־עֹלַ֣ת הָעָ֔ם ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 16:24,Lev. 16:24,1,VO,0,,,0
62771,Leviticus 16:24,Leviticus,Leviticus,Law,SBH,instruction,Q,כִפֶּ֥ר,כפר,כפר,KPR[,cover,wqtl,piel,p3,m,sg,,וְכִפֶּ֥ר בַּעֲדֹ֖ו וּבְעַ֥ד הָעָֽם׃ ,וְכִפֶּ֥ר בַּעֲדֹ֖ו וּבְעַ֥ד הָעָֽם׃ ,וְכִפֶּ֥ר בַּעֲדֹ֖ו וּבְעַ֥ד הָעָֽם׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 16:24,Lev. 16:24,0,,0,,,0
62796,Leviticus 16:26,Leviticus,Leviticus,Law,SBH,instruction,Q,רָחַ֥ץ,רחץ,רחץ,RXY[,wash,wqtl,qal,p3,m,sg,dp,וְרָחַ֥ץ אֶת־בְּשָׂרֹ֖ו בַּמָּ֑יִם ,וְרָחַ֥ץ אֶת־בְּשָׂרֹ֖ו בַּמָּ֑יִם ,וְרָחַ֥ץ אֶת־בְּשָׂרֹ֖ו בַּמָּ֑יִם ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 16:26,Lev. 16:26,1,VO,0,,,0
62836,Leviticus 16:27,Leviticus,Leviticus,Law,SBH,instruction,Q,שָׂרְפ֣וּ,שׂרפו,שׂרף,FRP[,burn,wqtl,qal,p3,unknown,pl,dp,וְשָׂרְפ֣וּ בָאֵ֔שׁ אֶת־עֹרֹתָ֥ם וְאֶת־בְּשָׂרָ֖ם וְאֶת־פִּרְשָֽׁם׃ ,וְשָׂרְפ֣וּ בָאֵ֔שׁ אֶת־עֹרֹתָ֥ם וְאֶת־בְּשָׂרָ֖ם וְאֶת־פִּרְשָֽׁם׃ ,וְשָׂרְפ֣וּ בָאֵ֔שׁ אֶת־עֹרֹתָ֥ם וְאֶת־בְּשָׂרָ֖ם וְאֶת־פִּרְשָֽׁם׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 16:27,Lev. 16:27,1,VO,0,,,0
62855,Leviticus 16:28,Leviticus,Leviticus,Law,SBH,instruction,Q,רָחַ֥ץ,רחץ,רחץ,RXY[,wash,wqtl,qal,p3,m,sg,dp,וְרָחַ֥ץ אֶת־בְּשָׂרֹ֖ו בַּמָּ֑יִם ,וְרָחַ֥ץ אֶת־בְּשָׂרֹ֖ו בַּמָּ֑יִם ,וְרָחַ֥ץ אֶת־בְּשָׂרֹ֖ו בַּמָּ֑יִם ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 16:28,Lev. 16:28,1,VO,0,,,0
62869,Leviticus 16:29,Leviticus,Leviticus,Law,SBH,instruction,Q,הָיְתָ֥ה,היתה,היה,HJH[,be,wqtl,qal,p3,f,sg,-i,וְהָיְתָ֥ה לָכֶ֖ם לְחֻקַּ֣ת עֹולָ֑ם ,וְהָיְתָ֥ה לָכֶ֖ם לְחֻקַּ֣ת עֹולָ֑ם ,וְהָיְתָ֥ה לָכֶ֖ם לְחֻקַּ֣ת עֹולָ֑ם ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 16:29,Lev. 16:29,0,,0,,,0
62925,Leviticus 16:31,Leviticus,Leviticus,Law,SBH,instruction,Q,עִנִּיתֶ֖ם,עניתם,ענה,<NH=[,be lowly,wqtl,piel,p2,m,pl,,וְעִנִּיתֶ֖ם אֶת־נַפְשֹׁתֵיכֶ֑ם ,וְעִנִּיתֶ֖ם אֶת־נַפְשֹׁתֵיכֶ֑ם ,וְעִנִּיתֶ֖ם אֶת־נַפְשֹׁתֵיכֶ֑ם ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 16:31,Lev. 16:31,1,VO,0,,,0
62931,Leviticus 16:32,Leviticus,Leviticus,Law,SBH,instruction,Q,כִפֶּ֨ר,כפר,כפר,KPR[,cover,wqtl,piel,p3,m,sg,,וְכִפֶּ֨ר הַכֹּהֵ֜ן ,וְכִפֶּ֨ר הַכֹּהֵ֜ן ,וְכִפֶּ֨ר הַכֹּהֵ֜ן אֲשֶׁר־יִמְשַׁ֣ח אֹתֹ֗ו וַאֲשֶׁ֤ר יְמַלֵּא֙ אֶת־יָדֹ֔ו לְכַהֵ֖ן תַּ֣חַת אָבִ֑יו ,NQ,WQtX,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 16:32,Lev. 16:32,0,,0,,,0
62947,Leviticus 16:32,Leviticus,Leviticus,Law,SBH,instruction,Q,לָבַ֛שׁ,לבשׁ,לבשׁ,LBC[,clothe,wqtl,qal,p3,m,sg,d-,וְלָבַ֛שׁ אֶת־בִּגְדֵ֥י הַבָּ֖ד בִּגְדֵ֥י הַקֹּֽדֶשׁ׃ ,וְלָבַ֛שׁ אֶת־בִּגְדֵ֥י הַבָּ֖ד בִּגְדֵ֥י הַקֹּֽדֶשׁ׃ ,וְלָבַ֛שׁ אֶת־בִּגְדֵ֥י הַבָּ֖ד בִּגְדֵ֥י הַקֹּֽדֶשׁ׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 16:32,Lev. 16:32,1,VO,0,,,0
62956,Leviticus 16:33,Leviticus,Leviticus,Law,SBH,instruction,Q,כִפֶּר֙,כפר,כפר,KPR[,cover,wqtl,piel,p3,m,sg,,וְכִפֶּר֙ אֶת־מִקְדַּ֣שׁ הַקֹּ֔דֶשׁ ,וְכִפֶּר֙ אֶת־מִקְדַּ֣שׁ הַקֹּ֔דֶשׁ ,וְכִפֶּר֙ אֶת־מִקְדַּ֣שׁ הַקֹּ֔דֶשׁ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 16:33,Lev. 16:33,1,VO,0,,,0
62982,Leviticus 16:34,Leviticus,Leviticus,Law,SBH,instruction,Q,הָֽיְתָה,היתה,היה,HJH[,be,wqtl,qal,p3,f,sg,--,וְהָֽיְתָה־זֹּ֨את לָכֶ֜ם לְחֻקַּ֣ת עֹולָ֗ם ,וְהָֽיְתָה־זֹּ֨את לָכֶ֜ם לְחֻקַּ֣ת עֹולָ֗ם ,וְהָֽיְתָה־זֹּ֨את לָכֶ֜ם לְחֻקַּ֣ת עֹולָ֗ם לְכַפֵּ֞ר עַל־בְּנֵ֤י יִשְׂרָאֵל֙ מִכָּל־חַטֹּאתָ֔ם אַחַ֖ת בַּשָּׁנָ֑ה ,NQ,WQtX,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 16:34,Lev. 16:34,0,,0,,,0
63027,Leviticus 17:2,Leviticus,Leviticus,Law,SBH,instruction,Q,אָמַרְתָּ֖,אמרת,אמר,>MR[,say,wqtl,qal,p2,m,sg,-i,וְאָמַרְתָּ֖ אֲלֵיהֶ֑ם ,וְאָמַרְתָּ֖ אֲלֵיהֶ֑ם ,וְאָמַרְתָּ֖ אֲלֵיהֶ֑ם ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 17:2,Lev. 17:2,1,VO?,0,,,0
63086,Leviticus 17:4,Leviticus,Leviticus,Law,SBH,instruction,Q,נִכְרַ֛ת,נכרת,כרת,KRT[,cut,wqtl,nif,p3,m,sg,,וְנִכְרַ֛ת הָאִ֥ישׁ הַה֖וּא מִקֶּ֥רֶב עַמֹּֽו׃ ,וְנִכְרַ֛ת הָאִ֥ישׁ הַה֖וּא מִקֶּ֥רֶב עַמֹּֽו׃ ,וְנִכְרַ֛ת הָאִ֥ישׁ הַה֖וּא מִקֶּ֥רֶב עַמֹּֽו׃ לְמַעַן֩ אֲשֶׁ֨ר יָבִ֜יאוּ בְּנֵ֣י יִשְׂרָאֵ֗ל אֶֽת־זִבְחֵיהֶם֮ אֲשֶׁ֣ר הֵ֣ם זֹבְחִים֮ עַל־פְּנֵ֣י הַשָּׂדֶה֒ וֶֽהֱבִיאֻ֣ם לַֽיהוָ֗ה אֶל־פֶּ֛תַח אֹ֥הֶל מֹועֵ֖ד אֶל־הַכֹּהֵ֑ן וְזָ֨בְח֜וּ זִבְחֵ֧י שְׁלָמִ֛ים לַֽיהוָ֖ה אֹותָֽם׃ ,NQQQ,WQtX,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 17:4,Lev. 17:4,0,,0,,,0
63109,Leviticus 17:5,Leviticus,Leviticus,Law,SBH,instruction,Q,הֱבִיאֻ֣ם,הביאם,בוא,BW>[,come,wqtl,hif,p3,unknown,pl,,וֶֽהֱבִיאֻ֣ם לַֽיהוָ֗ה אֶל־פֶּ֛תַח אֹ֥הֶל מֹועֵ֖ד אֶל־הַכֹּהֵ֑ן ,וֶֽהֱבִיאֻ֣ם לַֽיהוָ֗ה אֶל־פֶּ֛תַח אֹ֥הֶל מֹועֵ֖ד אֶל־הַכֹּהֵ֑ן ,וְנִכְרַ֛ת הָאִ֥ישׁ הַה֖וּא מִקֶּ֥רֶב עַמֹּֽו׃ לְמַעַן֩ אֲשֶׁ֨ר יָבִ֜יאוּ בְּנֵ֣י יִשְׂרָאֵ֗ל אֶֽת־זִבְחֵיהֶם֮ אֲשֶׁ֣ר הֵ֣ם זֹבְחִים֮ עַל־פְּנֵ֣י הַשָּׂדֶה֒ וֶֽהֱבִיאֻ֣ם לַֽיהוָ֗ה אֶל־פֶּ֛תַח אֹ֥הֶל מֹועֵ֖ד אֶל־הַכֹּהֵ֑ן וְזָ֨בְח֜וּ זִבְחֵ֧י שְׁלָמִ֛ים לַֽיהוָ֖ה אֹותָֽם׃ ,NQQQ,WQt0,W,SubAdv,_W_V,0,_W_,_conj_,_W_,Lev 17:5,Lev. 17:5,1,VO?,0,,,0
63120,Leviticus 17:5,Leviticus,Leviticus,Law,SBH,instruction,Q,זָ֨בְח֜וּ,זבחו,זבח,ZBX[,slaughter,wqtl,qal,p3,unknown,pl,n.,וְזָ֨בְח֜וּ זִבְחֵ֧י שְׁלָמִ֛ים לַֽיהוָ֖ה אֹותָֽם׃ ,וְזָ֨בְח֜וּ זִבְחֵ֧י שְׁלָמִ֛ים לַֽיהוָ֖ה אֹותָֽם׃ ,וְנִכְרַ֛ת הָאִ֥ישׁ הַה֖וּא מִקֶּ֥רֶב עַמֹּֽו׃ לְמַעַן֩ אֲשֶׁ֨ר יָבִ֜יאוּ בְּנֵ֣י יִשְׂרָאֵ֗ל אֶֽת־זִבְחֵיהֶם֮ אֲשֶׁ֣ר הֵ֣ם זֹבְחִים֮ עַל־פְּנֵ֣י הַשָּׂדֶה֒ וֶֽהֱבִיאֻ֣ם לַֽיהוָ֗ה אֶל־פֶּ֛תַח אֹ֥הֶל מֹועֵ֖ד אֶל־הַכֹּהֵ֑ן וְזָ֨בְח֜וּ זִבְחֵ֧י שְׁלָמִ֛ים לַֽיהוָ֖ה אֹותָֽם׃ ,NQQQ,WQt0,W,SubAdv,_W_V,0,_W_,_conj_,_W_,Lev 17:5,Lev. 17:5,1,VOO,0,,,0
63127,Leviticus 17:6,Leviticus,Leviticus,Law,SBH,instruction,Q,זָרַ֨ק,זרק,זרק,ZRQ[,toss,wqtl,qal,p3,m,sg,dp,וְזָרַ֨ק הַכֹּהֵ֤ן אֶת־הַדָּם֙ עַל־מִזְבַּ֣ח יְהוָ֔ה פֶּ֖תַח אֹ֣הֶל מֹועֵ֑ד ,וְזָרַ֨ק הַכֹּהֵ֤ן אֶת־הַדָּם֙ עַל־מִזְבַּ֣ח יְהוָ֔ה פֶּ֖תַח אֹ֣הֶל מֹועֵ֑ד ,וְזָרַ֨ק הַכֹּהֵ֤ן אֶת־הַדָּם֙ עַל־מִזְבַּ֣ח יְהוָ֔ה פֶּ֖תַח אֹ֣הֶל מֹועֵ֑ד ,NQQQ,WQtX,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 17:6,Lev. 17:6,1,VO,0,,,0
63140,Leviticus 17:6,Leviticus,Leviticus,Law,SBH,instruction,Q,הִקְטִ֣יר,הקטיר,קטר,QVR[,smoke,wqtl,hif,p3,m,sg,,וְהִקְטִ֣יר הַחֵ֔לֶב לְרֵ֥יחַ נִיחֹ֖חַ לַיהוָֽה׃ ,וְהִקְטִ֣יר הַחֵ֔לֶב לְרֵ֥יחַ נִיחֹ֖חַ לַיהוָֽה׃ ,וְהִקְטִ֣יר הַחֵ֔לֶב לְרֵ֥יחַ נִיחֹ֖חַ לַיהוָֽה׃ ,NQQQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 17:6,Lev. 17:6,1,VO,0,,,0
63202,Leviticus 17:9,Leviticus,Leviticus,Law,SBH,instruction,Q,נִכְרַ֛ת,נכרת,כרת,KRT[,cut,wqtl,nif,p3,m,sg,,וְנִכְרַ֛ת הָאִ֥ישׁ הַה֖וּא מֵעַמָּֽיו׃ ,וְנִכְרַ֛ת הָאִ֥ישׁ הַה֖וּא מֵעַמָּֽיו׃ ,אִ֥ישׁ אִישׁ֙ מִבֵּ֣ית יִשְׂרָאֵ֔ל וּמִן־הַגֵּ֖ר אֲשֶׁר־יָג֣וּר בְּתֹוכָ֑ם אֲשֶׁר־יַעֲלֶ֥ה עֹלָ֖ה אֹו־זָֽבַח׃ וְאֶל־פֶּ֜תַח אֹ֤הֶל מֹועֵד֙ לֹ֣א יְבִיאֶ֔נּוּ לַעֲשֹׂ֥ות אֹתֹ֖ו לַיהוָ֑ה וְנִכְרַ֛ת הָאִ֥ישׁ הַה֖וּא מֵעַמָּֽיו׃ ,NQQ,WQtX,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 17:9,Lev. 17:9,0,,0,,,0
63228,Leviticus 17:10,Leviticus,Leviticus,Law,SBH,instruction,Q,נָתַתִּ֣י,נתתי,נתן,NTN[,give,wqtl,qal,p1,unknown,sg,dp,וְנָתַתִּ֣י פָנַ֗י בַּנֶּ֨פֶשׁ֙ ,וְנָתַתִּ֣י פָנַ֗י בַּנֶּ֨פֶשׁ֙ ,וְאִ֨ישׁ אִ֜ישׁ מִבֵּ֣ית יִשְׂרָאֵ֗ל וּמִן־הַגֵּר֙ הַגָּ֣ר בְּתֹוכָ֔ם אֲשֶׁ֥ר יֹאכַ֖ל כָּל־דָּ֑ם וְנָתַתִּ֣י פָנַ֗י בַּנֶּ֨פֶשׁ֙ הָאֹכֶ֣לֶת אֶת־הַדָּ֔ם וְהִכְרַתִּ֥י אֹתָ֖הּ מִקֶּ֥רֶב עַמָּֽהּ׃ ,NQQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 17:10,Lev. 17:10,1,VO,0,,,0
63239,Leviticus 17:10,Leviticus,Leviticus,Law,SBH,instruction,Q,הִכְרַתִּ֥י,הכרתי,כרת,KRT[,cut,wqtl,hif,p1,unknown,sg,,וְהִכְרַתִּ֥י אֹתָ֖הּ מִקֶּ֥רֶב עַמָּֽהּ׃ ,וְהִכְרַתִּ֥י אֹתָ֖הּ מִקֶּ֥רֶב עַמָּֽהּ׃ ,וְאִ֨ישׁ אִ֜ישׁ מִבֵּ֣ית יִשְׂרָאֵ֗ל וּמִן־הַגֵּר֙ הַגָּ֣ר בְּתֹוכָ֔ם אֲשֶׁ֥ר יֹאכַ֖ל כָּל־דָּ֑ם וְנָתַתִּ֣י פָנַ֗י בַּנֶּ֨פֶשׁ֙ הָאֹכֶ֣לֶת אֶת־הַדָּ֔ם וְהִכְרַתִּ֥י אֹתָ֖הּ מִקֶּ֥רֶב עַמָּֽהּ׃ ,NQQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 17:10,Lev. 17:10,1,VO,0,,,0
63316,Leviticus 17:13,Leviticus,Leviticus,Law,SBH,instruction,Q,שָׁפַךְ֙,שׁפך,שׁפך,CPK[,pour,wqtl,qal,p3,m,sg,d-,וְשָׁפַךְ֙ אֶת־דָּמֹ֔ו ,וְשָׁפַךְ֙ אֶת־דָּמֹ֔ו ,וְאִ֨ישׁ אִ֜ישׁ מִבְּנֵ֣י יִשְׂרָאֵ֗ל וּמִן־הַגֵּר֙ הַגָּ֣ר בְּתֹוכָ֔ם אֲשֶׁ֨ר יָצ֜וּד צֵ֥יד חַיָּ֛ה אֹו־עֹ֖וף אֲשֶׁ֣ר יֵאָכֵ֑ל וְשָׁפַךְ֙ אֶת־דָּמֹ֔ו וְכִסָּ֖הוּ בֶּעָפָֽר׃ ,NQQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 17:13,Lev. 17:13,1,VO,0,,,0
63320,Leviticus 17:13,Leviticus,Leviticus,Law,SBH,instruction,Q,כִסָּ֖הוּ,כסהו,כסה,KSH[,cover,wqtl,piel,p3,m,sg,,וְכִסָּ֖הוּ בֶּעָפָֽר׃ ,וְכִסָּ֖הוּ בֶּעָפָֽר׃ ,וְאִ֨ישׁ אִ֜ישׁ מִבְּנֵ֣י יִשְׂרָאֵ֗ל וּמִן־הַגֵּר֙ הַגָּ֣ר בְּתֹוכָ֔ם אֲשֶׁ֨ר יָצ֜וּד צֵ֥יד חַיָּ֛ה אֹו־עֹ֖וף אֲשֶׁ֣ר יֵאָכֵ֑ל וְשָׁפַךְ֙ אֶת־דָּמֹ֔ו וְכִסָּ֖הוּ בֶּעָפָֽר׃ ,NQQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 17:13,Lev. 17:13,1,VO?,0,,,0
63367,Leviticus 17:15,Leviticus,Leviticus,Law,SBH,instruction,Q,כִבֶּ֨ס,כבס,כבס,KBS[,wash,wqtl,piel,p3,m,sg,,וְכִבֶּ֨ס בְּגָדָ֜יו ,וְכִבֶּ֨ס בְּגָדָ֜יו ,וְכָל־נֶ֗פֶשׁ אֲשֶׁ֨ר תֹּאכַ֤ל נְבֵלָה֙ וּטְרֵפָ֔ה בָּאֶזְרָ֖ח וּבַגֵּ֑ר וְכִבֶּ֨ס בְּגָדָ֜יו וְרָחַ֥ץ בַּמַּ֛יִם וְטָמֵ֥א עַד־הָעֶ֖רֶב וְטָהֵֽר׃ ,NQNQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 17:15,Lev. 17:15,1,VO,0,,,0
63370,Leviticus 17:15,Leviticus,Leviticus,Law,SBH,instruction,Q,רָחַ֥ץ,רחץ,רחץ,RXY[,wash,wqtl,qal,p3,m,sg,-p,וְרָחַ֥ץ בַּמַּ֛יִם ,וְרָחַ֥ץ בַּמַּ֛יִם ,וְכָל־נֶ֗פֶשׁ אֲשֶׁ֨ר תֹּאכַ֤ל נְבֵלָה֙ וּטְרֵפָ֔ה בָּאֶזְרָ֖ח וּבַגֵּ֑ר וְכִבֶּ֨ס בְּגָדָ֜יו וְרָחַ֥ץ בַּמַּ֛יִם וְטָמֵ֥א עַד־הָעֶ֖רֶב וְטָהֵֽר׃ ,NQNQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 17:15,Lev. 17:15,0,,0,,,0
63375,Leviticus 17:15,Leviticus,Leviticus,Law,SBH,instruction,Q,טָמֵ֥א,טמא,טמא,VM>[,be unclean,wqtl,qal,p3,m,sg,--,וְטָמֵ֥א עַד־הָעֶ֖רֶב ,וְטָמֵ֥א עַד־הָעֶ֖רֶב ,וְכָל־נֶ֗פֶשׁ אֲשֶׁ֨ר תֹּאכַ֤ל נְבֵלָה֙ וּטְרֵפָ֔ה בָּאֶזְרָ֖ח וּבַגֵּ֑ר וְכִבֶּ֨ס בְּגָדָ֜יו וְרָחַ֥ץ בַּמַּ֛יִם וְטָמֵ֥א עַד־הָעֶ֖רֶב וְטָהֵֽר׃ ,NQNQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 17:15,Lev. 17:15,0,,0,,,1
63380,Leviticus 17:15,Leviticus,Leviticus,Law,SBH,instruction,Q,טָהֵֽר,טהר,טהר,VHR[,be clean,wqtl,qal,p3,m,sg,--,וְטָהֵֽר׃ ,וְטָהֵֽר׃ ,וְכָל־נֶ֗פֶשׁ אֲשֶׁ֨ר תֹּאכַ֤ל נְבֵלָה֙ וּטְרֵפָ֔ה בָּאֶזְרָ֖ח וּבַגֵּ֑ר וְכִבֶּ֨ס בְּגָדָ֜יו וְרָחַ֥ץ בַּמַּ֛יִם וְטָמֵ֥א עַד־הָעֶ֖רֶב וְטָהֵֽר׃ ,NQNQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 17:15,Lev. 17:15,0,,0,,,0
63390,Leviticus 17:16,Leviticus,Leviticus,Law,SBH,instruction,Q,נָשָׂ֖א,נשׂא,נשׂא,NF>[,lift,wqtl,qal,p3,m,sg,d-,וְנָשָׂ֖א עֲוֹנֹֽו׃ פ ,וְנָשָׂ֖א עֲוֹנֹֽו׃ פ ,וְנָשָׂ֖א עֲוֹנֹֽו׃ פ ,NQNQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 17:16,Lev. 17:16,1,VO,0,,,0
63404,Leviticus 18:2,Leviticus,Leviticus,Law,SBH,instruction,Q,אָמַרְתָּ֖,אמרת,אמר,>MR[,say,wqtl,qal,p2,m,sg,-i,וְאָמַרְתָּ֖ אֲלֵהֶ֑ם ,וְאָמַרְתָּ֖ אֲלֵהֶ֑ם ,וְאָמַרְתָּ֖ אֲלֵהֶ֑ם ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 18:2,Lev. 18:2,1,VO?,0,,,0
63449,Leviticus 18:5,Leviticus,Leviticus,Law,SBH,instruction,Q,שְׁמַרְתֶּ֤ם,שׁמרתם,שׁמר,CMR[,keep,wqtl,qal,p2,m,pl,d-,וּשְׁמַרְתֶּ֤ם אֶת־חֻקֹּתַי֙ וְאֶת־מִשְׁפָּטַ֔י ,וּשְׁמַרְתֶּ֤ם אֶת־חֻקֹּתַי֙ וְאֶת־מִשְׁפָּטַ֔י ,וּשְׁמַרְתֶּ֤ם אֶת־חֻקֹּתַי֙ וְאֶת־מִשְׁפָּטַ֔י אֲשֶׁ֨ר יַעֲשֶׂ֥ה אֹתָ֛ם הָאָדָ֖ם וָחַ֣י בָּהֶ֑ם ,NQQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 18:5,Lev. 18:5,1,VO,0,,,0
