bhsa_node,mother_clause,mother_cl_atom,mother_clause_atom,mother_rela,mother_domain2,mother_verbtype,mother_type,mother_verb_ps,mother_verb_lex,mother_verbplain,daught_clause,daught_cl_atom,daught_clause_atom,daught_rela,daught_domain2,daught_verbtype,daught_type,daught_verb_ps,daught_verb_lex,daught_verbplain
71005,וְֽהַעֲמַדְתָּ֣ אֹתֹ֔ו לִפְנֵ֖י אַהֲרֹ֣ן הַכֹּהֵ֑ן ,529696,וְֽהַעֲמַדְתָּ֣ אֹתֹ֔ו לִפְנֵ֖י אַהֲרֹ֣ן הַכֹּהֵ֑ן ,Main,Q,wqtl,WQt0,p2,<MD[,העמדת,וְשָׁמְר֣וּ אֶת־מִשְׁמַרְתֹּ֗ו וְאֶת־מִשְׁמֶ֨רֶת֙ כָּל־הָ֣עֵדָ֔ה לִפְנֵ֖י אֹ֣הֶל מֹועֵ֑ד ,529698,וְשָׁמְר֣וּ אֶת־מִשְׁמַרְתֹּ֗ו וְאֶת־מִשְׁמֶ֨רֶת֙ כָּל־הָ֣עֵדָ֔ה לִפְנֵ֖י אֹ֣הֶל מֹועֵ֑ד ,Main,Q,wqtl,WQt0,p3,CMR[,שׁמרו
71008,וְשֵׁרְת֖וּ אֹתֹֽו׃ ,529697,וְשֵׁרְת֖וּ אֹתֹֽו׃ ,Main,Q,wqtl,WQt0,p3,CRT[,שׁרתו,לַעֲבֹ֖ד אֶת־עֲבֹדַ֥ת הַמִּשְׁכָּֽן׃ ,529699,לַעֲבֹ֖ד אֶת־עֲבֹדַ֥ת הַמִּשְׁכָּֽן׃ ,SubAdv,Q,infc,InfC,unknown,<BD[,עבד
71028,וְשָׁמְר֣וּ אֶת־מִשְׁמַרְתֹּ֗ו וְאֶת־מִשְׁמֶ֨רֶת֙ כָּל־הָ֣עֵדָ֔ה לִפְנֵ֖י אֹ֣הֶל מֹועֵ֑ד ,529698,וְשָׁמְר֣וּ אֶת־מִשְׁמַרְתֹּ֗ו וְאֶת־מִשְׁמֶ֨רֶת֙ כָּל־הָ֣עֵדָ֔ה לִפְנֵ֖י אֹ֣הֶל מֹועֵ֑ד ,Main,Q,wqtl,WQt0,p3,CMR[,שׁמרו,לַעֲבֹ֖ד אֶת־עֲבֹדַ֥ת הַמִּשְׁכָּֽן׃ ,529701,לַעֲבֹ֖ד אֶת־עֲבֹדַ֥ת הַמִּשְׁכָּֽן׃ ,SubAdv,Q,infc,InfC,unknown,<BD[,עבד
71046,וְֽהַעֲמַדְתָּ֣ אֹתֹ֔ו לִפְנֵ֖י אַהֲרֹ֣ן הַכֹּהֵ֑ן ,529696,וְֽהַעֲמַדְתָּ֣ אֹתֹ֔ו לִפְנֵ֖י אַהֲרֹ֣ן הַכֹּהֵ֑ן ,Main,Q,wqtl,WQt0,p2,<MD[,העמדת,נְתוּנִ֨ם ,529703,נְתוּנִ֨ם ,Main,Q,ptcp,Ptcp,unknown,NTN[,נתונם
71071,וְאֶת־אַהֲרֹ֤ן וְאֶת־בָּנָיו֙ תִּפְקֹ֔ד ,529705,וְאֶת־אַהֲרֹ֤ן וְאֶת־בָּנָיו֙ תִּפְקֹ֔ד ,Main,Q,yqtl,WxY0,p2,PQD[,תפקד,,,,,,,,,,
71107,הִנֵּ֧ה לָקַ֣חְתִּי אֶת־הַלְוִיִּ֗ם מִתֹּוךְ֙ בְּנֵ֣י יִשְׂרָאֵ֔ל תַּ֧חַת כָּל־בְּכֹ֛ור פֶּ֥טֶר רֶ֖חֶם מִבְּנֵ֣י יִשְׂרָאֵ֑ל ,529711,הִנֵּ֧ה לָקַ֣חְתִּי אֶת־הַלְוִיִּ֗ם מִתֹּוךְ֙ בְּנֵ֣י יִשְׂרָאֵ֔ל תַּ֧חַת כָּל־בְּכֹ֛ור פֶּ֥טֶר רֶ֖חֶם מִבְּנֵ֣י יִשְׂרָאֵ֑ל ,Main,Q,qtl,xQt0,p1,LQX[,לקחתי,,,,,,,,,,
71571,פְּקֹ֨ד כָּל־בְּכֹ֤ר זָכָר֙ לִבְנֵ֣י יִשְׂרָאֵ֔ל מִבֶּן־חֹ֖דֶשׁ וָמָ֑עְלָה ,529775,פְּקֹ֨ד כָּל־בְּכֹ֤ר זָכָר֙ לִבְנֵ֣י יִשְׂרָאֵ֔ל מִבֶּן־חֹ֖דֶשׁ וָמָ֑עְלָה ,Main,Q,impv,ZIm0,p2,PQD[,פקד,אֲנִ֣י יְהוָ֔ה ,529778,אֲנִ֣י יְהוָ֔ה ,Main,Q,Ø,NmCl,,,
71659,קַ֣ח אֶת־הַלְוִיִּ֗ם תַּ֤חַת כָּל־בְּכֹור֙ בִּבְנֵ֣י יִשְׂרָאֵ֔ל ,529787,קַ֣ח אֶת־הַלְוִיִּ֗ם תַּ֤חַת כָּל־בְּכֹור֙ בִּבְנֵ֣י יִשְׂרָאֵ֔ל ,Main,Q,impv,ZIm0,p2,LQX[,קח,אֲנִ֥י יְהוָֽה׃ ,529790,אֲנִ֥י יְהוָֽה׃ ,Main,Q,Ø,NmCl,,,
71686,וְאֵת֙ פְּדוּיֵ֣י הַשְּׁלֹשָׁ֔ה וְהַשִּׁבְעִ֖ים וְהַמָּאתָ֑יִם ,529791,וְאֵת֙ פְּדוּיֵ֣י הַשְּׁלֹשָׁ֔ה וְהַשִּׁבְעִ֖ים וְהַמָּאתָ֑יִם ,Main,Q,Ø,CPen,,,,בְּשֶׁ֤קֶל הַקֹּ֨דֶשׁ֙ תִּקָּ֔ח ,529794,בְּשֶׁ֤קֶל הַקֹּ֨דֶשׁ֙ תִּקָּ֔ח ,Main,Q,yqtl,xYq0,p2,LQX[,תקח
71703,וְלָקַחְתָּ֗ חֲמֵ֧שֶׁת חֲמֵ֛שֶׁת שְׁקָלִ֖ים לַגֻּלְגֹּ֑לֶת ,529793,וְלָקַחְתָּ֗ חֲמֵ֧שֶׁת חֲמֵ֛שֶׁת שְׁקָלִ֖ים לַגֻּלְגֹּ֑לֶת ,Main,Q,wqtl,WQt0,p2,LQX[,לקחת,הָעֹדְפִ֖ים בָּהֶֽם׃ ,529797,הָעֹדְפִ֖ים בָּהֶֽם׃ ,SubMod,Q,ptcp,Ptcp,unknown,<DP[,עדפים
71829,זֹ֛את עֲבֹדַ֥ת בְּנֵי־קְהָ֖ת בְּאֹ֣הֶל מֹועֵ֑ד קֹ֖דֶשׁ הַקֳּדָשִֽׁים׃ ,529809,זֹ֛את עֲבֹדַ֥ת בְּנֵי־קְהָ֖ת בְּאֹ֣הֶל מֹועֵ֑ד קֹ֖דֶשׁ הַקֳּדָשִֽׁים׃ ,Main,Q,Ø,NmCl,,,,בִּנְסֹ֣עַ הַֽמַּחֲנֶ֔ה ,529811,בִּנְסֹ֣עַ הַֽמַּחֲנֶ֔ה ,SubAdv,Q,infc,InfC,unknown,NS<[,נסע
71838,וּבָ֨א אַהֲרֹ֤ן וּבָנָיו֙ ,529810,וּבָ֨א אַהֲרֹ֤ן וּבָנָיו֙ ,Main,Q,wqtl,WQtX,p3,BW>[,בא,וְכִ֨סּוּ־בָ֔הּ אֵ֖ת אֲרֹ֥ן הָעֵדֻֽת׃ ,529813,וְכִ֨סּוּ־בָ֔הּ אֵ֖ת אֲרֹ֥ן הָעֵדֻֽת׃ ,Main,Q,wqtl,WQt0,p3,KSH[,כסו
71844,וְהֹורִ֕דוּ אֵ֖ת פָּרֹ֣כֶת הַמָּסָ֑ךְ ,529812,וְהֹורִ֕דוּ אֵ֖ת פָּרֹ֣כֶת הַמָּסָ֑ךְ ,Main,Q,wqtl,WQt0,p3,JRD[,הורדו,וְנָתְנ֣וּ עָלָ֗יו כְּסוּי֙ עֹ֣ור תַּ֔חַשׁ ,529814,וְנָתְנ֣וּ עָלָ֗יו כְּסוּי֙ עֹ֣ור תַּ֔חַשׁ ,Main,Q,wqtl,WQt0,p3,NTN[,נתנו
71851,וְכִ֨סּוּ־בָ֔הּ אֵ֖ת אֲרֹ֥ן הָעֵדֻֽת׃ ,529813,וְכִ֨סּוּ־בָ֔הּ אֵ֖ת אֲרֹ֥ן הָעֵדֻֽת׃ ,Main,Q,wqtl,WQt0,p3,KSH[,כסו,וּפָרְשׂ֧וּ בֶֽגֶד־כְּלִ֛יל תְּכֵ֖לֶת מִלְמָ֑עְלָה ,529815,וּפָרְשׂ֧וּ בֶֽגֶד־כְּלִ֛יל תְּכֵ֖לֶת מִלְמָ֑עְלָה ,Main,Q,wqtl,WQt0,p3,PRF[,פרשׂו
71857,וְנָתְנ֣וּ עָלָ֗יו כְּסוּי֙ עֹ֣ור תַּ֔חַשׁ ,529814,וְנָתְנ֣וּ עָלָ֗יו כְּסוּי֙ עֹ֣ור תַּ֔חַשׁ ,Main,Q,wqtl,WQt0,p3,NTN[,נתנו,וְשָׂמ֖וּ בַּדָּֽיו׃ ,529816,וְשָׂמ֖וּ בַּדָּֽיו׃ ,Main,Q,wqtl,WQt0,p3,FJM[,שׂמו
71865,וּפָרְשׂ֧וּ בֶֽגֶד־כְּלִ֛יל תְּכֵ֖לֶת מִלְמָ֑עְלָה ,529815,וּפָרְשׂ֧וּ בֶֽגֶד־כְּלִ֛יל תְּכֵ֖לֶת מִלְמָ֑עְלָה ,Main,Q,wqtl,WQt0,p3,PRF[,פרשׂו,וְעַ֣ל׀ שֻׁלְחַ֣ן הַפָּנִ֗ים יִפְרְשׂוּ֮ בֶּ֣גֶד תְּכֵלֶת֒ ,529817,וְעַ֣ל׀ שֻׁלְחַ֣ן הַפָּנִ֗ים יִפְרְשׂוּ֮ בֶּ֣גֶד תְּכֵלֶת֒ ,Main,Q,yqtl,WxY0,p3,PRF[,יפרשׂו
71876,וְעַ֣ל׀ שֻׁלְחַ֣ן הַפָּנִ֗ים יִפְרְשׂוּ֮ בֶּ֣גֶד תְּכֵלֶת֒ ,529817,וְעַ֣ל׀ שֻׁלְחַ֣ן הַפָּנִ֗ים יִפְרְשׂוּ֮ בֶּ֣גֶד תְּכֵלֶת֒ ,Main,Q,yqtl,WxY0,p3,PRF[,יפרשׂו,וְלֶ֥חֶם הַתָּמִ֖יד עָלָ֥יו יִהְיֶֽה׃ ,529819,וְלֶ֥חֶם הַתָּמִ֖יד עָלָ֥יו יִהְיֶֽה׃ ,Main,Q,yqtl,WXYq,p3,HJH[,יהיה
71901,וְנָתְנ֣וּ עָ֠לָיו אֶת־הַקְּעָרֹ֤ת וְאֶת־הַכַּפֹּת֙ וְאֶת־הַמְּנַקִּיֹּ֔ת וְאֵ֖ת קְשֹׂ֣ות הַנָּ֑סֶךְ ,529818,וְנָתְנ֣וּ עָ֠לָיו אֶת־הַקְּעָרֹ֤ת וְאֶת־הַכַּפֹּת֙ וְאֶת־הַמְּנַקִּיֹּ֔ת וְאֵ֖ת קְשֹׂ֣ות הַנָּ֑סֶךְ ,Main,Q,wqtl,WQt0,p3,NTN[,נתנו,וְכִסּ֣וּ אֹתֹ֔ו בְּמִכְסֵ֖ה עֹ֣ור תָּ֑חַשׁ ,529821,וְכִסּ֣וּ אֹתֹ֔ו בְּמִכְסֵ֖ה עֹ֣ור תָּ֑חַשׁ ,Main,Q,wqtl,WQt0,p3,KSH[,כסו
71907,וּפָרְשׂ֣וּ עֲלֵיהֶ֗ם בֶּ֚גֶד תֹּולַ֣עַת שָׁנִ֔י ,529820,וּפָרְשׂ֣וּ עֲלֵיהֶ֗ם בֶּ֚גֶד תֹּולַ֣עַת שָׁנִ֔י ,Main,Q,wqtl,WQt0,p3,PRF[,פרשׂו,וְשָׂמ֖וּ אֶת־בַּדָּֽיו׃ ,529822,וְשָׂמ֖וּ אֶת־בַּדָּֽיו׃ ,Main,Q,wqtl,WQt0,p3,FJM[,שׂמו
71914,וְכִסּ֣וּ אֹתֹ֔ו בְּמִכְסֵ֖ה עֹ֣ור תָּ֑חַשׁ ,529821,וְכִסּ֣וּ אֹתֹ֔ו בְּמִכְסֵ֖ה עֹ֣ור תָּ֑חַשׁ ,Main,Q,wqtl,WQt0,p3,KSH[,כסו,וְלָקְח֣וּ׀ בֶּ֣גֶד תְּכֵ֗לֶת ,529823,וְלָקְח֣וּ׀ בֶּ֣גֶד תְּכֵ֗לֶת ,Main,Q,wqtl,WQt0,p3,LQX[,לקחו
71918,וְשָׂמ֖וּ אֶת־בַּדָּֽיו׃ ,529822,וְשָׂמ֖וּ אֶת־בַּדָּֽיו׃ ,Main,Q,wqtl,WQt0,p3,FJM[,שׂמו,,,,,,,,,,
71922,וְשָׂמ֖וּ בַּדָּֽיו׃ ,529816,וְשָׂמ֖וּ בַּדָּֽיו׃ ,Main,Q,wqtl,WQt0,p3,FJM[,שׂמו,אֲשֶׁ֥ר יְשָׁרְתוּ־לָ֖הּ בָּהֶֽם׃ ,529825,אֲשֶׁ֥ר יְשָׁרְתוּ־לָ֖הּ בָּהֶֽם׃ ,SubMod,Q,yqtl,xYq0,p3,CRT[,ישׁרתו
71946,וְכִסּ֞וּ אֶת־מְנֹרַ֤ת הַמָּאֹור֙ וְאֶת־נֵ֣רֹתֶ֔יהָ וְאֶת־מַלְקָחֶ֖יהָ וְאֶת־מַחְתֹּתֶ֑יהָ וְאֵת֙ כָּל־כְּלֵ֣י שַׁמְנָ֔הּ ,529824,וְכִסּ֞וּ אֶת־מְנֹרַ֤ת הַמָּאֹור֙ וְאֶת־נֵ֣רֹתֶ֔יהָ וְאֶת־מַלְקָחֶ֖יהָ וְאֶת־מַחְתֹּתֶ֑יהָ וְאֵת֙ כָּל־כְּלֵ֣י שַׁמְנָ֔הּ ,Main,Q,wqtl,WQt0,p3,KSH[,כסו,וְנָתְנ֖וּ עַל־הַמֹּֽוט׃ ,529827,וְנָתְנ֖וּ עַל־הַמֹּֽוט׃ ,Main,Q,wqtl,WQt0,p3,NTN[,נתנו
71957,וְנָתְנ֤וּ אֹתָהּ֙ וְאֶת־כָּל־כֵּלֶ֔יהָ אֶל־מִכְסֵ֖ה עֹ֣ור תָּ֑חַשׁ ,529826,וְנָתְנ֤וּ אֹתָהּ֙ וְאֶת־כָּל־כֵּלֶ֔יהָ אֶל־מִכְסֵ֖ה עֹ֣ור תָּ֑חַשׁ ,Main,Q,wqtl,WQt0,p3,NTN[,נתנו,וְעַ֣ל׀ מִזְבַּ֣ח הַזָּהָ֗ב יִפְרְשׂוּ֙ בֶּ֣גֶד תְּכֵ֔לֶת ,529828,וְעַ֣ל׀ מִזְבַּ֣ח הַזָּהָ֗ב יִפְרְשׂוּ֙ בֶּ֣גֶד תְּכֵ֔לֶת ,Main,Q,yqtl,WxY0,p3,PRF[,יפרשׂו
71970,וְעַ֣ל׀ מִזְבַּ֣ח הַזָּהָ֗ב יִפְרְשׂוּ֙ בֶּ֣גֶד תְּכֵ֔לֶת ,529828,וְעַ֣ל׀ מִזְבַּ֣ח הַזָּהָ֗ב יִפְרְשׂוּ֙ בֶּ֣גֶד תְּכֵ֔לֶת ,Main,Q,yqtl,WxY0,p3,PRF[,יפרשׂו,וְשָׂמ֖וּ אֶת־בַּדָּֽיו׃ ,529830,וְשָׂמ֖וּ אֶת־בַּדָּֽיו׃ ,Main,Q,wqtl,WQt0,p3,FJM[,שׂמו
71977,וְכִסּ֣וּ אֹתֹ֔ו בְּמִכְסֵ֖ה עֹ֣ור תָּ֑חַשׁ ,529829,וְכִסּ֣וּ אֹתֹ֔ו בְּמִכְסֵ֖ה עֹ֣ור תָּ֑חַשׁ ,Main,Q,wqtl,WQt0,p3,KSH[,כסו,וְלָקְחוּ֩ אֶת־כָּל־כְּלֵ֨י הַשָּׁרֵ֜ת ,529831,וְלָקְחוּ֩ אֶת־כָּל־כְּלֵ֨י הַשָּׁרֵ֜ת ,Main,Q,wqtl,WQt0,p3,LQX[,לקחו
71981,וְשָׂמ֖וּ אֶת־בַּדָּֽיו׃ ,529830,וְשָׂמ֖וּ אֶת־בַּדָּֽיו׃ ,Main,Q,wqtl,WQt0,p3,FJM[,שׂמו,אֲשֶׁ֧ר יְשָֽׁרְתוּ־בָ֣ם בַּקֹּ֗דֶשׁ ,529832,אֲשֶׁ֧ר יְשָֽׁרְתוּ־בָ֣ם בַּקֹּ֗דֶשׁ ,SubMod,Q,yqtl,xYq0,p3,CRT[,ישׁרתו
71994,וְלָקְחוּ֩ אֶת־כָּל־כְּלֵ֨י הַשָּׁרֵ֜ת ,529831,וְלָקְחוּ֩ אֶת־כָּל־כְּלֵ֨י הַשָּׁרֵ֜ת ,Main,Q,wqtl,WQt0,p3,LQX[,לקחו,וְכִסּ֣וּ אֹותָ֔ם בְּמִכְסֵ֖ה עֹ֣ור תָּ֑חַשׁ ,529834,וְכִסּ֣וּ אֹותָ֔ם בְּמִכְסֵ֖ה עֹ֣ור תָּ֑חַשׁ ,Main,Q,wqtl,WQt0,p3,KSH[,כסו
71999,וְנָֽתְנוּ֙ אֶל־בֶּ֣גֶד תְּכֵ֔לֶת ,529833,וְנָֽתְנוּ֙ אֶל־בֶּ֣גֶד תְּכֵ֔לֶת ,Main,Q,wqtl,WQt0,p3,NTN[,נתנו,וְנָתְנ֖וּ עַל־הַמֹּֽוט׃ ,529835,וְנָתְנ֖וּ עַל־הַמֹּֽוט׃ ,Main,Q,wqtl,WQt0,p3,NTN[,נתנו
72006,וְכִסּ֣וּ אֹותָ֔ם בְּמִכְסֵ֖ה עֹ֣ור תָּ֑חַשׁ ,529834,וְכִסּ֣וּ אֹותָ֔ם בְּמִכְסֵ֖ה עֹ֣ור תָּ֑חַשׁ ,Main,Q,wqtl,WQt0,p3,KSH[,כסו,,,,,,,,,,
72011,וְנָתְנ֖וּ עַל־הַמֹּֽוט׃ ,529827,וְנָתְנ֖וּ עַל־הַמֹּֽוט׃ ,Main,Q,wqtl,WQt0,p3,NTN[,נתנו,וּפָרְשׂ֣וּ עָלָ֔יו בֶּ֖גֶד אַרְגָּמָֽן׃ ,529837,וּפָרְשׂ֣וּ עָלָ֔יו בֶּ֖גֶד אַרְגָּמָֽן׃ ,Main,Q,wqtl,WQt0,p3,PRF[,פרשׂו
72016,וְדִשְּׁנ֖וּ אֶת־הַמִּזְבֵּ֑חַ ,529836,וְדִשְּׁנ֖וּ אֶת־הַמִּזְבֵּ֑חַ ,Main,Q,wqtl,WQt0,p3,DCN[,דשׁנו,וְנָתְנ֣וּ עָ֠לָיו אֶֽת־כָּל־כֵּלָ֞יו אֶת־הַמַּחְתֹּ֤ת אֶת־הַמִּזְלָגֹת֙ וְאֶת־הַיָּעִ֣ים וְאֶת־הַמִּזְרָקֹ֔ת כֹּ֖ל כְּלֵ֣י הַמִּזְבֵּ֑חַ ,529838,וְנָתְנ֣וּ עָ֠לָיו אֶֽת־כָּל־כֵּלָ֞יו ,Main,Q,wqtl,WQt0,p3,NTN[,נתנו
72021,וּפָרְשׂ֣וּ עָלָ֔יו בֶּ֖גֶד אַרְגָּמָֽן׃ ,529837,וּפָרְשׂ֣וּ עָלָ֔יו בֶּ֖גֶד אַרְגָּמָֽן׃ ,Main,Q,wqtl,WQt0,p3,PRF[,פרשׂו,אֲשֶׁ֣ר יְֽשָׁרְת֧וּ עָלָ֣יו בָּהֶ֗ם ,529839,אֲשֶׁ֣ר יְֽשָׁרְת֧וּ עָלָ֣יו בָּהֶ֗ם ,SubMod,Q,yqtl,xYq0,p3,CRT[,ישׁרתו
72049,וְנָתְנ֣וּ עָ֠לָיו אֶֽת־כָּל־כֵּלָ֞יו אֶת־הַמַּחְתֹּ֤ת אֶת־הַמִּזְלָגֹת֙ וְאֶת־הַיָּעִ֣ים וְאֶת־הַמִּזְרָקֹ֔ת כֹּ֖ל כְּלֵ֣י הַמִּזְבֵּ֑חַ ,529838,וְנָתְנ֣וּ עָ֠לָיו אֶֽת־כָּל־כֵּלָ֞יו ,Main,Q,wqtl,WQt0,p3,NTN[,נתנו,וְשָׂמ֥וּ בַדָּֽיו׃ ,529842,וְשָׂמ֥וּ בַדָּֽיו׃ ,Main,Q,wqtl,WQt0,p3,FJM[,שׂמו
72055,וּפָרְשׂ֣וּ עָלָ֗יו כְּס֛וּי עֹ֥ור תַּ֖חַשׁ ,529841,וּפָרְשׂ֣וּ עָלָ֗יו כְּס֛וּי עֹ֥ור תַּ֖חַשׁ ,Main,Q,wqtl,WQt0,p3,PRF[,פרשׂו,,,,,,,,,,
72058,וּבָ֨א אַהֲרֹ֤ן וּבָנָיו֙ ,529810,וּבָ֨א אַהֲרֹ֤ן וּבָנָיו֙ ,Main,Q,wqtl,WQtX,p3,BW>[,בא,לְכַסֹּ֨ת אֶת־הַקֹּ֜דֶשׁ וְאֶת־כָּל־כְּלֵ֣י הַקֹּדֶשׁ֮ ,529844,לְכַסֹּ֨ת אֶת־הַקֹּ֜דֶשׁ וְאֶת־כָּל־כְּלֵ֣י הַקֹּדֶשׁ֮ ,SubAdv,Q,infc,InfC,unknown,KSH[,כסת
72092,וְלֹֽא־יִגְּע֥וּ אֶל־הַקֹּ֖דֶשׁ ,529848,וְלֹֽא־יִגְּע֥וּ אֶל־הַקֹּ֖דֶשׁ ,Main,Q,yqtl,WxY0,p3,NG<[,יגעו,,,,,,,,,,
72161,וְזֹ֣את׀ עֲשׂ֣וּ לָהֶ֗ם ,529856,וְזֹ֣את׀ עֲשׂ֣וּ לָהֶ֗ם ,Main,Q,impv,WxI0,p2,<FH[,עשׂו,וְלֹ֣א יָמֻ֔תוּ ,529858,וְלֹ֣א יָמֻ֔תוּ ,Main,Q,yqtl,WxY0,p3,MWT[,ימתו
72176,אַהֲרֹ֤ן וּבָנָיו֙ יָבֹ֔אוּ ,529860,אַהֲרֹ֤ן וּבָנָיו֙ יָבֹ֔אוּ ,Main,Q,yqtl,XYqt,p3,BW>[,יבאו,אִ֥ישׁ אִ֛ישׁ עַל־עֲבֹדָתֹ֖ו וְאֶל־מַשָּׂאֹֽו׃ ,529862,אִ֥ישׁ אִ֛ישׁ עַל־עֲבֹדָתֹ֖ו וְאֶל־מַשָּׂאֹֽו׃ ,SubAdv,Q,Ø,Ellp,,,
72196,וְלֹא־יָבֹ֧אוּ ,529863,וְלֹא־יָבֹ֧אוּ ,Main,Q,yqtl,WxY0,p3,BW>[,יבאו,,,,,,,,,,
72251,זֹ֣את עֲבֹדַ֔ת מִשְׁפְּחֹ֖ת הַגֵּרְשֻׁנִּ֑י ,529874,זֹ֣את עֲבֹדַ֔ת מִשְׁפְּחֹ֖ת הַגֵּרְשֻׁנִּ֑י ,Main,Q,Ø,NmCl,,,,אֲשֶׁר־עָלָ֖יו מִלְמָ֑עְלָה ,529878,אֲשֶׁר־עָלָ֖יו מִלְמָ֑עְלָה ,SubMod,Q,Ø,NmCl,,,
72312,וְאֵת֩ קַלְעֵ֨י הֶֽחָצֵ֜ר וְאֶת־מָסַ֣ךְ׀ פֶּ֣תַח׀ שַׁ֣עַר הֶחָצֵ֗ר וְאֵת֙ מֵֽיתְרֵיהֶ֔ם וְאֶֽת־כָּל־כְּלֵ֖י עֲבֹדָתָ֑ם וְאֵ֨ת כָּל־,529880,וְאֵת֩ קַלְעֵ֨י הֶֽחָצֵ֜ר וְאֶת־מָסַ֣ךְ׀ פֶּ֣תַח׀ שַׁ֣עַר הֶחָצֵ֗ר ,Main,Q,Ø,Ellp,,,,,,,,,,,,,
72332,עַל־פִּי֩ אַהֲרֹ֨ן וּבָנָ֜יו תִּהְיֶ֗ה כָּל־עֲבֹדַת֙ בְּנֵ֣י הַגֵּרְשֻׁנִּ֔י לְכָל־מַשָּׂאָ֔ם וּלְכֹ֖ל עֲבֹדָתָ֑ם ,529885,עַל־פִּי֩ אַהֲרֹ֨ן וּבָנָ֜יו תִּהְיֶ֗ה כָּל־עֲבֹדַת֙ בְּנֵ֣י הַגֵּרְשֻׁנִּ֔י לְכָל־מַשָּׂאָ֔ם וּלְכֹ֖ל עֲבֹדָתָ֑ם ,Main,Q,yqtl,xYqX,p3,HJH[,תהיה,,,,,,,,,,
72823,כִּ֤י יַעֲשׂוּ֙ מִכָּל־חַטֹּ֣את הָֽאָדָ֔ם ,529947,כִּ֤י יַעֲשׂוּ֙ מִכָּל־חַטֹּ֣את הָֽאָדָ֔ם ,SubAdv,Q,yqtl,xYq0,p3,<FH[,יעשׂו,,,,,,,,,,
72829,אִ֣ישׁ אֹֽו־אִשָּׁ֗ה ,529946,אִ֣ישׁ אֹֽו־אִשָּׁ֗ה ,Main,Q,Ø,CPen,,,,אֲשֶׁ֣ר עָשׂוּ֒ ,529951,אֲשֶׁ֣ר עָשׂוּ֒ ,SubMod,Q,qtl,xQt0,p3,<FH[,עשׂו
72835,וְהִתְוַדּ֗וּ אֶֽת־חַטָּאתָם֮ ,529950,וְהִתְוַדּ֗וּ אֶֽת־חַטָּאתָם֮ ,Main,Q,wqtl,WQt0,p3,JDH[,התודו,וַחֲמִישִׁתֹ֖ו יֹסֵ֣ף עָלָ֑יו ,529953,וַחֲמִישִׁתֹ֖ו יֹסֵ֣ף עָלָ֑יו ,Main,Q,yqtl,WxY0,p3,JSP[,יסף
72845,וְהֵשִׁ֤יב אֶת־אֲשָׁמֹו֙ בְּרֹאשֹׁ֔ו ,529952,וְהֵשִׁ֤יב אֶת־אֲשָׁמֹו֙ בְּרֹאשֹׁ֔ו ,Main,Q,wqtl,WQt0,p3,CWB[,השׁיב,לַאֲשֶׁ֖ר אָשַׁ֥ם לֹֽו׃ ,529955,לַאֲשֶׁ֖ר אָשַׁ֥ם לֹֽו׃ ,SubAdv,Q,qtl,xQt0,p3,>CM[,אשׁם
72922,דַּבֵּר֙ אֶל־בְּנֵ֣י יִשְׂרָאֵ֔ל ,529973,דַּבֵּר֙ אֶל־בְּנֵ֣י יִשְׂרָאֵ֔ל ,Main,Q,impv,ZIm0,p2,DBR[,דבר,אִ֥ישׁ אִישׁ֙ ,529975,אִ֥ישׁ אִישׁ֙ ,Main,Q,Ø,CPen,,,
72930,כִּֽי־תִשְׂטֶ֣ה אִשְׁתֹּ֔ו ,529976,כִּֽי־תִשְׂטֶ֣ה אִשְׁתֹּ֔ו ,SubAdv,Q,yqtl,xYqX,p3,FVH[,תשׂטה,וְשָׁכַ֨ב אִ֣ישׁ אֹתָהּ֮ שִׁכְבַת־זֶרַע֒ ,529978,וְשָׁכַ֨ב אִ֣ישׁ אֹתָהּ֮ שִׁכְבַת־זֶרַע֒ ,SubAdv,Q,wqtl,WQtX,p3,CKB[,שׁכב
72934,וּמָעֲלָ֥ה בֹ֖ו מָֽעַל׃ ,529977,וּמָעֲלָ֥ה בֹ֖ו מָֽעַל׃ ,SubAdv,Q,wqtl,WQt0,p3,M<L[,מעלה,וְנֶעְלַם֙ מֵעֵינֵ֣י אִישָׁ֔הּ ,529979,וְנֶעְלַם֙ מֵעֵינֵ֣י אִישָׁ֔הּ ,SubAdv,Q,wqtl,WQt0,p3,<LM[,נעלם
72940,וְשָׁכַ֨ב אִ֣ישׁ אֹתָהּ֮ שִׁכְבַת־זֶרַע֒ ,529978,וְשָׁכַ֨ב אִ֣ישׁ אֹתָהּ֮ שִׁכְבַת־זֶרַע֒ ,SubAdv,Q,wqtl,WQtX,p3,CKB[,שׁכב,וְנִסְתְּרָ֖ה ,529980,וְנִסְתְּרָ֖ה ,SubAdv,Q,wqtl,WQt0,p3,STR[,נסתרה
72945,וְנֶעְלַם֙ מֵעֵינֵ֣י אִישָׁ֔הּ ,529979,וְנֶעְלַם֙ מֵעֵינֵ֣י אִישָׁ֔הּ ,SubAdv,Q,wqtl,WQt0,p3,<LM[,נעלם,וְהִ֣יא נִטְמָ֑אָה ,529981,וְהִ֣יא נִטְמָ֑אָה ,Main,Q,qtl,WXQt,p3,VM>[,נטמאה
