bhsa_node,mother_clause,mother_cl_atom,mother_clause_atom,mother_rela,mother_domain2,mother_verbtype,mother_type,mother_verb_ps,mother_verb_lex,mother_verbplain,daught_clause,daught_cl_atom,daught_clause_atom,daught_rela,daught_domain2,daught_verbtype,daught_type,daught_verb_ps,daught_verb_lex,daught_verbplain
68871,וְהָאָ֥רֶץ אֶזְכֹּֽר׃ ,529362,וְהָאָ֥רֶץ אֶזְכֹּֽר׃ ,Main,Q,yqtl,WxY0,p1,ZKR[,אזכר,וְתִ֣רֶץ אֶת־שַׁבְּתֹתֶ֗יהָ ,529364,וְתִ֣רֶץ אֶת־שַׁבְּתֹתֶ֗יהָ ,Main,Q,yqtl,WYq0,p3,RYH=[,תרץ
68874,וְהָאָרֶץ֩ תֵּעָזֵ֨ב מֵהֶ֜ם ,529363,וְהָאָרֶץ֩ תֵּעָזֵ֨ב מֵהֶ֜ם ,Main,Q,yqtl,WXYq,p3,<ZB[,תעזב,בָּהְשַׁמָּה֙ מֵהֶ֔ם ,529365,בָּהְשַׁמָּה֙ מֵהֶ֔ם ,SubAdv,Q,infc,InfC,unknown,CMM[,השׁמה
68882,וְהָאָרֶץ֩ תֵּעָזֵ֨ב מֵהֶ֜ם ,529363,וְהָאָרֶץ֩ תֵּעָזֵ֨ב מֵהֶ֜ם ,Main,Q,yqtl,WXYq,p3,<ZB[,תעזב,יַ֣עַן ,529367,יַ֣עַן ,SubAdv,Q,Ø,NmCl,,,
68982,אִ֕ישׁ ,529387,אִ֕ישׁ ,Main,Q,Ø,CPen,,,,בְּעֶרְכְּךָ֥ נְפָשֹׁ֖ת לַֽיהוָֽה׃ ,529389,בְּעֶרְכְּךָ֥ נְפָשֹׁ֖ת לַֽיהוָֽה׃ ,SubAdv,Q,Ø,NmCl,,,
69114,עַל־פִּ֗י יַעֲרִיכֶ֖נּוּ הַכֹּהֵֽן׃ ס ,529407,עַל־פִּ֗י ,Main,Q,Ø,Defc,,,,,,,,,,,,,
69118,עַל־פִּ֗י יַעֲרִיכֶ֖נּוּ הַכֹּהֵֽן׃ ס ,529407,עַל־פִּ֗י ,Main,Q,Ø,Defc,,,,,,,,,,,,,
69125,וְאִם־בְּהֵמָ֔ה ,529410,וְאִם־בְּהֵמָ֔ה ,SubAdv,Q,Ø,CPen,,,,,,,,,,,,,
69132,כֹּל֩ יִֽהְיֶה־קֹּֽדֶשׁ׃ ,529412,כֹּל֩ ,Main,Q,Ø,Defc,,,,,,,,,,,,,
69136,כֹּל֩ יִֽהְיֶה־קֹּֽדֶשׁ׃ ,529412,כֹּל֩ ,Main,Q,Ø,Defc,,,,,,,,,,,,,
69139,כֹּל֩ יִֽהְיֶה־קֹּֽדֶשׁ׃ ,529412,כֹּל֩ ,Main,Q,Ø,Defc,,,,וְלֹֽא־יָמִ֥יר אֹתֹ֛ו ,529416,וְלֹֽא־יָמִ֥יר אֹתֹ֛ו ,Main,Q,yqtl,WxY0,p3,MWR[,ימיר
69142,לֹ֣א יַחֲלִיפֶ֗נּוּ ,529415,לֹ֣א יַחֲלִיפֶ֗נּוּ ,Main,Q,yqtl,xYq0,p3,XLP[,יחליפנו,טֹ֥וב בְּרָ֖ע ,529417,טֹ֥וב בְּרָ֖ע ,Main,Q,Ø,Ellp,,,
69154,לֹ֣א יַחֲלִיפֶ֗נּוּ ,529415,לֹ֣א יַחֲלִיפֶ֗נּוּ ,Main,Q,yqtl,xYq0,p3,XLP[,יחליפנו,וְהָֽיָה־,529420,וְהָֽיָה־,Main,Q,wqtl,WQt0,p3,HJH[,היה
69163,וְהָֽיָה־,529420,וְהָֽיָה־,Main,Q,wqtl,WQt0,p3,HJH[,היה,,,,,,,,,,
69172,וְאִם֙ כָּל־בְּהֵמָ֣ה טְמֵאָ֔ה ,529422,וְאִם֙ כָּל־בְּהֵמָ֣ה טְמֵאָ֔ה ,SubAdv,Q,Ø,CPen,,,,,,,,,,,,,
69201,וְהֶעֱרִ֤יךְ הַכֹּהֵן֙ אֹתָ֔הּ בֵּ֥ין טֹ֖וב וּבֵ֣ין רָ֑ע ,529425,וְהֶעֱרִ֤יךְ הַכֹּהֵן֙ אֹתָ֔הּ בֵּ֥ין טֹ֖וב וּבֵ֣ין רָ֑ע ,Main,Q,wqtl,WQtX,p3,<RK[,העריך,,,,,,,,,,
69205,וְהֶֽעֱמִ֥יד אֶת־הַבְּהֵמָ֖ה לִפְנֵ֥י הַכֹּהֵֽן׃ ,529424,וְהֶֽעֱמִ֥יד אֶת־הַבְּהֵמָ֖ה לִפְנֵ֥י הַכֹּהֵֽן׃ ,Main,Q,wqtl,WQt0,p3,<MD[,העמיד,וְיָסַ֥ף חֲמִישִׁתֹ֖ו עַל־עֶרְכֶּֽךָ׃ ,529428,וְיָסַ֥ף חֲמִישִׁתֹ֖ו עַל־עֶרְכֶּֽךָ׃ ,Main,Q,wqtl,WQt0,p3,JSP[,יסף
69214,וְאִ֗ישׁ ,529429,וְאִ֗ישׁ ,Main,Q,Ø,CPen,,,,וְהֶעֱרִיכֹו֙ הַכֹּהֵ֔ן בֵּ֥ין טֹ֖וב וּבֵ֣ין רָ֑ע ,529431,וְהֶעֱרִיכֹו֙ הַכֹּהֵ֔ן בֵּ֥ין טֹ֖וב וּבֵ֣ין רָ֑ע ,Main,Q,wqtl,WQtX,p3,<RK[,העריכו
69231,כֵּ֥ן יָקֽוּם׃ ,529433,כֵּ֥ן יָקֽוּם׃ ,Main,Q,yqtl,xYq0,p3,QWM[,יקום,,,,,,,,,,
69236,וְהֶעֱרִיכֹו֙ הַכֹּהֵ֔ן בֵּ֥ין טֹ֖וב וּבֵ֣ין רָ֑ע ,529431,וְהֶעֱרִיכֹו֙ הַכֹּהֵ֔ן בֵּ֥ין טֹ֖וב וּבֵ֣ין רָ֑ע ,Main,Q,wqtl,WQtX,p3,<RK[,העריכו,כַּאֲשֶׁ֨ר יַעֲרִ֥יךְ אֹתֹ֛ו הַכֹּהֵ֖ן ,529432,כַּאֲשֶׁ֨ר יַעֲרִ֥יךְ אֹתֹ֛ו הַכֹּהֵ֖ן ,SubAdv,Q,yqtl,xYqX,p3,<RK[,יעריך
69241,וְהֶעֱרִיכֹו֙ הַכֹּהֵ֔ן בֵּ֥ין טֹ֖וב וּבֵ֣ין רָ֑ע ,529431,וְהֶעֱרִיכֹו֙ הַכֹּהֵ֔ן בֵּ֥ין טֹ֖וב וּבֵ֣ין רָ֑ע ,Main,Q,wqtl,WQtX,p3,<RK[,העריכו,וְ֠יָסַף חֲמִישִׁ֧ית כֶּֽסֶף־עֶרְכְּךָ֛ עָלָ֖יו ,529435,וְ֠יָסַף חֲמִישִׁ֧ית כֶּֽסֶף־עֶרְכְּךָ֛ עָלָ֖יו ,Main,Q,wqtl,WQt0,p3,JSP[,יסף
69258,וְאִ֗ישׁ ,529429,וְאִ֗ישׁ ,Main,Q,Ø,CPen,,,,וְהָיָ֥ה עֶרְכְּךָ֖ לְפִ֣י זַרְעֹ֑ו זֶ֚רַע חֹ֣מֶר שְׂעֹרִ֔ים בַּחֲמִשִּׁ֖ים שֶׁ֥קֶל כָּֽסֶף׃ ,529438,וְהָיָ֥ה עֶרְכְּךָ֖ לְפִ֣י זַרְעֹ֑ו זֶ֚רַע חֹ֣מֶר שְׂעֹרִ֔ים בַּחֲמִשִּׁ֖ים שֶׁ֥קֶל כָּֽסֶף׃ ,Main,Q,wqtl,WQtX,p3,HJH[,היה
69280,וְאִ֣ם׀ מִשְּׂדֵ֣ה אֲחֻזָּתֹ֗ו יַקְדִּ֥ישׁ אִישׁ֙ לַֽיהוָ֔ה ,529437,וְאִ֣ם׀ מִשְּׂדֵ֣ה אֲחֻזָּתֹ֗ו יַקְדִּ֥ישׁ אִישׁ֙ לַֽיהוָ֔ה ,SubAdv,Q,yqtl,WxYX,p3,QDC[,יקדישׁ,כְּעֶרְכְּךָ֖ יָקֽוּם׃ ,529440,כְּעֶרְכְּךָ֖ יָקֽוּם׃ ,Main,Q,yqtl,xYq0,p3,QWM[,יקום
69284,אִם־מִשְּׁנַ֥ת הַיֹּבֵ֖ל יַקְדִּ֣ישׁ שָׂדֵ֑הוּ ,529439,אִם־מִשְּׁנַ֥ת הַיֹּבֵ֖ל יַקְדִּ֣ישׁ שָׂדֵ֑הוּ ,SubAdv,Q,yqtl,xYq0,p3,QDC[,יקדישׁ,,,,,,,,,,
69290,אִם־מִשְּׁנַ֥ת הַיֹּבֵ֖ל יַקְדִּ֣ישׁ שָׂדֵ֑הוּ ,529439,אִם־מִשְּׁנַ֥ת הַיֹּבֵ֖ל יַקְדִּ֣ישׁ שָׂדֵ֑הוּ ,SubAdv,Q,yqtl,xYq0,p3,QDC[,יקדישׁ,וְחִשַּׁב־לֹ֨ו הַכֹּהֵ֜ן אֶת־הַכֶּ֗סֶף עַל־פִּ֤י הַשָּׁנִים֙ ,529442,וְחִשַּׁב־לֹ֨ו הַכֹּהֵ֜ן אֶת־הַכֶּ֗סֶף עַל־פִּ֤י הַשָּׁנִים֙ ,Main,Q,wqtl,WQtX,p3,XCB[,חשׁב
69317,וְאִם־אַחַ֣ר הַיֹּבֵל֮ יַקְדִּ֣ישׁ שָׂדֵהוּ֒ ,529441,וְאִם־אַחַ֣ר הַיֹּבֵל֮ יַקְדִּ֣ישׁ שָׂדֵהוּ֒ ,SubAdv,Q,yqtl,WxY0,p3,QDC[,יקדישׁ,הַמַּקְדִּ֖ישׁ אֹתֹ֑ו ,529446,הַמַּקְדִּ֖ישׁ אֹתֹ֑ו ,SubArg,Q,ptcp,Ptcp,unknown,QDC[,מקדישׁ
69336,וְאִם־גָּאֹ֤ל יִגְאַל֙ אֶת־הַשָּׂדֶ֔ה ,529445,וְאִם־גָּאֹ֤ל יִגְאַל֙ אֶת־הַשָּׂדֶ֔ה ,SubAdv,Q,yqtl,WxY0,p3,G>L[,יגאל,וְאִם־מָכַ֥ר אֶת־הַשָּׂדֶ֖ה לְאִ֣ישׁ אַחֵ֑ר ,529450,וְאִם־מָכַ֥ר אֶת־הַשָּׂדֶ֖ה לְאִ֣ישׁ אַחֵ֑ר ,SubAdv,Q,qtl,WxQ0,p3,MKR[,מכר
69350,וְאִם־לֹ֤א יִגְאַל֙ אֶת־הַשָּׂדֶ֔ה ,529449,וְאִם־לֹ֤א יִגְאַל֙ אֶת־הַשָּׂדֶ֔ה ,SubAdv,Q,yqtl,WxY0,p3,G>L[,יגאל,,,,,,,,,,
69371,וְהָיָ֨ה הַשָּׂדֶ֜ה קֹ֛דֶשׁ לַֽיהוָ֖ה כִּשְׂדֵ֣ה הַחֵ֑רֶם ,529452,וְהָיָ֨ה הַשָּׂדֶ֜ה ,Main,Q,wqtl,WQtX,p3,HJH[,היה,,,,,,,,,,
69383,וְאִם֙ אֶת־שְׂדֵ֣ה מִקְנָתֹ֔ו יַקְדִּ֖ישׁ לַֽיהוָֽה׃ ,529456,וְאִם֙ אֶת־שְׂדֵ֣ה מִקְנָתֹ֔ו ,SubAdv,Q,Ø,Defc,,,,,,,,,,,,,
69416,וְאִם֙ אֶת־שְׂדֵ֣ה מִקְנָתֹ֔ו יַקְדִּ֖ישׁ לַֽיהוָֽה׃ ,529456,וְאִם֙ אֶת־שְׂדֵ֣ה מִקְנָתֹ֔ו ,SubAdv,Q,Ø,Defc,,,,לַאֲשֶׁ֥ר קָנָ֖הוּ מֵאִתֹּ֑ו ,529463,לַאֲשֶׁ֥ר קָנָ֖הוּ מֵאִתֹּ֑ו ,SubAdv,Q,qtl,xQt0,p3,QNH[,קנהו
69433,בִּשְׁנַ֤ת הַיֹּובֵל֙ יָשׁ֣וּב הַשָּׂדֶ֔ה ,529462,בִּשְׁנַ֤ת הַיֹּובֵל֙ יָשׁ֣וּב הַשָּׂדֶ֔ה ,Main,Q,yqtl,xYqX,p3,CWB[,ישׁוב,עֶשְׂרִ֥ים גֵּרָ֖ה יִהְיֶ֥ה הַשָּֽׁקֶל׃ ס ,529466,עֶשְׂרִ֥ים גֵּרָ֖ה יִהְיֶ֥ה הַשָּֽׁקֶל׃ ס ,Main,Q,yqtl,xYqX,p3,HJH[,יהיה
69440,וְכָל־עֶרְכְּךָ֔ יִהְיֶ֖ה בְּשֶׁ֣קֶל הַקֹּ֑דֶשׁ ,529465,וְכָל־עֶרְכְּךָ֔ יִהְיֶ֖ה בְּשֶׁ֣קֶל הַקֹּ֑דֶשׁ ,Main,Q,yqtl,WXYq,p3,HJH[,יהיה,,,,,,,,,,
69446,אַךְ־בְּכֹ֞ור בִּבְהֵמָ֔ה ,529467,אַךְ־בְּכֹ֞ור ,Main,Q,Ø,CPen,,,,,,,,,,,,,
69452,אַךְ־בְּכֹ֞ור בִּבְהֵמָ֔ה ,529467,אַךְ־בְּכֹ֞ור ,Main,Q,Ø,CPen,,,,,,,,,,,,,
69480,וְאִ֨ם בַּבְּהֵמָ֤ה הַטְּמֵאָה֙ ,529474,וְאִ֨ם בַּבְּהֵמָ֤ה הַטְּמֵאָה֙ ,SubAdv,Q,Ø,NmCl,,,,וְנִמְכַּ֥ר בְּעֶרְכֶּֽךָ׃ ,529478,וְנִמְכַּ֥ר בְּעֶרְכֶּֽךָ׃ ,Main,Q,wqtl,WQt0,p3,MKR[,נמכר
69489,אַךְ־כָּל־חֵ֡רֶם לֹ֥א יִמָּכֵ֖ר ,529479,אַךְ־כָּל־חֵ֡רֶם ,Main,Q,Ø,Defc,,,,אֲשֶׁר־לֹ֗ו ,529481,אֲשֶׁר־לֹ֗ו ,SubMod,Q,Ø,NmCl,,,
69506,אַךְ־כָּל־חֵ֡רֶם לֹ֥א יִמָּכֵ֖ר ,529479,אַךְ־כָּל־חֵ֡רֶם ,Main,Q,Ø,Defc,,,,,,,,,,,,,
69509,אַךְ־כָּל־חֵ֡רֶם לֹ֥א יִמָּכֵ֖ר ,529479,אַךְ־כָּל־חֵ֡רֶם ,Main,Q,Ø,Defc,,,,,,,,,,,,,
69520,כָּל־חֵ֗רֶם לֹ֣א יִפָּדֶ֑ה ,529487,כָּל־חֵ֗רֶם ,Main,Q,Ø,Defc,,,,,,,,,,,,,
69525,כָּל־חֵ֗רֶם לֹ֣א יִפָּדֶ֑ה ,529487,כָּל־חֵ֗רֶם ,Main,Q,Ø,Defc,,,,,,,,,,,,,
69527,כָּל־חֵ֗רֶם לֹ֣א יִפָּדֶ֑ה ,529487,כָּל־חֵ֗רֶם ,Main,Q,Ø,Defc,,,,,,,,,,,,,
69550,וְכָל־מַעְשַׂ֨ר הָאָ֜רֶץ מִזֶּ֤רַע הָאָ֨רֶץ֙ מִפְּרִ֣י הָעֵ֔ץ ,529491,וְכָל־מַעְשַׂ֨ר הָאָ֜רֶץ מִזֶּ֤רַע הָאָ֨רֶץ֙ מִפְּרִ֣י הָעֵ֔ץ ,Main,Q,Ø,CPen,,,,חֲמִשִׁיתֹ֖ו יֹסֵ֥ף עָלָֽיו׃ ,529495,חֲמִשִׁיתֹ֖ו יֹסֵ֥ף עָלָֽיו׃ ,Main,Q,yqtl,xYq0,p3,JSP[,יסף
69555,וְאִם־גָּאֹ֥ל יִגְאַ֛ל אִ֖ישׁ מִמַּֽעַשְׂרֹ֑ו ,529494,וְאִם־גָּאֹ֥ל יִגְאַ֛ל אִ֖ישׁ מִמַּֽעַשְׂרֹ֑ו ,SubAdv,Q,yqtl,WxYX,p3,G>L[,יגאל,,,,,,,,,,
69565,וְכָל־מַעְשַׂ֤ר בָּקָר֙ וָצֹ֔אן כֹּ֥ל ,529496,וְכָל־מַעְשַׂ֤ר בָּקָר֙ וָצֹ֔אן כֹּ֥ל ,Main,Q,Ø,CPen,,,,,,,,,,,,,
69571,וְכָל־מַעְשַׂ֤ר בָּקָר֙ וָצֹ֔אן כֹּ֥ל ,529496,וְכָל־מַעְשַׂ֤ר בָּקָר֙ וָצֹ֔אן כֹּ֥ל ,Main,Q,Ø,CPen,,,,,,,,,,,,,
69576,וְכָל־מַעְשַׂ֤ר בָּקָר֙ וָצֹ֔אן כֹּ֥ל ,529496,וְכָל־מַעְשַׂ֤ר בָּקָר֙ וָצֹ֔אן כֹּ֥ל ,Main,Q,Ø,CPen,,,,וְלֹ֣א יְמִירֶ֑נּוּ ,529500,וְלֹ֣א יְמִירֶ֑נּוּ ,Main,Q,yqtl,WxY0,p3,MWR[,ימירנו
69583,לֹ֧א יְבַקֵּ֛ר בֵּֽין־טֹ֥וב לָרַ֖ע ,529499,לֹ֧א יְבַקֵּ֛ר בֵּֽין־טֹ֥וב לָרַ֖ע ,Main,Q,yqtl,xYq0,p3,BQR[,יבקר,,,,,,,,,,
69587,לֹ֧א יְבַקֵּ֛ר בֵּֽין־טֹ֥וב לָרַ֖ע ,529499,לֹ֧א יְבַקֵּ֛ר בֵּֽין־טֹ֥וב לָרַ֖ע ,Main,Q,yqtl,xYq0,p3,BQR[,יבקר,וְהָֽיָה־,529502,וְהָֽיָה־,Main,Q,wqtl,WQt0,p3,HJH[,היה
69593,וְהָֽיָה־,529502,וְהָֽיָה־,Main,Q,wqtl,WQt0,p3,HJH[,היה,לֹ֥א יִגָּאֵֽל׃ ,529504,לֹ֥א יִגָּאֵֽל׃ ,Main,Q,yqtl,xYq0,p3,G>L[,יגאל
69596,ה֧וּא וּתְמוּרָתֹ֛ו יִֽהְיֶה־קֹ֖דֶשׁ ,529503,ה֧וּא וּתְמוּרָתֹ֛ו יִֽהְיֶה־קֹ֖דֶשׁ ,Main,Q,yqtl,XYqt,p3,HJH[,יהיה,,,,,,,,,,
69671,מִבֶּ֨ן עֶשְׂרִ֤ים שָׁנָה֙ וָמַ֔עְלָה כָּל־,529511,מִבֶּ֨ן עֶשְׂרִ֤ים שָׁנָה֙ וָמַ֔עְלָה כָּל־,Main,Q,Ø,CPen,,,,,,,,,,,,,
69680,שְׂא֗וּ אֶת־רֹאשׁ֙ כָּל־עֲדַ֣ת בְּנֵֽי־יִשְׂרָאֵ֔ל לְמִשְׁפְּחֹתָ֖ם לְבֵ֣ית אֲבֹתָ֑ם בְּמִסְפַּ֣ר שֵׁמֹ֔ות כָּל־זָכָ֖ר לְגֻלְגְּלֹתָֽם׃ ,529510,שְׂא֗וּ אֶת־רֹאשׁ֙ כָּל־עֲדַ֣ת בְּנֵֽי־יִשְׂרָאֵ֔ל לְמִשְׁפְּחֹתָ֖ם לְבֵ֣ית אֲבֹתָ֑ם בְּמִסְפַּ֣ר שֵׁמֹ֔ות כָּל־זָכָ֖ר לְגֻלְגְּלֹתָֽם׃ ,Main,Q,impv,ZIm0,p2,NF>[,שׂאו,אִ֛ישׁ ,529515,אִ֛ישׁ ,Main,Q,Ø,CPen,,,
69698,וְאֵ֨לֶּה֙ שְׁמֹ֣ות הָֽאֲנָשִׁ֔ים ,529517,וְאֵ֨לֶּה֙ שְׁמֹ֣ות הָֽאֲנָשִׁ֔ים ,Main,Q,Ø,NmCl,,,,,,,,,,,,,
70305,לֵּאמֹֽר׃ ,529584,לֵּאמֹֽר׃ ,SubAdv,N,infc,InfC,unknown,>MR[,אמר,וְאֶת־רֹאשָׁ֖ם לֹ֣א תִשָּׂ֑א בְּתֹ֖וךְ בְּנֵ֥י יִשְׂרָאֵֽל׃ ,529586,וְאֶת־רֹאשָׁ֖ם לֹ֣א תִשָּׂ֑א בְּתֹ֖וךְ בְּנֵ֥י יִשְׂרָאֵֽל׃ ,Main,Q,yqtl,WxY0,p2,NF>[,תשׂא
70310,אַ֣ךְ אֶת־מַטֵּ֤ה לֵוִי֙ לֹ֣א תִפְקֹ֔ד ,529585,אַ֣ךְ אֶת־מַטֵּ֤ה לֵוִי֙ לֹ֣א תִפְקֹ֔ד ,Main,Q,yqtl,xYq0,p2,PQD[,תפקד,,,,,,,,,,
70335,וְאַתָּ֡ה הַפְקֵ֣ד אֶת־הַלְוִיִּם֩ עַל־מִשְׁכַּ֨ן הָעֵדֻ֜ת וְעַ֣ל כָּל־כֵּלָיו֮ וְעַ֣ל כָּל־,529587,וְאַתָּ֡ה הַפְקֵ֣ד אֶת־הַלְוִיִּם֩ עַל־מִשְׁכַּ֨ן הָעֵדֻ֜ת וְעַ֣ל כָּל־כֵּלָיו֮ וְעַ֣ל כָּל־,Main,Q,impv,WXIm,p2,PQD[,הפקד,וְהֵ֖ם יְשָׁרְתֻ֑הוּ ,529590,וְהֵ֖ם יְשָׁרְתֻ֑הוּ ,Main,Q,yqtl,WXYq,p3,CRT[,ישׁרתהו
70345,הֵ֜מָּה יִשְׂא֤וּ אֶת־הַמִּשְׁכָּן֙ וְאֶת־כָּל־כֵּלָ֔יו ,529589,הֵ֜מָּה יִשְׂא֤וּ אֶת־הַמִּשְׁכָּן֙ וְאֶת־כָּל־כֵּלָ֔יו ,Main,Q,yqtl,XYqt,p3,NF>[,ישׂאו,,,,,,,,,,
70351,הֵ֜מָּה יִשְׂא֤וּ אֶת־הַמִּשְׁכָּן֙ וְאֶת־כָּל־כֵּלָ֔יו ,529589,הֵ֜מָּה יִשְׂא֤וּ אֶת־הַמִּשְׁכָּן֙ וְאֶת־כָּל־כֵּלָ֔יו ,Main,Q,yqtl,XYqt,p3,NF>[,ישׂאו,וּיֹורִ֤ידוּ אֹתֹו֙ הַלְוִיִּ֔ם ,529592,וּ,Main,Q,Ø,Defc,,,
70357,וּיֹורִ֤ידוּ אֹתֹו֙ הַלְוִיִּ֔ם ,529592,וּ,Main,Q,Ø,Defc,,,,בִנְסֹ֣עַ הַמִּשְׁכָּ֗ן ,529593,בִנְסֹ֣עַ הַמִּשְׁכָּ֗ן ,SubAdv,Q,infc,InfC,unknown,NS<[,נסע
70366,וּיָקִ֥ימוּ אֹתֹ֖ו הַלְוִיִּ֑ם ,529595,וּ,Main,Q,Ø,Defc,,,,בַחֲנֹת֙ הַמִּשְׁכָּ֔ן ,529596,בַחֲנֹת֙ הַמִּשְׁכָּ֔ן ,SubAdv,Q,infc,InfC,unknown,XNH[,חנת
70375,וְהַזָּ֥ר יוּמָֽת׃ ,529598,וְהַזָּ֥ר ,Main,Q,Ø,Defc,,,,,,,,,,,,,
70392,וְחָנ֖וּ בְּנֵ֣י יִשְׂרָאֵ֑ל לְצִבְאֹתָֽם׃ ,529601,וְחָנ֖וּ בְּנֵ֣י יִשְׂרָאֵ֑ל ,Main,Q,wqtl,WQtX,p3,XNH[,חנו,וְלֹֽא־יִהְיֶ֣ה קֶ֔צֶף עַל־עֲדַ֖ת בְּנֵ֣י יִשְׂרָאֵ֑ל ,529606,וְלֹֽא־יִהְיֶ֣ה קֶ֔צֶף עַל־עֲדַ֖ת בְּנֵ֣י יִשְׂרָאֵ֑ל ,Main,Q,yqtl,WxYX,p3,HJH[,יהיה
70400,וְהַלְוִיִּ֞ם יַחֲנ֤וּ סָבִיב֙ לְמִשְׁכַּ֣ן הָעֵדֻ֔ת ,529605,וְהַלְוִיִּ֞ם יַחֲנ֤וּ סָבִיב֙ לְמִשְׁכַּ֣ן הָעֵדֻ֔ת ,Main,Q,yqtl,WXYq,p3,XNH[,יחנו,,,,,,,,,,
70446,לֵאמֹֽר׃ ,529612,לֵאמֹֽר׃ ,SubAdv,N,infc,InfC,unknown,>MR[,אמר,אִ֣ישׁ עַל־דִּגְלֹ֤ו בְאֹתֹת֙ לְבֵ֣ית אֲבֹתָ֔ם ,529613,אִ֣ישׁ עַל־דִּגְלֹ֤ו בְאֹתֹת֙ לְבֵ֣ית אֲבֹתָ֔ם ,SubAdv,Q,Ø,Ellp,,,
70455,יַחֲנ֖וּ בְּנֵ֣י יִשְׂרָאֵ֑ל ,529614,יַחֲנ֖וּ בְּנֵ֣י יִשְׂרָאֵ֑ל ,Main,Q,yqtl,ZYqX,p3,XNH[,יחנו,,,,,,,,,,
70551,כָּֽל־הַפְּקֻדִ֞ים לְמַחֲנֵ֣ה יְהוּדָ֗ה מְאַ֨ת אֶ֜לֶף וּשְׁמֹנִ֥ים אֶ֛לֶף וְשֵֽׁשֶׁת־אֲלָפִ֥ים וְאַרְבַּע־מֵאֹ֖ות לְצִבְאֹתָ֑ם ,529629,כָּֽל־הַפְּקֻדִ֞ים לְמַחֲנֵ֣ה יְהוּדָ֗ה מְאַ֨ת אֶ֜לֶף וּשְׁמֹנִ֥ים אֶ֛לֶף וְשֵֽׁשֶׁת־אֲלָפִ֥ים וְאַרְבַּע־מֵאֹ֖ות לְצִבְאֹתָ֑ם ,Main,Q,Ø,NmCl,,,,,,,,,,,,,
70648,כָּֽל־הַפְּקֻדִ֞ים לְמַחֲנֵ֣ה רְאוּבֵ֗ן מְאַ֨ת אֶ֜לֶף וְאֶחָ֨ד וַחֲמִשִּׁ֥ים אֶ֛לֶף וְאַרְבַּע־מֵאֹ֥ות וַחֲמִשִּׁ֖ים לְצִבְאֹתָ֑ם ,529642,כָּֽל־הַפְּקֻדִ֞ים לְמַחֲנֵ֣ה רְאוּבֵ֗ן מְאַ֨ת אֶ֜לֶף וְאֶחָ֨ד וַחֲמִשִּׁ֥ים אֶ֛לֶף וְאַרְבַּע־מֵאֹ֥ות וַחֲמִשִּׁ֖ים לְצִבְאֹתָ֑ם ,Main,Q,Ø,NmCl,,,,וְנָסַ֧ע אֹֽהֶל־מֹועֵ֛ד מַחֲנֵ֥ה הַלְוִיִּ֖ם בְּתֹ֣וךְ הַֽמַּחֲנֹ֑ת ,529644,וְנָסַ֧ע אֹֽהֶל־מֹועֵ֛ד מַחֲנֵ֥ה הַלְוִיִּ֖ם בְּתֹ֣וךְ הַֽמַּחֲנֹ֑ת ,Main,Q,wqtl,WQtX,p3,NS<[,נסע
70662,כֵּ֣ן יִסָּ֔עוּ ,529646,כֵּ֣ן יִסָּ֔עוּ ,Main,Q,yqtl,xYq0,p3,NS<[,יסעו,,,,,,,,,,
70664,וְנָסַ֧ע אֹֽהֶל־מֹועֵ֛ד מַחֲנֵ֥ה הַלְוִיִּ֖ם בְּתֹ֣וךְ הַֽמַּחֲנֹ֑ת ,529644,וְנָסַ֧ע אֹֽהֶל־מֹועֵ֛ד מַחֲנֵ֥ה הַלְוִיִּ֖ם בְּתֹ֣וךְ הַֽמַּחֲנֹ֑ת ,Main,Q,wqtl,WQtX,p3,NS<[,נסע,כַּאֲשֶׁ֤ר יַחֲנוּ֙ ,529645,כַּאֲשֶׁ֤ר יַחֲנוּ֙ ,SubAdv,Q,yqtl,xYq0,p3,XNH[,יחנו
70754,כָּֽל־הַפְּקֻדִ֞ים לְמַחֲנֵ֣ה אֶפְרַ֗יִם מְאַ֥ת אֶ֛לֶף וּשְׁמֹֽנַת־אֲלָפִ֥ים וּמֵאָ֖ה לְצִבְאֹתָ֑ם ,529657,כָּֽל־הַפְּקֻדִ֞ים לְמַחֲנֵ֣ה אֶפְרַ֗יִם מְאַ֥ת אֶ֛לֶף וּשְׁמֹֽנַת־אֲלָפִ֥ים וּמֵאָ֖ה לְצִבְאֹתָ֑ם ,Main,Q,Ø,NmCl,,,,,,,,,,,,,
70846,כָּל־הַפְּקֻדִים֙ לְמַ֣חֲנֵה דָ֔ן מְאַ֣ת אֶ֗לֶף וְשִׁבְעָ֧ה וַחֲמִשִּׁ֛ים אֶ֖לֶף וְשֵׁ֣שׁ מֵאֹ֑ות ,529670,כָּל־הַפְּקֻדִים֙ לְמַ֣חֲנֵה דָ֔ן מְאַ֣ת אֶ֗לֶף וְשִׁבְעָ֧ה וַחֲמִשִּׁ֛ים אֶ֖לֶף וְשֵׁ֣שׁ מֵאֹ֑ות ,Main,Q,Ø,NmCl,,,,,,,,,,,,,
