bhsa_node,ref,book,book_super,canon_part,period,genre,domain2,text_full,text_plain,lex,lex_etcbc,gloss,verb_form,stem,person,gender,number,valence,clause_atom,clause,verse,sentence,txt_type,clause_type,cltype_simp,clause_rela,cl_args,is_question,prec_lexes,prec_pos,prec_part,ref_sbl,ref_abbr,has_objc,objc_pos,has_loca,loca_type,loca_heads,has_time
336861,Job 3:4,Job,Job,Writings,,poetry,Q,יְֽהִ֫י,יהי,היה,HJH[,be,jussF,qal,p3,m,sg,--,הַיֹּ֥ום הַה֗וּא יְֽהִ֫י חֹ֥שֶׁךְ ,הַיֹּ֥ום הַה֗וּא יְֽהִ֫י חֹ֥שֶׁךְ ,הַיֹּ֥ום הַה֗וּא יְֽהִ֫י חֹ֥שֶׁךְ אַֽל־יִדְרְשֵׁ֣הוּ אֱלֹ֣והַּ מִמָּ֑עַל וְאַל־תֹּופַ֖ע עָלָ֣יו נְהָרָֽה׃ ,הַיֹּ֥ום הַה֗וּא יְֽהִ֫י חֹ֥שֶׁךְ ,?NQ,XYqt,x,Main,SV,0,_H_JWM/_H_HW>_,_art_subs_art_prde_,_HW>_,Job 3:4,Job 3:4,0,,0,,,0
336870,Job 3:4,Job,Job,Writings,,poetry,Q,תֹּופַ֖ע,תופע,יפע,JP<[,shine,jussF,hif,p3,f,sg,,וְאַל־תֹּופַ֖ע עָלָ֣יו נְהָרָֽה׃ ,וְאַל־תֹּופַ֖ע עָלָ֣יו נְהָרָֽה׃ ,הַיֹּ֥ום הַה֗וּא יְֽהִ֫י חֹ֥שֶׁךְ אַֽל־יִדְרְשֵׁ֣הוּ אֱלֹ֣והַּ מִמָּ֑עַל וְאַל־תֹּופַ֖ע עָלָ֣יו נְהָרָֽה׃ ,וְאַל־תֹּופַ֖ע עָלָ֣יו נְהָרָֽה׃ ,?NQ,WxYX,Wx,Main,_W_V,0,_W_>L=_,_conj_nega_,_W_>L=_,Job 3:4,Job 3:4,0,,0,,,0
336890,Job 3:6,Job,Job,Writings,,poetry,Q,יִ֭חַדְּ,יחד,חדה,XDH[,rejoice,jussF,qal,p3,m,sg,--,אַל־יִ֭חַדְּ בִּימֵ֣י שָׁנָ֑ה ,אַל־יִ֭חַדְּ בִּימֵ֣י שָׁנָ֑ה ,הַלַּ֥יְלָה הַהוּא֮ יִקָּחֵ֪ה֫וּ אֹ֥פֶל אַל־יִ֭חַדְּ בִּימֵ֣י שָׁנָ֑ה בְּמִסְפַּ֥ר יְ֝רָחִ֗ים אַל־יָבֹֽא׃ ,אַל־יִ֭חַדְּ בִּימֵ֣י שָׁנָ֑ה ,?NQ,xYq0,x,Main,V,0,_>L=_,_nega_,_>L=_,Job 3:6,Job 3:6,0,,0,,,1
336904,Job 3:7,Job,Job,Writings,,poetry,Q,יְהִ֣י,יהי,היה,HJH[,be,jussF,qal,p3,m,sg,--,הַלַּ֣יְלָה הַ֭הוּא יְהִ֣י גַלְמ֑וּד ,הַלַּ֣יְלָה הַ֭הוּא יְהִ֣י גַלְמ֑וּד ,הִנֵּ֤ה הַלַּ֣יְלָה הַ֭הוּא יְהִ֣י גַלְמ֑וּד אַל־תָּבֹ֖א רְנָנָ֣ה בֹֽו׃ ,הַלַּ֣יְלָה הַ֭הוּא יְהִ֣י גַלְמ֑וּד ,?NQ,XYqt,x,Main,SV,0,_H_LJLH/_H_HW>_,_art_subs_art_prde_,_HW>_,Job 3:7,Job 3:7,0,,0,,,0
336920,Job 3:9,Job,Job,Writings,,poetry,Q,יְקַו,יקו,קוה,QWH[,wait for,jussF,piel,p3,m,sg,,יְקַו־לְאֹ֥ור ,יְקַו־לְאֹ֥ור ,יֶחְשְׁכוּ֮ כֹּוכְבֵ֪י נִ֫שְׁפֹּ֥ו יְקַו־לְאֹ֥ור וָאַ֑יִן וְאַל־יִ֝רְאֶ֗ה בְּעַפְעַפֵּי־שָֽׁחַר׃ ,יְקַו־לְאֹ֥ור ,?NQ,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Job 3:9,Job 3:9,0,,0,,,0
337650,Job 6:9,Job,Job,Writings,,poetry,Q,יֹאֵ֣ל,יאל,יאל,J>L[,begin,jussF,hif,p3,m,sg,,וְיֹאֵ֣ל אֱ֭לֹוהַּ ,וְיֹאֵ֣ל אֱ֭לֹוהַּ ,וְיֹאֵ֣ל אֱ֭לֹוהַּ וִֽידַכְּאֵ֑נִי יַתֵּ֥ר יָ֝דֹ֗ו וִֽיבַצְּעֵֽנִי׃ ,וְיֹאֵ֣ל אֱ֭לֹוהַּ ,NQ,WYqX,W,Main,_W_V,0,_W_,_conj_,_W_,Job 6:9,Job 6:9,0,,0,,,0
337654,Job 6:9,Job,Job,Writings,,poetry,Q,יַתֵּ֥ר,יתר,נתר,NTR[,run,jussF,hif,p3,m,sg,,יַתֵּ֥ר יָ֝דֹ֗ו ,יַתֵּ֥ר יָ֝דֹ֗ו ,וְיֹאֵ֣ל אֱ֭לֹוהַּ וִֽידַכְּאֵ֑נִי יַתֵּ֥ר יָ֝דֹ֗ו וִֽיבַצְּעֵֽנִי׃ ,יַתֵּ֥ר יָ֝דֹ֗ו ,NQ,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Job 6:9,Job 6:9,1,VO,0,,,0
337659,Job 6:10,Job,Job,Writings,,poetry,Q,תְהִי,תהי,היה,HJH[,be,jussF,qal,p3,f,sg,--,וּ֥תְהִי עֹ֨וד׀ נֶ֘חָ֤מָתִ֗י ,וּ֥תְהִי עֹ֨וד׀ נֶ֘חָ֤מָתִ֗י ,וּ֥תְהִי עֹ֨וד׀ נֶ֘חָ֤מָתִ֗י וַאֲסַלְּדָ֣ה בְ֭חִילָה לֹ֣א יַחְמֹ֑ול כִּי־לֹ֥א כִ֝חַ֗דְתִּי אִמְרֵ֥י קָדֹֽושׁ׃ ,וּ֥תְהִי עֹ֨וד׀ נֶ֘חָ֤מָתִ֗י ,NQ,WYqX,W,Main,_W_V,0,_W_,_conj_,_W_,Job 6:10,Job 6:10,0,,0,,,0
337833,Job 6:29,Job,Job,Writings,,poetry,Q,תְּהִ֣י,תהי,היה,HJH[,be,jussF,qal,p3,f,sg,--,אַל־תְּהִ֣י עַוְלָ֑ה ,אַל־תְּהִ֣י עַוְלָ֑ה ,שֻֽׁבוּ־נָ֭א אַל־תְּהִ֣י עַוְלָ֑ה וְשֻֽׁבוּ עֹ֝וד צִדְקִי־בָֽהּ׃ ,אַל־תְּהִ֣י עַוְלָ֑ה ,NQ,xYqX,x,Main,V,0,_>L=_,_nega_,_>L=_,Job 6:29,Job 6:29,0,,0,,,0
338561,Job 9:33,Job,Job,Writings,,poetry,Q,יָשֵׁ֖ת,ישׁת,שׁית,CJT[,put,jussF,qal,p3,m,sg,dc,יָשֵׁ֖ת יָדֹ֣ו עַל־שְׁנֵֽינוּ׃ ,יָשֵׁ֖ת יָדֹ֣ו עַל־שְׁנֵֽינוּ׃ ,לֹ֣א יֵשׁ־בֵּינֵ֣ינוּ מֹוכִ֑יחַ יָשֵׁ֖ת יָדֹ֣ו עַל־שְׁנֵֽינוּ׃ ,לֹ֣א יֵשׁ־בֵּינֵ֣ינוּ מֹוכִ֑יחַ יָשֵׁ֖ת יָדֹ֣ו עַל־שְׁנֵֽינוּ׃ ,NQ,ZYq0,Ø,SubMod,V,0,Ø,Ø,Ø,Job 9:33,Job 9:33,1,VO,0,,,0
338565,Job 9:34,Job,Job,Writings,,poetry,Q,יָסֵ֣ר,יסר,סור,SWR[,turn aside,jussF,hif,p3,m,sg,,יָסֵ֣ר מֵעָלַ֣י שִׁבְטֹ֑ו ,יָסֵ֣ר מֵעָלַ֣י שִׁבְטֹ֑ו ,יָסֵ֣ר מֵעָלַ֣י שִׁבְטֹ֑ו וְ֝אֵמָתֹ֗ו אַֽל־תְּבַעֲתַֽנִּי׃ ,יָסֵ֣ר מֵעָלַ֣י שִׁבְטֹ֑ו ,NQ,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Job 9:34,Job 9:34,1,VO,0,,,0
338856,Job 11:6,Job,Job,Writings,,poetry,Q,יַגֶּד,יגד,נגד,NGD[,report,jussF,hif,p3,m,sg,,וְיַגֶּד־לְךָ֨׀ תַּֽעֲלֻמֹ֣ות חָכְמָה֮ ,וְיַגֶּד־לְךָ֨׀ תַּֽעֲלֻמֹ֣ות חָכְמָה֮ ,וְיַגֶּד־לְךָ֨׀ תַּֽעֲלֻמֹ֣ות חָכְמָה֮ כִּֽי־כִפְלַ֪יִם לְֽת֫וּשִׁיָּ֥ה וְדַ֡ע כִּֽי־יַשֶּׁ֥ה לְךָ֥ אֱ֝לֹ֗והַ מֵעֲוֹנֶֽךָ׃ ,וְיַגֶּד־לְךָ֨׀ תַּֽעֲלֻמֹ֣ות חָכְמָה֮ ,NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Job 11:6,Job 11:6,1,VO,0,,,0
338942,Job 11:14,Job,Job,Writings,,poetry,Q,תַּשְׁכֵּ֖ן,תשׁכן,שׁכן,CKN[,dwell,jussF,hif,p2,m,sg,,וְאַל־תַּשְׁכֵּ֖ן בְּאֹהָלֶ֣יךָ עַוְלָֽה׃ ,וְאַל־תַּשְׁכֵּ֖ן בְּאֹהָלֶ֣יךָ עַוְלָֽה׃ ,אִם־אָ֣וֶן בְּ֭יָדְךָ הַרְחִיקֵ֑הוּ וְאַל־תַּשְׁכֵּ֖ן בְּאֹהָלֶ֣יךָ עַוְלָֽה׃ ,וְאַל־תַּשְׁכֵּ֖ן בְּאֹהָלֶ֣יךָ עַוְלָֽה׃ ,NQ,WxY0,Wx,Main,_W_V,0,_W_>L=_,_conj_nega_,_W_>L=_,Job 11:14,Job 11:14,1,VO,0,,,0
339084,Job 12:7,Job,Job,Writings,,poetry,Q,יַגֶּד,יגד,נגד,NGD[,report,jussF,hif,p3,m,sg,,וְיַגֶּד־לָֽךְ׃ ,וְיַגֶּד־לָֽךְ׃ ,וְֽאוּלָ֗ם שְׁאַל־נָ֣א בְהֵמֹ֣ות וְתֹרֶ֑ךָּ וְעֹ֥וף הַ֝שָּׁמַ֗יִם וְיַגֶּד־לָֽךְ׃ ,וְיַגֶּד־לָֽךְ׃ ,NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Job 12:7,Job 12:7,0,,0,,,0
339298,Job 13:5,Job,Job,Writings,,poetry,Q,תְהִ֖י,תהי,היה,HJH[,be,jussF,qal,p3,f,sg,-i,וּתְהִ֖י לָכֶ֣ם לְחָכְמָֽה׃ ,וּתְהִ֖י לָכֶ֣ם לְחָכְמָֽה׃ ,מִֽי־יִ֭תֵּן הַחֲרֵ֣שׁ תַּחֲרִישׁ֑וּן וּתְהִ֖י לָכֶ֣ם לְחָכְמָֽה׃ ,וּתְהִ֖י לָכֶ֣ם לְחָכְמָֽה׃ ,Q,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Job 13:5,Job 13:5,0,,0,,,0
339430,Job 13:20,Job,Job,Writings,,poetry,Q,תַּ֣עַשׂ,תעשׂ,עשׂה,<FH[,make,jussF,qal,p2,m,sg,dc,אַךְ־שְׁ֭תַּיִם אַל־תַּ֣עַשׂ עִמָּדִ֑י ,אַךְ־שְׁ֭תַּיִם אַל־תַּ֣עַשׂ עִמָּדִ֑י ,אַךְ־שְׁ֭תַּיִם אַל־תַּ֣עַשׂ עִמָּדִ֑י אָ֥ז מִ֝פָּנֶ֗יךָ לֹ֣א אֶסָּתֵֽר׃ ,אַךְ־שְׁ֭תַּיִם אַל־תַּ֣עַשׂ עִמָּדִ֑י ,?Q,xYq0,x,Main,OV,0,_>K_CNJM/_>L=_,_advb_subs_nega_,_>K_>L=_,Job 13:20,Job 13:20,1,OV,0,,,0
340039,Job 15:31,Job,Job,Writings,,poetry,Q,יַאֲמֵ֣ן,יאמן,אמן,>MN[,be firm,jussF,hif,p3,m,sg,,אַל־יַאֲמֵ֣ן בַּשָּׁ֣יו ,אַל־יַאֲמֵ֣ן בַּשָּׁ֣יו ,אַל־יַאֲמֵ֣ן בַּשָּׁ֣יו נִתְעָ֑ה כִּי־שָׁ֝֗וְא תִּהְיֶ֥ה תְמוּרָתֹֽו׃ ,אַל־יַאֲמֵ֣ן בַּשָּׁ֣יו ,NQ,xYq0,x,Main,V,0,_>L=_,_nega_,_>L=_,Job 15:31,Job 15:31,0,,0,,,0
340261,Job 16:18,Job,Job,Writings,,poetry,Q,יְהִ֥י,יהי,היה,HJH[,be,jussF,qal,p3,m,sg,--,וְֽאַל־יְהִ֥י מָ֝קֹ֗ום לְזַעֲקָתִֽי׃ ,וְֽאַל־יְהִ֥י מָ֝קֹ֗ום לְזַעֲקָתִֽי׃ ,אֶ֭רֶץ אַל־תְּכַסִּ֣י דָמִ֑י וְֽאַל־יְהִ֥י מָ֝קֹ֗ום לְזַעֲקָתִֽי׃ ,וְֽאַל־יְהִ֥י מָ֝קֹ֗ום לְזַעֲקָתִֽי׃ ,NQ,WxYX,Wx,Main,_W_V,0,_W_>L=_,_conj_nega_,_W_>L=_,Job 16:18,Job 16:18,0,,0,,,0
340284,Job 16:21,Job,Job,Writings,,poetry,Q,יֹוכַ֣ח,יוכח,יכח,JKX[,reprove,jussF,hif,p3,m,sg,,וְיֹוכַ֣ח לְגֶ֣בֶר עִם־אֱלֹ֑והַּ ,וְיֹוכַ֣ח לְגֶ֣בֶר עִם־אֱלֹ֑והַּ ,וְיֹוכַ֣ח לְגֶ֣בֶר עִם־אֱלֹ֑והַּ וּֽבֶן־אָדָ֥ם לְרֵעֵֽהוּ׃ ,וְיֹוכַ֣ח לְגֶ֣בֶר עִם־אֱלֹ֑והַּ ,NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Job 16:21,Job 16:21,0,,0,,,0
340316,Job 17:2,Job,Job,Writings,,poetry,Q,תָּלַ֥ן,תלן,לין,LJN[,lodge,jussF,qal,p3,f,sg,--,תָּלַ֥ן עֵינִֽי׃ ,וּ֝תָּלַ֥ן עֵינִֽי׃ ,אִם־לֹ֣א הֲ֭תֻלִים עִמָּדִ֑י וּ֝בְהַמְּרֹותָ֗ם תָּלַ֥ן עֵינִֽי׃ ,וּ֝בְהַמְּרֹותָ֗ם תָּלַ֥ן עֵינִֽי׃ ,Q,WxYX,Ø,Main,_W_AV,0,_W_,_conj_,_W_,Job 17:2,Job 17:2,0,,0,,,0
341050,Job 20:17,Job,Job,Writings,,poetry,Q,יֵ֥רֶא,ירא,ראה,R>H[,see,jussF,qal,p3,m,sg,-p,אַל־יֵ֥רֶא בִפְלַגֹּ֑ות נַהֲרֵ֥י נַ֝חֲלֵ֗י דְּבַ֣שׁ וְחֶמְאָֽה׃ ,אַל־יֵ֥רֶא בִפְלַגֹּ֑ות נַהֲרֵ֥י נַ֝חֲלֵ֗י דְּבַ֣שׁ וְחֶמְאָֽה׃ ,אַל־יֵ֥רֶא בִפְלַגֹּ֑ות נַהֲרֵ֥י נַ֝חֲלֵ֗י דְּבַ֣שׁ וְחֶמְאָֽה׃ ,אַל־יֵ֥רֶא בִפְלַגֹּ֑ות נַהֲרֵ֥י נַ֝חֲלֵ֗י דְּבַ֣שׁ וְחֶמְאָֽה׃ ,NQ,xYq0,x,Main,V,0,_>L=_,_nega_,_>L=_,Job 20:17,Job 20:17,0,,0,,,0
341185,Job 21:2,Job,Job,Writings,,poetry,Q,תְהִי,תהי,היה,HJH[,be,jussF,qal,p3,f,sg,--,וּתְהִי־זֹ֝֗את תַּנְח֥וּמֹֽתֵיכֶֽם׃ ,וּתְהִי־זֹ֝֗את תַּנְח֥וּמֹֽתֵיכֶֽם׃ ,שִׁמְע֣וּ שָׁ֭מֹועַ מִלָּתִ֑י וּתְהִי־זֹ֝֗את תַּנְח֥וּמֹֽתֵיכֶֽם׃ ,וּתְהִי־זֹ֝֗את תַּנְח֥וּמֹֽתֵיכֶֽם׃ ,NQ,WYqX,W,Main,_W_V,0,_W_,_conj_,_W_,Job 21:2,Job 21:2,0,,0,,,0
341740,Job 22:28,Job,Job,Writings,,poetry,Q,יָ֣קָם,יקם,קום,QWM[,arise,jussF,qal,p3,m,sg,-i,וְיָ֣קָם לָ֑ךְ ,וְיָ֣קָם לָ֑ךְ ,וְֽתִגְזַר־אֹ֖ומֶר וְיָ֣קָם לָ֑ךְ וְעַל־דְּ֝רָכֶ֗יךָ נָ֣גַֽהּ אֹֽור׃ ,וְיָ֣קָם לָ֑ךְ ,NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Job 22:28,Job 22:28,0,,0,,,0
342427,Job 27:7,Job,Job,Writings,,poetry,Q,יְהִ֣י,יהי,היה,HJH[,be,jussF,qal,p3,m,sg,--,יְהִ֣י כְ֭רָשָׁע אֹ֣יְבִ֑י ,יְהִ֣י כְ֭רָשָׁע אֹ֣יְבִ֑י ,יְהִ֣י כְ֭רָשָׁע אֹ֣יְבִ֑י וּמִתְקֹומְמִ֥י כְעַוָּֽל׃ ,יְהִ֣י כְ֭רָשָׁע אֹ֣יְבִ֑י וּמִתְקֹומְמִ֥י כְעַוָּֽל׃ ,NQ,ZYqX,Ø,Main,V,0,Ø,Ø,Ø,Job 27:7,Job 27:7,0,,0,,,0
344639,Job 34:29,Job,Job,Writings,,poetry,Q,יַסְתֵּ֣ר,יסתר,סתר,STR[,hide,jussF,hif,p3,m,sg,,וְיַסְתֵּ֣ר פָּ֭נִים ,וְיַסְתֵּ֣ר פָּ֭נִים ,וְה֤וּא יַשְׁקִ֨ט׀ וּמִ֥י יַרְשִׁ֗עַ וְיַסְתֵּ֣ר פָּ֭נִים וּמִ֣י יְשׁוּרֶ֑נּוּ וְעַל־גֹּ֖וי וְעַל־אָדָ֣ם יָֽחַד׃ ,וְיַסְתֵּ֣ר פָּ֭נִים ,NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Job 34:29,Job 34:29,1,VO,0,,,0
345088,Job 36:21,Job,Job,Writings,,poetry,Q,תֵּ֣פֶן,תפן,פנה,PNH[,turn,jussF,qal,p2,m,sg,-c,אַל־תֵּ֣פֶן אֶל־אָ֑וֶן ,אַל־תֵּ֣פֶן אֶל־אָ֑וֶן ,הִ֭שָּׁמֶר אַל־תֵּ֣פֶן אֶל־אָ֑וֶן כִּֽי־עַל־זֶ֝֗ה בָּחַ֥רְתָּ מֵעֹֽנִי׃ ,אַל־תֵּ֣פֶן אֶל־אָ֑וֶן ,NQ,xYq0,x,Main,V,0,_>L=_,_nega_,_>L=_,Job 36:21,Job 36:21,0,,0,,,0
346285,Job 40:19,Job,Job,Writings,,poetry,Q,יַגֵּ֥שׁ,יגשׁ,נגשׁ,NGC[,approach,jussF,hif,p3,m,sg,,יַגֵּ֥שׁ חַרְבֹּֽו׃ ,יַגֵּ֥שׁ חַרְבֹּֽו׃ ,ה֖וּא רֵאשִׁ֣ית דַּרְכֵי־אֵ֑ל הָ֝עֹשֹׂו יַגֵּ֥שׁ חַרְבֹּֽו׃ ,הָ֝עֹשֹׂו יַגֵּ֥שׁ חַרְבֹּֽו׃ ,NQ,XYqt,Ø,Main,SV,0,Ø,Ø,Ø,Job 40:19,Job 40:19,1,VO,0,,,0
346398,Job 40:32,Job,Job,Writings,,poetry,Q,תֹּוסַֽף,תוסף,יסף,JSP[,add,jussF,hif,p2,m,sg,,אַל־תֹּוסַֽף׃ ,אַל־תֹּוסַֽף׃ ,שִׂים־עָלָ֥יו כַּפֶּ֑ךָ זְכֹ֥ר מִ֝לְחָמָ֗ה אַל־תֹּוסַֽף׃ ,אַל־תֹּוסַֽף׃ ,NQ,xYq0,x,Main,V,0,_>L=_,_nega_,_>L=_,Job 40:32,Job 40:32,0,,0,,,0
346970,Proverbs 1:5,Proverbs,Proverbs,Writings,,poetry,?,יֹ֣וסֶף,יוסף,יסף,JSP[,add,jussF,hif,p3,m,sg,,וְיֹ֣וסֶף לֶ֑קַח ,וְיֹ֣וסֶף לֶ֑קַח ,יִשְׁמַ֣ע חָ֭כָם וְיֹ֣וסֶף לֶ֑קַח וְ֝נָבֹ֗ון תַּחְבֻּלֹ֥ות יִקְנֶֽה׃ ,וְיֹ֣וסֶף לֶ֑קַח ,??,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Prov 1:5,Prov. 1:5,1,VO,0,,,0
347018,Proverbs 1:10,Proverbs,Proverbs,Writings,,poetry,Q,תֹּבֵֽא,תבא,אבה,>BH[,want,jussF,qal,p2,m,sg,--,אַל־תֹּבֵֽא׃ ,אַל־תֹּבֵֽא׃ ,בְּנִ֡י אִם־יְפַתּ֥וּךָ חַ֝טָּאִ֗ים אַל־תֹּבֵֽא׃ ,אַל־תֹּבֵֽא׃ ,?Q,xYq0,x,Main,V,0,_>L=_,_nega_,_>L=_,Prov 1:10,Prov. 1:10,0,,0,,,0
347499,Proverbs 3:7,Proverbs,Proverbs,Writings,,poetry,Q,תְּהִ֣י,תהי,היה,HJH[,be,jussF,qal,p2,m,sg,-p,אַל־תְּהִ֣י חָכָ֣ם בְּעֵינֶ֑יךָ ,אַל־תְּהִ֣י חָכָ֣ם בְּעֵינֶ֑יךָ ,אַל־תְּהִ֣י חָכָ֣ם בְּעֵינֶ֑יךָ יְרָ֥א אֶת־יְ֝הוָ֗ה וְס֣וּר מֵרָֽע׃ ,אַל־תְּהִ֣י חָכָ֣ם בְּעֵינֶ֑יךָ ,Q,xYq0,x,Main,V,0,_>L=_,_nega_,_>L=_,Prov 3:7,Prov. 3:7,0,,0,,,0
347511,Proverbs 3:8,Proverbs,Proverbs,Writings,,poetry,Q,תְּהִ֣י,תהי,היה,HJH[,be,jussF,qal,p3,f,sg,--,רִ֭פְאוּת תְּהִ֣י לְשָׁרֶּ֑ךָ ,רִ֭פְאוּת תְּהִ֣י לְשָׁרֶּ֑ךָ ,רִ֭פְאוּת תְּהִ֣י לְשָׁרֶּ֑ךָ וְ֝שִׁקּ֗וּי לְעַצְמֹותֶֽיךָ׃ ,רִ֭פְאוּת תְּהִ֣י לְשָׁרֶּ֑ךָ וְ֝שִׁקּ֗וּי לְעַצְמֹותֶֽיךָ׃ ,Q,XYqt,x,Main,SV,0,_RP>WT/_,_subs_,Ø,Prov 3:8,Prov. 3:8,0,,0,,,0
347543,Proverbs 3:11,Proverbs,Proverbs,Writings,,poetry,Q,תָּ֝קֹ֗ץ,תקץ,קוץ,QWY[,loath,jussF,qal,p2,m,sg,-p,וְאַל־תָּ֝קֹ֗ץ בְּתֹוכַחְתֹּֽו׃ ,וְאַל־תָּ֝קֹ֗ץ בְּתֹוכַחְתֹּֽו׃ ,מוּסַ֣ר יְ֭הוָה בְּנִ֣י אַל־תִּמְאָ֑ס וְאַל־תָּ֝קֹ֗ץ בְּתֹוכַחְתֹּֽו׃ ,וְאַל־תָּ֝קֹ֗ץ בְּתֹוכַחְתֹּֽו׃ ,Q,WxY0,Wx,Main,_W_V,0,_W_>L=_,_conj_nega_,_W_>L=_,Prov 3:11,Prov. 3:11,0,,0,,,0
347825,Proverbs 4:5,Proverbs,Proverbs,Writings,,poetry,Q,תֵּ֝֗ט,תט,נטה,NVH[,extend,jussF,qal,p2,m,sg,-c,וְאַל־תֵּ֝֗ט מֵֽאִמְרֵי־פִֽי׃ ,וְאַל־תֵּ֝֗ט מֵֽאִמְרֵי־פִֽי׃ ,קְנֵ֣ה חָ֭כְמָה קְנֵ֣ה בִינָ֑ה אַל־תִּשְׁכַּ֥ח וְאַל־תֵּ֝֗ט מֵֽאִמְרֵי־פִֽי׃ ,וְאַל־תֵּ֝֗ט מֵֽאִמְרֵי־פִֽי׃ ,QNQ,WxY0,Wx,Main,_W_V,0,_W_>L=_,_conj_nega_,_W_>L=_,Prov 4:5,Prov. 4:5,0,,0,,,0
347893,Proverbs 4:13,Proverbs,Proverbs,Writings,,poetry,Q,תֶּ֑רֶף,תרף,רפה,RPH[,be slack,jussF,hif,p2,m,sg,,אַל־תֶּ֑רֶף ,אַל־תֶּ֑רֶף ,הַחֲזֵ֣ק בַּמּוּסָ֣ר אַל־תֶּ֑רֶף נִ֝צְּרֶ֗הָ כִּי־הִ֥יא חַיֶּֽיךָ׃ ,אַל־תֶּ֑רֶף ,Q,xYq0,x,Main,V,0,_>L=_,_nega_,_>L=_,Prov 4:13,Prov. 4:13,0,,0,,,0
348021,Proverbs 4:27,Proverbs,Proverbs,Writings,,poetry,Q,תֵּט,תט,נטה,NVH[,extend,jussF,qal,p2,m,sg,-c,אַֽל־תֵּט־יָמִ֥ין וּשְׂמֹ֑אול ,אַֽל־תֵּט־יָמִ֥ין וּשְׂמֹ֑אול ,אַֽל־תֵּט־יָמִ֥ין וּשְׂמֹ֑אול הָסֵ֖ר רַגְלְךָ֣ מֵרָֽע׃ ,אַֽל־תֵּט־יָמִ֥ין וּשְׂמֹ֑אול ,Q,xYq0,x,Main,V,0,_>L=_,_nega_,_>L=_,Prov 4:27,Prov. 4:27,0,,0,,,0
348184,Proverbs 5:18,Proverbs,Proverbs,Writings,,poetry,Q,יְהִֽי,יהי,היה,HJH[,be,jussF,qal,p3,m,sg,--,יְהִֽי־מְקֹורְךָ֥ בָר֑וּךְ ,יְהִֽי־מְקֹורְךָ֥ בָר֑וּךְ ,יְהִֽי־מְקֹורְךָ֥ בָר֑וּךְ וּ֝שְׂמַ֗ח מֵאֵ֥שֶׁת נְעוּרֶֽךָ׃ ,יְהִֽי־מְקֹורְךָ֥ בָר֑וּךְ ,Q,ZYqX,Ø,Main,V,0,Ø,Ø,Ø,Prov 5:18,Prov. 5:18,0,,0,,,0
348822,Proverbs 7:25,Proverbs,Proverbs,Writings,,poetry,Q,יֵ֣שְׂטְ,ישׂט,שׂטה,FVH[,turn aside,jussF,qal,p3,m,sg,-p,אַל־יֵ֣שְׂטְ אֶל־דְּרָכֶ֣יהָ לִבֶּ֑ךָ ,אַל־יֵ֣שְׂטְ אֶל־דְּרָכֶ֣יהָ לִבֶּ֑ךָ ,אַל־יֵ֣שְׂטְ אֶל־דְּרָכֶ֣יהָ לִבֶּ֑ךָ אַל־תֵּ֝תַע בִּנְתִיבֹותֶֽיהָ׃ ,אַל־יֵ֣שְׂטְ אֶל־דְּרָכֶ֣יהָ לִבֶּ֑ךָ ,Q,xYqX,x,Main,V,0,_>L=_,_nega_,_>L=_,Prov 7:25,Prov. 7:25,0,,0,,,0
348827,Proverbs 7:25,Proverbs,Proverbs,Writings,,poetry,Q,תֵּ֝תַע,תתע,תעה,T<H[,err,jussF,qal,p2,m,sg,-p,אַל־תֵּ֝תַע בִּנְתִיבֹותֶֽיהָ׃ ,אַל־תֵּ֝תַע בִּנְתִיבֹותֶֽיהָ׃ ,אַל־יֵ֣שְׂטְ אֶל־דְּרָכֶ֣יהָ לִבֶּ֑ךָ אַל־תֵּ֝תַע בִּנְתִיבֹותֶֽיהָ׃ ,אַל־תֵּ֝תַע בִּנְתִיבֹותֶֽיהָ׃ ,Q,xYq0,x,Main,V,0,_>L=_,_nega_,_>L=_,Prov 7:25,Prov. 7:25,0,,0,,,0
349234,Proverbs 9:8,Proverbs,Proverbs,Writings,,poetry,Q,תֹּ֣וכַח,תוכח,יכח,JKX[,reprove,jussF,hif,p2,m,sg,,אַל־תֹּ֣וכַח לֵ֭ץ ,אַל־תֹּ֣וכַח לֵ֭ץ ,אַל־תֹּ֣וכַח לֵ֭ץ פֶּן־יִשְׂנָאֶ֑ךָּ הֹוכַ֥ח לְ֝חָכָ֗ם וְיֶאֱהָבֶֽךָּ׃ ,אַל־תֹּ֣וכַח לֵ֭ץ ,Q,xYq0,x,Main,V,0,_>L=_,_nega_,_>L=_,Prov 9:8,Prov. 9:8,1,VO,0,,,0
