bhsa_node,esv_tags,esv_VBtags,esv_TAM,esv_TAMsimp,niv_tags,niv_VBtags,niv_TAM,niv_TAMsimp,eng_fullparse,eng_TAM,eng_TAMsimp,eng_agree,eng_simp_agree,is_progressive
375597,MD|VB|JJ,VB,FUT,FUT,VBP|VBG|TO|VB,VBP|VBG|VB,FUT going-to,FUT going-to,1,FUT ~ FUT going-to,FUT ~ FUT going-to,0,0,0
375669,NN|WP|VBZ,VBZ,PRES,PRES,DT|NN,,,,0,,,0,0,0
375760,VBD|VB,VBD|VB,PAST did not,PAST,VBD|NN,VBD,PAST,PAST,1,PAST ~ PAST did not,PAST,0,1,0
375842,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
375999,VBP|VBN,VBP|VBN,PRES,PRES,VBN,VBN,,,0,,,0,0,0
376040,VBZ|VBN,VBZ|VBN,PRES,PRES,VBZ|VBN,VBZ|VBN,PRES,PRES,1,PRES,PRES,1,1,0
376186,VBP|VB,VBP|VB,PRES do not,PRES,VBP|VB,VBP|VB,PRES do not,PRES,1,PRES do not,PRES,1,1,0
376218,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,1,PAST PROG,PAST PROG,1,1,1
376220,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
376222,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
376229,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
376242,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,,,,,0,,,0,0,0
376258,JJ,,,,JJ,,,,0,,,0,0,0
376261,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
376396,WP|VBZ|TO|VB,VBZ|VB,MOD is to,MOD is to,WP|MD|VB,VB,FUT,FUT,1,FUT ~ MOD is to,FUT ~ MOD is to,0,0,0
376406,VBP|VBN,VBP|VBN,PRES,PRES,VBP|VBN|VBN,VBP|VBN|VBN,PRES PERF,PRES PERF,1,PRES ~ PRES PERF,PRES ~ PRES PERF,0,0,0
376478,VBG,VBG,PAST PROG,PAST PROG,VBD,VBD,PAST,PAST,1,PAST ~ PAST PROG,PAST ~ PAST PROG,0,0,1
376539,NN,,,,NN,,,,0,,,0,0,0
376643,VBD|IN|JJ|NN,VBD,PAST,PAST,VBD|IN|DT|JJ|NN,VBD,PAST,PAST,1,PAST,PAST,1,1,0
376673,VBP,VBP,PRES,PRES,VBP|JJ|TO|VB,VBP|VB,PRES,PRES,1,PRES,PRES,1,1,0
376729,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
376793,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
376892,WRB|VBP|RB,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
376897,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
376903,WP|VBZ|VBN,VBZ|VBN,PRES,PRES,WP|VBZ|VBN,VBZ|VBN,PRES,PRES,1,PRES,PRES,1,1,0
376910,WP|VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
376943,MD|VB,VB,MOD shall,MOD shall,MD|VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
377175,MD|VB|VBN,VB|VBN,MOD shall,MOD shall,MD|VB|VBN|IN|NN,VB|VBN,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
377261,WP|VBZ,VBZ,PRES,PRES,NN,,,,0,,,0,0,0
377267,MD|VB,VB,MOD shall,MOD shall,MD|VB|JJ|TO|VB,VB|VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
377343,CD|WP|MD|VB,VB,MOD shall,MOD shall,MD|VB|RP,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
377583,WDT|VBZ|JJ,VBZ,PRES,PRES,WDT|VBZ|NN,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
377867,VB,VB,TO INF,TO INF,MD|VB,VB,FUT,FUT,1,FUT ~ TO INF,FUT ~ TO INF,0,0,0
377882,WP|VBZ|NN,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
377911,WP$|NN|MD|VB|VBN,VB|VBN,MOD shall,MOD shall,WP$|NN|VBZ|VBN,VBZ|VBN,PRES,PRES,1,MOD shall ~ PRES,MOD shall ~ PRES,0,0,0
377912,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
377980,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
378076,VBP|VBN|RP,VBP|VBN,PRES,PRES,VBP|VBN|RP,VBP|VBN,PRES,PRES,1,PRES,PRES,1,1,0
378078,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
378120,WP|VBZ,VBZ,PRES,PRES,WP|VBZ|IN,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
378240,NN,,,,NNS,,,,0,,,0,0,0
378247,VBZ,VBZ,PRES,PRES,MD|VB|VBG,VB|VBG,MOD may,MOD may,1,MOD may ~ PRES,MOD may ~ PRES,0,0,0
378428,WP|VBD|RP,VBD,PAST,PAST,WP|VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
378885,WP|VBD|RP,VBD,PAST,PAST,VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
378944,DT|VBN|IN|DT|NNS,VBN,,,NN|NNS,,,,0,,,0,0,0
379147,VBZ|VBN,VBZ|VBN,PRES,PRES,WP|VBZ|VBN,VBZ|VBN,PRES,PRES,1,PRES,PRES,1,1,0
379223,WP|VBD,VBD,PAST,PAST,DT|VBN,VBN,,,0,,,0,0,0
379323,WP|VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,WP|VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST PERF,PAST PERF,1,1,0
379361,NNS,,,,DT|VBG,VBG,PRES PART,PRES PART,0,,,0,0,0
379386,,,,,IN|NNS,,,,0,,,0,0,0
379467,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
379484,MD|VB,VB,MOD could,MOD could,MD|VB,VB,MOD could,MOD could,1,MOD could,MOD could,1,1,0
379497,VBD,VBD,PAST,PAST,,,,,0,,,0,0,0
379518,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,1,PAST PROG,PAST PROG,1,1,1
379546,VBP|VBN|VBG,VBP|VBN|VBG,PRES PERF PROG,PRES PERF PROG,VBP|VBN|VBG,VBP|VBN|VBG,PRES PERF PROG,PRES PERF PROG,1,PRES PERF PROG,PRES PERF PROG,1,1,1
379553,WP|VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
379599,VBD,VBD,PAST,PAST,VB,VB,TO INF,TO INF,1,PAST ~ TO INF,PAST ~ TO INF,0,0,0
379604,VBD|JJ,VBD,PAST,PAST,VB|JJ,VB,TO INF,TO INF,1,PAST ~ TO INF,PAST ~ TO INF,0,0,0
379609,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
379659,VBD|VBN,VBD|VBN,PAST,PAST,VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
379662,VBD,VBD,PAST,PAST,,,,,0,,,0,0,0
380899,WP|VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,WP|VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST PERF,PAST PERF,1,1,0
380906,WP|VBD|VBD,VBD|VBD,PAST PERF,PAST PERF,WP|VBD|VBN|PRP,VBD|VBN,PAST PERF,PAST PERF,1,PAST PERF,PAST PERF,1,1,0
381479,NNP,,,,NN,,,,0,,,0,0,0
381540,WP|VBD|RP,VBD,PAST,PAST,WP|VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
381725,WDT|VBZ,VBZ,PRES,PRES,WDT|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
381998,JJ,,,,JJ,,,,0,,,0,0,0
382203,WP|VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,WP|VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST PERF,PAST PERF,1,1,0
382377,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
382573,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
382633,WDT|VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,WP|VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
382716,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
382718,VBG|RP,VBG,PRES PART,PRES PART,VBG|RP,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
382786,NNS,,,,NNS,,,,0,,,0,0,0
382863,PRP|VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,VBD|TO|VB,VBD|VB,PAST,PAST,1,PAST ~ PAST PROG,PAST ~ PAST PROG,0,0,1
382940,VBG,VBG,PRES PART,PRES PART,RB|VBN,VBN,,,0,,,0,0,0
383482,VBZ|VBN|RP,VBZ|VBN,PRES,PRES,VBZ|VBN|RP,VBZ|VBN,PRES,PRES,1,PRES,PRES,1,1,0
383506,VBG,VBG,PRES PART,PRES PART,VBD,VBD,PAST,PAST,1,PAST ~ PRES PART,PAST ~ PRES PART,0,0,0
383508,VBG,VBG,PRES PART,PRES PART,VBD,VBD,PAST,PAST,1,PAST ~ PRES PART,PAST ~ PRES PART,0,0,0
383528,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
383553,VBP,VBP,PRES,PRES,VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
383566,VBG,VBG,PRES PART,PRES PART,VBP,VBP,PRES,PRES,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
383753,VBP|JJ,VBP,PRES,PRES,VBP|JJ,VBP,PRES,PRES,1,PRES,PRES,1,1,0
383800,VBP|VBG,VBP|VBG,PRES PART,PRES PART,VBP,VBP,PRES,PRES,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
383841,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
384007,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST PERF,PAST PERF,1,1,0
384024,VBD,VBD,PAST,PAST,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,1,PAST ~ PAST PROG,PAST ~ PAST PROG,0,0,1
384044,VBD,VBD,PAST,PAST,VBG,VBG,PRES PART,PRES PART,1,PAST ~ PRES PART,PAST ~ PRES PART,0,0,0
384050,VBD|VBN|RP,VBD|VBN,PAST,PAST,VBD|VBN|VBN|RP,VBD|VBN|VBN,PAST PERF,PAST PERF,1,PAST ~ PAST PERF,PAST ~ PAST PERF,0,0,0
384079,VBD|RP,VBD,PAST,PAST,VBD|IN,VBD,PAST,PAST,1,PAST,PAST,1,1,0
384086,VBD,VBD,PAST,PAST,VBG,VBG,PRES PART,PRES PART,1,PAST ~ PRES PART,PAST ~ PRES PART,0,0,0
384110,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,1,PAST PROG,PAST PROG,1,1,1
384141,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
384226,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
384232,VBP|VBG,VBP|VBG,PRES PART,PRES PART,VBP|VBG,VBP|VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
384573,WDT|VBP|RP,VBP,PRES,PRES,VBG|RB,VBG,PRES PART,PRES PART,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
384595,JJ,,,,JJ,,,,0,,,0,0,0
384737,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
384757,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
384773,NN,,,,NN,,,,0,,,0,0,0
384787,NN,,,,NN,,,,0,,,0,0,0
384887,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,1,PAST PROG,PAST PROG,1,1,1
384917,,,,,VBP|VBG,VBP|VBG,PRES,PRES,0,,,0,0,0
384939,VBD|NNS,VBD,PAST,PAST,VBD|IN|VBP,VBD|VBP,PAST,PAST,1,PAST,PAST,1,1,0
384950,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
385122,WP|VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
385236,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
385242,VBD,VBD,PAST,PAST,VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
385262,WP|VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,WP|VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,1,PAST PROG,PAST PROG,1,1,1
385272,VBD|VBN,VBD|VBN,PAST,PAST,,,,,0,,,0,0,0
385276,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
385282,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
385290,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,VBD,VBD,PAST,PAST,1,PAST ~ PAST PERF,PAST ~ PAST PERF,0,0,0
385294,VBD,VBD,PAST,PAST,IN|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
385323,VBP|VBN,VBP|VBN,PRES,PRES,VBP|VBN,VBP|VBN,PRES,PRES,1,PRES,PRES,1,1,0
385347,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
385353,VBD,VBD,PAST,PAST,VBG,VBG,PRES PART,PRES PART,1,PAST ~ PRES PART,PAST ~ PRES PART,0,0,0
385407,VBD|RP,VBD,PAST,PAST,VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
385428,VBD,VBD,PAST,PAST,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,1,PAST ~ PAST PROG,PAST ~ PAST PROG,0,0,1
385444,VBD,VBD,PAST,PAST,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,1,PAST ~ PAST PROG,PAST ~ PAST PROG,0,0,1
385451,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
385461,VBD,VBD,PAST,PAST,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,1,PAST ~ PAST PROG,PAST ~ PAST PROG,0,0,1
385483,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|TO|VB,VBP|VB,PRES,PRES,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
385495,VBP|RB|VBN|VBN,VBP|VBN|VBN,PRES PERF,PRES PERF,VBP|RB|VBN|VBN,VBP|VBN|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
385543,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
385559,WP|VBP|VBN|VBN,VBP|VBN|VBN,PRES PERF,PRES PERF,WP|VBD|VBN,VBD|VBN,PAST,PAST,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
385589,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
385607,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG,VBP|VBG,PRES PART,PRES PART,1,PRES PART ~ PRES PROG,PRES PART ~ PRES PROG,0,0,1
385644,VBP|VBN|VBG,VBP|VBN|VBG,PRES PERF PROG,PRES PERF PROG,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PERF PROG ~ PRES PROG,PRES PERF PROG ~ PRES PROG,0,0,1
385658,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
385814,VBD|VBN,VBD|VBN,PAST,PAST,VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
385831,WP|VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
385843,VBN,VBN,,,,,,,0,,,0,0,0
385955,VBD,VBD,PAST,PAST,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,1,PAST ~ PAST PROG,PAST ~ PAST PROG,0,0,1
385969,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG|IN,VBP|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
386021,VBD|VBN,VBD|VBN,PAST,PAST,VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
386026,PRP|VBZ|VBN,VBZ|VBN,PRES,PRES,PRP|VBZ|VBN,VBZ|VBN,PRES,PRES,1,PRES,PRES,1,1,0
386029,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
386034,VBP,VBP,PRES,PRES,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
386040,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
386045,VB,VB,TO INF,TO INF,VBP|JJ|TO|VB,VBP|VB,PRES,PRES,1,PRES ~ TO INF,PRES ~ TO INF,0,0,0
386099,VBP,VBP,PRES,PRES,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
386104,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG|RP,VBP|VBG,PRES PART,PRES PART,1,PRES PART ~ PRES PROG,PRES PART ~ PRES PROG,0,0,1
386107,VB,VB,TO INF,TO INF,VBD|VBG|TO|VB,VBD|VBG|VB,PRES PART,PRES PART,1,PRES PART ~ TO INF,PRES PART ~ TO INF,0,0,0
386135,VBD|VBN,VBD|VBN,PAST,PAST,VBD|VBN|RP,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
386153,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
386158,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
386197,VBD|VBN,VBD|VBN,PAST,PAST,VBD|VBN|VBN,VBD|VBN|VBN,PAST PERF,PAST PERF,1,PAST ~ PAST PERF,PAST ~ PAST PERF,0,0,0
386237,VB|JJ,VB,TO INF,TO INF,VB,VB,TO INF,TO INF,1,TO INF,TO INF,1,1,0
386290,VBD|JJ,VBD,PAST,PAST,JJ,,,,0,,,0,0,0
386294,,,,,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,0,,,0,0,0
386301,VBD,VBD,PAST,PAST,VBD|VBG,VBD|VBG,PAST PROG keep,PAST PROG,1,PAST ~ PAST PROG keep,PAST ~ PAST PROG,0,0,1
386329,VBD,VBD,PAST,PAST,VBD|VBG,VBD|VBG,PAST PROG keep,PAST PROG,1,PAST ~ PAST PROG keep,PAST ~ PAST PROG,0,0,1
386335,VBD,VBD,PAST,PAST,VBG,VBG,PRES PART,PRES PART,1,PAST ~ PRES PART,PAST ~ PRES PART,0,0,0
386382,,,,,,,,,0,,,0,0,0
386402,VBP|VBG|NN,VBP|VBG,PRES PART,PRES PART,VBP|IN|NN,VBP,PRES,PRES,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
386463,WP|VBD|RP,VBD,PAST,PAST,VB,VB,TO INF,TO INF,1,PAST ~ TO INF,PAST ~ TO INF,0,0,0
386469,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
386476,WP|VBD|RP,VBD,PAST,PAST,WP|VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
386497,VBD,VBD,PAST,PAST,,,,,0,,,0,0,0
386917,WP|VBD|RP,VBD,PAST,PAST,VBD|RP,VBD,PAST,PAST,1,PAST,PAST,1,1,0
386977,DT|VBN|IN|DT|NNS,VBN,,,NN|NNS,,,,0,,,0,0,0
387211,WP|MD|VB,VB,MOD could,MOD could,WP|VBD|JJ|TO|VB,VBD|VB,PAST,PAST,1,MOD could ~ PAST,MOD could ~ PAST,0,0,0
387373,VBD|TO|VB,VBD|VB,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
387419,WP|VBD,VBD,PAST,PAST,WP|VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,1,PAST ~ PAST PROG,PAST ~ PAST PROG,0,0,1
387440,VBD,VBD,PAST,PAST,VBD|VBN|VBG,VBD|VBN|VBG,PAST PERF PROG,PAST PERF PROG,1,PAST ~ PAST PERF PROG,PAST ~ PAST PERF PROG,0,0,1
387464,WP|VBZ|JJ,VBZ,PRES,PRES,DT|WP|VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES ~ PRES PERF,PRES ~ PRES PERF,0,0,0
387483,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
387557,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
387662,WP|VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,WDT|VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST PERF,PAST PERF,1,1,0
387783,VBD|NN,VBD,PAST,PAST,VBD|IN|NN,VBD,PAST,PAST,1,PAST,PAST,1,1,0
387785,VBD,VBD,PAST,PAST,VBG,VBG,PRES PART,PRES PART,1,PAST ~ PRES PART,PAST ~ PRES PART,0,0,0
387841,WDT|VBZ|VBN,VBZ|VBN,PRES,PRES,MD|PRP|VB|VBN,VB|VBN,MOD may,MOD may,1,MOD may ~ PRES,MOD may ~ PRES,0,0,0
387877,VBP,VBP,PRES,PRES,VBP|NN,VBP,PRES,PRES,1,PRES,PRES,1,1,0
387885,VBZ,VBZ,PRES,PRES,VB,VB,PRES,PRES,1,PRES,PRES,1,1,0
387908,JJ,,,,JJ,,,,0,,,0,0,0
388351,,,,,,,,,0,,,0,0,0
388554,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
388602,WDT|VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,WDT|VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
388689,JJ,,,,JJ,,,,0,,,0,0,0
388701,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
388717,VBP|DT|NN,VBP,PRES,PRES,VBP|VBG|DT|NN,VBP|VBG,PRES PROG,PRES PROG,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
388720,NN,,,,VBG|IN|NN,VBG,PRES PART,PRES PART,0,,,0,0,0
388857,WP|VBP|VBN|PRP,VBP|VBN,PRES PERF,PRES PERF,WP|VBD|PRP,VBD,PAST,PAST,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
388871,WP|VBP|NN,VBP,PRES,PRES,,,,,0,,,0,0,0
388872,NN,,,,WP|VBP|JJ|TO|VB,VBP|VB,PRES,PRES,0,,,0,0,0
388873,VB,VB,IMPV,IMPV,DT|VBP,VBP,PRES,PRES,1,IMPV ~ PRES,IMPV ~ PRES,0,0,0
388878,VB,VB,PRES,PRES,VB,VB,PRES,PRES,1,PRES,PRES,1,1,0
388934,VBP|RP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
389059,VBZ|VBN,VBZ|VBN,PRES,PRES,VBZ|VBN,VBZ|VBN,PRES,PRES,1,PRES,PRES,1,1,0
389089,VBZ|VBN,VBZ|VBN,PRES,PRES,VBZ|VBN,VBZ|VBN,PRES,PRES,1,PRES,PRES,1,1,0
389108,WP|VBP,VBP,PRES,PRES,VBG,VBG,PRES PART,PRES PART,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
389144,WP|VBP|DT|NNS,VBP,PRES,PRES,WP|VBP|DT|NNS,VBP,PRES,PRES,1,PRES,PRES,1,1,0
389209,WP|VBP,VBP,PRES,PRES,VBG,VBG,PRES PART,PRES PART,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
389264,WP|RB|VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
389350,WP|VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
389427,WP|VBD,VBD,PAST,PAST,WP|VBD|IN,VBD,PAST,PAST,1,PAST,PAST,1,1,0
389563,WP|VBD|NN,VBD,PAST,PAST,WP|VBD|NN,VBD,PAST,PAST,1,PAST,PAST,1,1,0
389588,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
389947,VBD|VBN,VBD|VBN,PAST,PAST,VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
389963,VBD|VBN,VBD|VBN,PAST,PAST,VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
390250,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
390446,WP|VBD,VBD,PAST,PAST,VBG,VBG,PRES PART,PRES PART,1,PAST ~ PRES PART,PAST ~ PRES PART,0,0,0
390494,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
390506,VBP|RB,VBP,PRES,PRES,VBD|RP,VBD,,,0,,,0,0,0
390513,VBD|RB,VBD,,,VBD|RP,VBD,,,0,,,0,0,0
390532,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
390594,WP|VBD|VBN,VBD|VBN,PAST,PAST,VBD|VBN|VBN,VBD|VBN|VBN,PAST PERF,PAST PERF,1,PAST ~ PAST PERF,PAST ~ PAST PERF,0,0,0
390612,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,VBD|TO|VB,VBD|VB,HAB used to,HAB used to,1,HAB used to ~ PAST PERF,HAB used to ~ PAST PERF,0,0,0
390749,WP|VBD,VBD,PAST,PAST,JJ|IN,,,,0,,,0,0,0
