bhsa_node,ref,book,book_super,canon_part,period,genre,domain2,text_full,text_plain,lex,lex_etcbc,gloss,verb_form,stem,person,gender,number,valence,clause_atom,clause,sentence,txt_type,clause_type,cltype_simp,clause_rela,is_question,prec_lexes,prec_pos,prec_part,ref_sbl,ref_abbr,has_objc,objc_pos,has_loca,loca_type,loca_heads,has_time
397861,1_Chronicles 12:9,1_Chronicles,Chronicles,Writings,LBH,list,?,עֹרְכֵ֥י,ערכי,ערך,<RK[,arrange,ptcp,qal,unknown,m,pl,d-,עֹרְכֵ֥י צִנָּ֖ה וָרֹ֑מַח ,עֹרְכֵ֥י צִנָּ֖ה וָרֹ֑מַח ,וּמִן־הַגָּדִ֡י נִבְדְּל֣וּ אֶל־דָּוִיד֩ לַמְצַ֨ד מִדְבָּ֜רָה גִּבֹּרֵ֣י הַחַ֗יִל אַנְשֵׁ֤י צָבָא֙ לַמִּלְחָמָ֔ה עֹרְכֵ֥י צִנָּ֖ה וָרֹ֑מַח ,?,Ptcp,Ø,SubMod,0,Ø,Ø,Ø,1Chr 12:9,I Chr. 12:9,1,VO,0,,,0
397941,1_Chronicles 12:16,1_Chronicles,Chronicles,Writings,LBH,prose,?,מְמַלֵּ֖א,ממלא,מלא,ML>[,be full,ptcp,piel,unknown,m,sg,,וְה֥וּא מְמַלֵּ֖א עַל־כָּל־גְּדֹותָ֑יו ,וְה֥וּא מְמַלֵּ֖א עַל־כָּל־גְּדֹותָ֑יו ,וְה֥וּא מְמַלֵּ֖א עַל־כָּל־גְּדֹותָ֑יו ,?,Ptcp,Wx,Main,0,_W_HW>_,_conj_prps_,_W_,1Chr 12:16,I Chr. 12:16,0,,0,,,0
398161,1_Chronicles 12:25,1_Chronicles,Chronicles,Writings,LBH,list,?,נֹשְׂאֵ֥י,נשׂאי,נשׂא,NF>[,lift,ptcp,qal,unknown,m,pl,d-,נֹשְׂאֵ֥י צִנָּ֖ה וָרֹ֑מַח ,נֹשְׂאֵ֥י צִנָּ֖ה וָרֹ֑מַח ,בְּנֵ֣י יְהוּדָ֔ה נֹשְׂאֵ֥י צִנָּ֖ה וָרֹ֑מַח שֵׁ֧שֶׁת אֲלָפִ֛ים וּשְׁמֹונֶ֥ה מֵאֹ֖ות חֲלוּצֵ֥י צָבָֽא׃ ס ,?,Ptcp,Ø,SubMod,0,Ø,Ø,Ø,1Chr 12:25,I Chr. 12:25,1,VO,0,,,0
398230,1_Chronicles 12:30,1_Chronicles,Chronicles,Writings,LBH,list,?,שֹׁמְרִ֕ים,שׁמרים,שׁמר,CMR[,keep,ptcp,qal,unknown,m,pl,d-,וְעַד־הֵ֨נָּה֙ מַרְבִּיתָ֔ם שֹׁמְרִ֕ים מִשְׁמֶ֖רֶת בֵּ֥ית שָׁאֽוּל׃ ס ,וְעַד־הֵ֨נָּה֙ מַרְבִּיתָ֔ם שֹׁמְרִ֕ים מִשְׁמֶ֖רֶת בֵּ֥ית שָׁאֽוּל׃ ס ,וְעַד־הֵ֨נָּה֙ מַרְבִּיתָ֔ם שֹׁמְרִ֕ים מִשְׁמֶ֖רֶת בֵּ֥ית שָׁאֽוּל׃ ס ,?,Ptcp,Wx,Main,0,_W_<D_HNH==_MRBJT/_,_conj_prep_advb_subs_,_W_<D_HNH==_,1Chr 12:30,I Chr. 12:30,1,VO,0,,,1
398272,1_Chronicles 12:33,1_Chronicles,Chronicles,Writings,LBH,list,?,יֹודְעֵ֤י,יודעי,ידע,JD<[,know,ptcp,qal,unknown,m,pl,i.,יֹודְעֵ֤י בִינָה֙ לַֽעִתִּ֔ים ,יֹודְעֵ֤י בִינָה֙ לַֽעִתִּ֔ים ,יֹודְעֵ֤י בִינָה֙ לַֽעִתִּ֔ים לָדַ֖עַת מַה־יַּעֲשֶׂ֣ה יִשְׂרָאֵ֑ל ,?,Ptcp,Ø,Main,0,Ø,Ø,Ø,1Chr 12:33,I Chr. 12:33,1,VO,0,,,0
398291,1_Chronicles 12:34,1_Chronicles,Chronicles,Writings,LBH,list,?,יֹוצְאֵ֣י,יוצאי,יצא,JY>[,go out,ptcp,qal,unknown,m,pl,d-,יֹוצְאֵ֣י צָבָ֗א ,יֹוצְאֵ֣י צָבָ֗א ,יֹוצְאֵ֣י צָבָ֗א ,?,Ptcp,Ø,Main,0,Ø,Ø,Ø,1Chr 12:34,I Chr. 12:34,1,VO,0,,,0
398293,1_Chronicles 12:34,1_Chronicles,Chronicles,Writings,LBH,list,?,עֹרְכֵ֧י,ערכי,ערך,<RK[,arrange,ptcp,qal,unknown,m,pl,d-,עֹרְכֵ֧י מִלְחָמָ֛ה בְּכָל־כְּלֵ֥י מִלְחָמָ֖ה ,עֹרְכֵ֧י מִלְחָמָ֛ה בְּכָל־כְּלֵ֥י מִלְחָמָ֖ה ,עֹרְכֵ֧י מִלְחָמָ֛ה בְּכָל־כְּלֵ֥י מִלְחָמָ֖ה ,?,Ptcp,Ø,Main,0,Ø,Ø,Ø,1Chr 12:34,I Chr. 12:34,1,VO,0,,,0
398328,1_Chronicles 12:36,1_Chronicles,Chronicles,Writings,LBH,list,?,עֹרְכֵ֣י,ערכי,ערך,<RK[,arrange,ptcp,qal,unknown,m,pl,d-,עֹרְכֵ֣י מִלְחָמָ֔ה ,עֹרְכֵ֣י מִלְחָמָ֔ה ,עֹרְכֵ֣י מִלְחָמָ֔ה ,?,Ptcp,Ø,Main,0,Ø,Ø,Ø,1Chr 12:36,I Chr. 12:36,1,VO,0,,,0
398340,1_Chronicles 12:37,1_Chronicles,Chronicles,Writings,LBH,list,?,יֹוצְאֵ֥י,יוצאי,יצא,JY>[,go out,ptcp,qal,unknown,m,pl,i.,יֹוצְאֵ֥י צָבָ֛א ,יֹוצְאֵ֥י צָבָ֛א ,יֹוצְאֵ֥י צָבָ֛א לַעֲרֹ֥ךְ מִלְחָמָ֖ה ,?,Ptcp,Ø,Main,0,Ø,Ø,Ø,1Chr 12:37,I Chr. 12:37,1,VO,0,,,0
398376,1_Chronicles 12:39,1_Chronicles,Chronicles,Writings,LBH,prose,?,עֹדְרֵ֣י,עדרי,עדר,<DR==[,flock together,ptcp,qal,unknown,m,pl,d-,עֹדְרֵ֣י מַעֲרָכָה֒ ,עֹדְרֵ֣י מַעֲרָכָה֒ ,עֹדְרֵ֣י מַעֲרָכָה֒ ,?,Ptcp,Ø,Main,0,Ø,Ø,Ø,1Chr 12:39,I Chr. 12:39,1,VO,0,,,0
398408,1_Chronicles 12:40,1_Chronicles,Chronicles,Writings,LBH,prose,N,אֹכְלִ֖ים,אכלים,אכל,>KL[,eat,ptcp,qal,unknown,m,pl,--,אֹכְלִ֖ים ,אֹכְלִ֖ים ,אֹכְלִ֖ים ,N,Ptcp,Ø,Main,0,Ø,Ø,Ø,1Chr 12:40,I Chr. 12:40,0,,0,,,0
398410,1_Chronicles 12:40,1_Chronicles,Chronicles,Writings,LBH,prose,N,שֹׁותִ֑ים,שׁותים,שׁתה,CTH[,drink,ptcp,qal,unknown,m,pl,--,וְשֹׁותִ֑ים ,וְשֹׁותִ֑ים ,וְשֹׁותִ֑ים ,N,Ptcp,W,Main,0,_W_,_conj_,_W_,1Chr 12:40,I Chr. 12:40,0,,0,,,0
398426,1_Chronicles 12:41,1_Chronicles,Chronicles,Writings,LBH,prose,N,מְבִיאִ֣ים,מביאים,בוא,BW>[,come,ptcp,hif,unknown,m,pl,,מְבִיאִ֣ים לֶ֡חֶם בַּחֲמֹורִ֣ים וּבַגְּמַלִּ֣ים וּבַפְּרָדִ֣ים׀ וּֽבַבָּקָ֡ר ,וְגַ֣ם מְבִיאִ֣ים לֶ֡חֶם בַּחֲמֹורִ֣ים וּבַגְּמַלִּ֣ים וּבַפְּרָדִ֣ים׀ וּֽבַבָּקָ֡ר ,וְגַ֣ם הַקְּרֹֽובִים־אֲ֠לֵיהֶם עַד־יִשָׂשכָ֨ר וּזְבֻל֜וּן וְנַפְתָּלִ֗י מְבִיאִ֣ים לֶ֡חֶם בַּחֲמֹורִ֣ים וּבַגְּמַלִּ֣ים וּבַפְּרָדִ֣ים׀ וּֽבַבָּקָ֡ר מַאֲכָ֡ל קֶ֠מַח דְּבֵלִ֨ים וְצִמּוּקִ֧ים וְיַֽיִן־וְשֶׁ֛מֶן וּבָקָ֥ר וְצֹ֖אן לָרֹ֑ב ,N,Ptcp,Wx,Main,0,_W_GM_,_conj_advb_,_W_GM_,1Chr 12:41,I Chr. 12:41,1,VO,0,,,0
398494,1_Chronicles 13:2,1_Chronicles,Chronicles,Writings,LBH,prose,Q,נִּשְׁאָרִ֗ים,נשׁארים,שׁאר,C>R[,remain,ptcp,nif,unknown,m,pl,,הַנִּשְׁאָרִ֗ים בְּכֹל֙ אַרְצֹ֣ות יִשְׂרָאֵ֔ל ,הַנִּשְׁאָרִ֗ים בְּכֹל֙ אַרְצֹ֣ות יִשְׂרָאֵ֔ל ,נִשְׁלְחָ֞ה עַל־אַחֵ֣ינוּ הַנִּשְׁאָרִ֗ים בְּכֹל֙ אַרְצֹ֣ות יִשְׂרָאֵ֔ל וְעִמָּהֶ֛ם הַכֹּהֲנִ֥ים וְהַלְוִיִּ֖ם בְּעָרֵ֣י מִגְרְשֵׁיהֶ֑ם ,NQ,Ptcp,Ø,SubMod,0,_H_,_conj_,_H_,1Chr 13:2,I Chr. 13:2,0,,0,,,0
398584,1_Chronicles 13:6,1_Chronicles,Chronicles,Writings,LBH,prose,N,יֹושֵׁ֥ב,יושׁב,ישׁב,JCB[,sit,ptcp,qal,unknown,m,sg,-c,יֹושֵׁ֥ב הַכְּרוּבִ֖ים ,יֹושֵׁ֥ב הַכְּרוּבִ֖ים ,וַיַּ֨עַל דָּוִ֤יד וְכָל־יִשְׂרָאֵל֙ בַּעֲלָ֔תָה אֶל־קִרְיַ֥ת יְעָרִ֖ים אֲשֶׁ֣ר לִיהוּדָ֑ה לְהַעֲלֹ֣ות מִשָּׁ֗ם אֵת֩ אֲרֹ֨ון הָאֱלֹהִ֧ים׀ יְהוָ֛ה יֹושֵׁ֥ב הַכְּרוּבִ֖ים אֲשֶׁר־נִקְרָ֥א שֵֽׁם׃ ,N,Ptcp,Ø,SubMod,0,Ø,Ø,Ø,1Chr 13:6,I Chr. 13:6,0,,0,,,0
398606,1_Chronicles 13:7,1_Chronicles,Chronicles,Writings,LBH,prose,N,נֹהֲגִ֖ים,נהגים,נהג,NHG[,drive,ptcp,qal,unknown,m,pl,-p,וְעֻזָּ֣א וְאַחְיֹ֔ו נֹהֲגִ֖ים בָּעֲגָלָֽה׃ ,וְעֻזָּ֣א וְאַחְיֹ֔ו נֹהֲגִ֖ים בָּעֲגָלָֽה׃ ,וְעֻזָּ֣א וְאַחְיֹ֔ו נֹהֲגִ֖ים בָּעֲגָלָֽה׃ ,N,Ptcp,Wx,Main,0,_W_<Z>/_W_>XJW/_,_conj_nmpr_conj_nmpr_,_W_W_,1Chr 13:7,I Chr. 13:7,0,,0,,,0
398615,1_Chronicles 13:8,1_Chronicles,Chronicles,Writings,LBH,prose,N,מְשַׂחֲקִ֛ים,משׂחקים,שׂחק,FXQ[,laugh,ptcp,piel,unknown,m,pl,,וְדָוִ֣יד וְכָל־יִשְׂרָאֵ֗ל מְשַׂחֲקִ֛ים לִפְנֵ֥י הָאֱלֹהִ֖ים בְּכָל־עֹ֑ז ,וְדָוִ֣יד וְכָל־יִשְׂרָאֵ֗ל מְשַׂחֲקִ֛ים לִפְנֵ֥י הָאֱלֹהִ֖ים בְּכָל־עֹ֑ז ,וְדָוִ֣יד וְכָל־יִשְׂרָאֵ֗ל מְשַׂחֲקִ֛ים לִפְנֵ֥י הָאֱלֹהִ֖ים בְּכָל־עֹ֑ז וּבְשִׁירִ֤ים וּבְכִנֹּרֹות֙ וּבִנְבָלִ֣ים וּבְתֻפִּ֔ים וּבִמְצִלְתַּ֖יִם וּבַחֲצֹצְרֹֽות׃ ,N,Ptcp,Wx,Main,0,_W_DWD==/_W_KL/_JFR>L/_,_conj_nmpr_conj_subs_nmpr_,_W_W_,1Chr 13:8,I Chr. 13:8,0,,0,,,0
399301,1_Chronicles 15:16,1_Chronicles,Chronicles,Writings,LBH,prose,N,מְשֹׁ֣רְרִ֔ים,משׁררים,שׁיר,CJR[,sing,ptcp,piel,unknown,m,pl,,הַמְשֹׁ֣רְרִ֔ים בִּכְלֵי־שִׁ֛יר נְבָלִ֥ים וְכִנֹּרֹ֖ות וּמְצִלְתָּ֑יִם ,הַמְשֹׁ֣רְרִ֔ים בִּכְלֵי־שִׁ֛יר נְבָלִ֥ים וְכִנֹּרֹ֖ות וּמְצִלְתָּ֑יִם ,וַיֹּ֣אמֶר דָּוִיד֮ לְשָׂרֵ֣י הַלְוִיִּם֒ לְהַֽעֲמִ֗יד אֶת־אֲחֵיהֶם֙ הַמְשֹׁ֣רְרִ֔ים בִּכְלֵי־שִׁ֛יר נְבָלִ֥ים וְכִנֹּרֹ֖ות וּמְצִלְתָּ֑יִם מַשְׁמִיעִ֥ים לְהָרִֽים־בְּקֹ֖ול לְשִׂמְחָֽה׃ פ ,N,Ptcp,Ø,SubMod,0,_H_,_conj_,_H_,1Chr 15:16,I Chr. 15:16,0,,0,,,0
399310,1_Chronicles 15:16,1_Chronicles,Chronicles,Writings,LBH,prose,N,מַשְׁמִיעִ֥ים,משׁמיעים,שׁמע,CM<[,hear,ptcp,hif,unknown,m,pl,,מַשְׁמִיעִ֥ים ,מַשְׁמִיעִ֥ים ,וַיֹּ֣אמֶר דָּוִיד֮ לְשָׂרֵ֣י הַלְוִיִּם֒ לְהַֽעֲמִ֗יד אֶת־אֲחֵיהֶם֙ הַמְשֹׁ֣רְרִ֔ים בִּכְלֵי־שִׁ֛יר נְבָלִ֥ים וְכִנֹּרֹ֖ות וּמְצִלְתָּ֑יִם מַשְׁמִיעִ֥ים לְהָרִֽים־בְּקֹ֖ול לְשִׂמְחָֽה׃ פ ,N,Ptcp,Ø,SubMod,0,Ø,Ø,Ø,1Chr 15:16,I Chr. 15:16,0,,0,,,0
399434,1_Chronicles 15:22,1_Chronicles,Chronicles,Writings,LBH,prose,N,מֵבִ֖ין,מבין,בין,BJN[,understand,ptcp,hif,unknown,m,sg,,כִּ֥י מֵבִ֖ין הֽוּא׃ ,כִּ֥י מֵבִ֖ין הֽוּא׃ ,יָסֹר֙ בַּמַּשָּׂ֔א כִּ֥י מֵבִ֖ין הֽוּא׃ ,N,Ptcp,Ø,SubAdv,0,_KJ_,_conj_,_KJ_,1Chr 15:22,I Chr. 15:22,0,,0,,,0
399460,1_Chronicles 15:24,1_Chronicles,Chronicles,Writings,LBH,prose,N,מחצצרים,מחצצרים,חצר,XYR[,sound clarion,ptcp,hif,unknown,m,pl,,וּשְׁבַנְיָ֡הוּ וְיֹֽושָׁפָ֡ט וּנְתַנְאֵ֡ל וַעֲמָשַׂ֡י וּ֠זְכַרְיָהוּ וּבְנָיָ֤הוּ וֶֽאֱלִיעֶ֨זֶר֙ הַכֹּ֣הֲנִ֔ים מַחְצְרִים֙ בַּחֲצֹ֣צְרֹ֔ות לִפְנֵ֖י אֲרֹ֣ון הָֽאֱלֹהִ֑ים ,וּשְׁבַנְיָ֡הוּ וְיֹֽושָׁפָ֡ט וּנְתַנְאֵ֡ל וַעֲמָשַׂ֡י וּ֠זְכַרְיָהוּ וּבְנָיָ֤הוּ וֶֽאֱלִיעֶ֨זֶר֙ הַכֹּ֣הֲנִ֔ים מַחְצְרִים֙ בַּחֲצֹ֣צְרֹ֔ות לִפְנֵ֖י אֲרֹ֣ון הָֽאֱלֹהִ֑ים ,וּשְׁבַנְיָ֡הוּ וְיֹֽושָׁפָ֡ט וּנְתַנְאֵ֡ל וַעֲמָשַׂ֡י וּ֠זְכַרְיָהוּ וּבְנָיָ֤הוּ וֶֽאֱלִיעֶ֨זֶר֙ הַכֹּ֣הֲנִ֔ים מַחְצְרִים֙ בַּחֲצֹ֣צְרֹ֔ות לִפְנֵ֖י אֲרֹ֣ון הָֽאֱלֹהִ֑ים ,N,Ptcp,Wx,Main,0,_W_CBNJHW/_W_JWCPV/_W_NTN>L/_W_<MFJ/_W_ZKRJHW/_W_BNJHW/_W_>LJ<ZR/_H_KHN/_,_conj_nmpr_conj_nmpr_conj_nmpr_conj_nmpr_conj_nmpr_conj_nmpr_conj_nmpr_art_subs_,_W_W_W_W_W_W_W_,1Chr 15:24,I Chr. 15:24,0,,0,,,0
399487,1_Chronicles 15:25,1_Chronicles,Chronicles,Writings,LBH,prose,N,הֹֽלְכִ֗ים,הלכים,הלך,HLK[,walk,ptcp,qal,unknown,m,pl,--,הַהֹֽלְכִ֗ים ,הַהֹֽלְכִ֗ים ,דָוִ֛יד וְזִקְנֵ֥י יִשְׂרָאֵ֖ל וְשָׂרֵ֣י הָאֲלָפִ֑ים הַהֹֽלְכִ֗ים לְֽהַעֲלֹ֞ות אֶת־אֲרֹ֧ון בְּרִית־יְהוָ֛ה מִן־בֵּ֥ית עֹבֵֽד־אֱדֹ֖ם בְּשִׂמְחָֽה׃ ס ,N,Ptcp,Ø,SubMod,0,_H_,_conj_,_H_,1Chr 15:25,I Chr. 15:25,0,,0,,,0
399508,1_Chronicles 15:26,1_Chronicles,Chronicles,Writings,LBH,prose,N,נֹשְׂאֵ֖י,נשׂאי,נשׂא,NF>[,lift,ptcp,qal,unknown,m,pl,d-,נֹשְׂאֵ֖י אֲרֹ֣ון בְּרִית־יְהוָ֑ה ,נֹשְׂאֵ֖י אֲרֹ֣ון בְּרִית־יְהוָ֑ה ,וַֽיְהִי֙ בֶּעְזֹ֣ר הָֽאֱלֹהִ֔ים אֶ֨ת־הַלְוִיִּ֔ם נֹשְׂאֵ֖י אֲרֹ֣ון בְּרִית־יְהוָ֑ה ,N,Ptcp,Ø,SubMod,0,Ø,Ø,Ø,1Chr 15:26,I Chr. 15:26,1,VO,0,,,0
399521,1_Chronicles 15:27,1_Chronicles,Chronicles,Writings,LBH,prose,N,מְכֻרְבָּ֣ל,מכרבל,כרבל,KRBL[,wrap,ptcp,pual,unknown,m,sg,,וְדָוִ֞יד מְכֻרְבָּ֣ל׀ בִּמְעִ֣יל בּ֗וּץ ,וְדָוִ֞יד מְכֻרְבָּ֣ל׀ בִּמְעִ֣יל בּ֗וּץ ,וְדָוִ֞יד מְכֻרְבָּ֣ל׀ בִּמְעִ֣יל בּ֗וּץ וְכָל־הַלְוִיִּם֙ הַנֹּשְׂאִ֣ים אֶת־הָאָרֹ֔ון וְהַמְשֹׁ֣רְרִ֔ים וּכְנַנְיָ֛ה הַשַּׂ֥ר הַמַּשָּׂ֖א הַמְשֹֽׁרְרִ֑ים ,N,Ptcp,Wx,Main,0,_W_DWD==/_,_conj_nmpr_,_W_,1Chr 15:27,I Chr. 15:27,0,,0,,,0
399530,1_Chronicles 15:27,1_Chronicles,Chronicles,Writings,LBH,prose,N,נֹּשְׂאִ֣ים,נשׂאים,נשׂא,NF>[,lift,ptcp,qal,unknown,m,pl,d-,הַנֹּשְׂאִ֣ים אֶת־הָאָרֹ֔ון ,הַנֹּשְׂאִ֣ים אֶת־הָאָרֹ֔ון ,וְדָוִ֞יד מְכֻרְבָּ֣ל׀ בִּמְעִ֣יל בּ֗וּץ וְכָל־הַלְוִיִּם֙ הַנֹּשְׂאִ֣ים אֶת־הָאָרֹ֔ון וְהַמְשֹׁ֣רְרִ֔ים וּכְנַנְיָ֛ה הַשַּׂ֥ר הַמַּשָּׂ֖א הַמְשֹֽׁרְרִ֑ים ,N,Ptcp,Ø,SubMod,0,_H_,_conj_,_H_,1Chr 15:27,I Chr. 15:27,1,VO,0,,,0
399553,1_Chronicles 15:28,1_Chronicles,Chronicles,Writings,LBH,prose,N,מַעֲלִים֙,מעלים,עלה,<LH[,ascend,ptcp,hif,unknown,m,pl,,וְכָל־יִשְׂרָאֵ֗ל מַעֲלִים֙ אֶת־אֲרֹ֣ון בְּרִית־יְהוָ֔ה בִּתְרוּעָה֙ וּבְקֹ֣ול שֹׁופָ֔ר וּבַחֲצֹצְרֹ֖ות וּבִמְצִלְתָּ֑יִם ,וְכָל־יִשְׂרָאֵ֗ל מַעֲלִים֙ אֶת־אֲרֹ֣ון בְּרִית־יְהוָ֔ה בִּתְרוּעָה֙ וּבְקֹ֣ול שֹׁופָ֔ר וּבַחֲצֹצְרֹ֖ות וּבִמְצִלְתָּ֑יִם ,וְכָל־יִשְׂרָאֵ֗ל מַעֲלִים֙ אֶת־אֲרֹ֣ון בְּרִית־יְהוָ֔ה בִּתְרוּעָה֙ וּבְקֹ֣ול שֹׁופָ֔ר וּבַחֲצֹצְרֹ֖ות וּבִמְצִלְתָּ֑יִם ,N,Ptcp,Wx,Main,0,_W_KL/_JFR>L/_,_conj_subs_nmpr_,_W_,1Chr 15:28,I Chr. 15:28,1,VO,0,,,0
399570,1_Chronicles 15:28,1_Chronicles,Chronicles,Writings,LBH,prose,N,מַשְׁמִעִ֕ים,משׁמעים,שׁמע,CM<[,hear,ptcp,hif,unknown,m,pl,,מַשְׁמִעִ֕ים בִּנְבָלִ֖ים וְכִנֹּרֹֽות׃ ,מַשְׁמִעִ֕ים בִּנְבָלִ֖ים וְכִנֹּרֹֽות׃ ,מַשְׁמִעִ֕ים בִּנְבָלִ֖ים וְכִנֹּרֹֽות׃ ,N,Ptcp,Ø,Main,0,Ø,Ø,Ø,1Chr 15:28,I Chr. 15:28,0,,0,,,0
399598,1_Chronicles 15:29,1_Chronicles,Chronicles,Writings,LBH,prose,N,מְרַקֵּ֣ד,מרקד,רקד,RQD[,skip,ptcp,piel,unknown,m,sg,,מְרַקֵּ֣ד ,מְרַקֵּ֣ד ,וַתֵּ֨רֶא אֶת־הַמֶּ֤לֶךְ דָּוִיד֙ מְרַקֵּ֣ד וּמְשַׂחֵ֔ק ,N,Ptcp,Ø,SubAdv,0,Ø,Ø,Ø,1Chr 15:29,I Chr. 15:29,0,,0,,,0
399600,1_Chronicles 15:29,1_Chronicles,Chronicles,Writings,LBH,prose,N,מְשַׂחֵ֔ק,משׂחק,שׂחק,FXQ[,laugh,ptcp,piel,unknown,m,sg,,וּמְשַׂחֵ֔ק ,וּמְשַׂחֵ֔ק ,וַתֵּ֨רֶא אֶת־הַמֶּ֤לֶךְ דָּוִיד֙ מְרַקֵּ֣ד וּמְשַׂחֵ֔ק ,N,Ptcp,W,Main,0,_W_,_conj_,_W_,1Chr 15:29,I Chr. 15:29,0,,0,,,0
399724,1_Chronicles 16:5,1_Chronicles,Chronicles,Writings,LBH,prose,N,מַשְׁמִֽיעַ,משׁמיע,שׁמע,CM<[,hear,ptcp,hif,unknown,m,sg,,וְאָסָ֖ף בַּֽמְצִלְתַּ֥יִם מַשְׁמִֽיעַ׃ ,וְאָסָ֖ף בַּֽמְצִלְתַּ֥יִם מַשְׁמִֽיעַ׃ ,וְאָסָ֖ף בַּֽמְצִלְתַּ֥יִם מַשְׁמִֽיעַ׃ ,N,Ptcp,Wx,Main,0,_W_>SP==/_B_H_MYLTJM/_,_conj_nmpr_prep_art_subs_,_W_B_,1Chr 16:5,I Chr. 16:5,0,,0,,,0
399785,1_Chronicles 16:10,1_Chronicles,Chronicles,Writings,LBH,poetry,Q,מְבַקְשֵׁ֥י,מבקשׁי,בקשׁ,BQC[,seek,ptcp,piel,unknown,m,pl,,מְבַקְשֵׁ֥י יְהוָֽה׃ ,מְבַקְשֵׁ֥י יְהוָֽה׃ ,יִשְׂמַ֕ח לֵ֖ב מְבַקְשֵׁ֥י יְהוָֽה׃ ,NQ,Ptcp,Ø,SubMod,0,Ø,Ø,Ø,1Chr 16:10,I Chr. 16:10,1,VO,0,,,0
399858,1_Chronicles 16:19,1_Chronicles,Chronicles,Writings,LBH,poetry,Q,גָרִ֥ים,גרים,גור,GWR[,dwell,ptcp,qal,unknown,m,pl,-p,וְגָרִ֥ים בָּֽהּ׃ ,וְגָרִ֥ים בָּֽהּ׃ ,וַיַּעֲמִידֶ֤הָ לְיַעֲקֹב֙ לְחֹ֔ק לְיִשְׂרָאֵ֖ל בְּרִ֥ית עֹולָֽם׃ לֵאמֹ֗ר בִּֽהְיֹֽותְכֶם֙ מְתֵ֣י מִסְפָּ֔ר כִּמְעַ֖ט וְגָרִ֥ים בָּֽהּ׃ ,NQN,Ptcp,W,SubAdv,0,_W_,_conj_,_W_,1Chr 16:19,I Chr. 16:19,0,,0,,,0
400058,1_Chronicles 16:36,1_Chronicles,Chronicles,Writings,LBH,poetry,Q,בָּר֤וּךְ,ברוך,ברך,BRK[,bless,ptcp,qal,unknown,m,sg,--,בָּר֤וּךְ יְהוָה֙ אֱלֹהֵ֣י יִשְׂרָאֵ֔ל מִן־הָעֹולָ֖ם וְעַ֣ד הָעֹלָ֑ם ,בָּר֤וּךְ יְהוָה֙ אֱלֹהֵ֣י יִשְׂרָאֵ֔ל מִן־הָעֹולָ֖ם וְעַ֣ד הָעֹלָ֑ם ,בָּר֤וּךְ יְהוָה֙ אֱלֹהֵ֣י יִשְׂרָאֵ֔ל מִן־הָעֹולָ֖ם וְעַ֣ד הָעֹלָ֑ם ,NQ,Ptcp,Ø,Main,0,Ø,Ø,Ø,1Chr 16:36,I Chr. 16:36,0,,0,,,1
400159,1_Chronicles 16:40,1_Chronicles,Chronicles,Writings,LBH,prose,N,כָּתוּב֙,כתוב,כתב,KTB[,write,ptcp,qal,unknown,m,sg,-p,הַכָּתוּב֙ בְּתֹורַ֣ת יְהוָ֔ה ,הַכָּתוּב֙ בְּתֹורַ֣ת יְהוָ֔ה ,וַיַּֽעֲזָב־שָׁ֗ם לִפְנֵי֙ אֲרֹ֣ון בְּרִית־יְהוָ֔ה לְאָסָ֖ף וּלְאֶחָ֑יו לְשָׁרֵ֞ת לִפְנֵ֧י הָאָרֹ֛ון תָּמִ֖יד לִדְבַר־יֹ֥ום בְּיֹומֹֽו׃ וְעֹבֵ֥ד אֱדֹ֛ם וַאֲחֵיהֶ֖ם שִׁשִּׁ֣ים וּשְׁמֹונָ֑ה וְעֹבֵ֨ד אֱדֹ֧ם בֶּן־יְדִית֛וּן וְחֹסָ֖ה לְשֹׁעֲרִֽים׃ וְאֵ֣ת׀ צָדֹ֣וק הַכֹּהֵ֗ן וְאֶחָיו֙ הַכֹּ֣הֲנִ֔ים לִפְנֵ֖י מִשְׁכַּ֣ן יְהוָ֑ה בַּבָּמָ֖ה אֲשֶׁ֥ר בְּגִבְעֹֽון׃ לְֽהַעֲלֹות֩ עֹלֹ֨ות לַיהוָ֜ה עַל־מִזְבַּ֧ח הָעֹלָ֛ה תָּמִ֖יד לַבֹּ֣קֶר וְלָעָ֑רֶב וּלְכָל־הַכָּתוּב֙ בְּתֹורַ֣ת יְהוָ֔ה אֲשֶׁ֥ר צִוָּ֖ה עַל־יִשְׂרָאֵֽל׃ וְעִמָּהֶם֙ הֵימָ֣ן וִֽידוּת֔וּן וּשְׁאָר֙ הַבְּרוּרִ֔ים אֲשֶׁ֥ר נִקְּב֖וּ בְּשֵׁמֹ֑ות לְהֹדֹות֙ לַֽיהוָ֔ה וְעִמָּהֶם֩ הֵימָ֨ן וִֽידוּת֜וּן חֲצֹצְרֹ֤ות וּמְצִלְתַּ֨יִם֙ לְמַשְׁמִיעִ֔ים וּכְלֵ֖י שִׁ֣יר הָאֱלֹהִ֑ים וּבְנֵ֥י יְדוּת֖וּן לַשָּֽׁעַר׃ ,N,Ptcp,Ø,SubMod,0,_H_,_conj_,_H_,1Chr 16:40,I Chr. 16:40,0,,0,,,0
