bhsa_node,mother_clause,mother_cl_atom,mother_clause_atom,mother_rela,mother_domain2,mother_verbtype,mother_type,mother_verb_ps,mother_verb_lex,mother_verbplain,mother_intertext,daught_clause,daught_cl_atom,daught_clause_atom,daught_rela,daught_domain2,daught_verbtype,daught_type,daught_verb_ps,daught_verb_lex,daught_verbplain,daught_intertext
159144,וַיִּקְבְּצ֧וּ פְלִשְׁתִּ֛ים אֶת־כָּל־מַחֲנֵיהֶ֖ם אֲפֵ֑קָה ,546762,וַיִּקְבְּצ֧וּ פְלִשְׁתִּ֛ים אֶת־כָּל־מַחֲנֵיהֶ֖ם אֲפֵ֑קָה ,Main,N,wayq,WayX,p3,QBY[,יקבצו,וַיִּקְבְּצ֧וּ פְלִשְׁתִּ֛ים אֶת־כָּל־מַחֲנֵיהֶ֖ם אֲפֵ֑קָה וְיִשְׂרָאֵ֣ל חֹנִ֔ים בַּעַ֖יִן אֲשֶׁ֥ר בְּיִזְרְעֶֽאל׃ ,וְדָוִ֣ד וַאֲנָשָׁ֗יו עֹֽבְרִ֛ים בָּאַחֲרֹנָ֖ה עִם־אָכִֽישׁ׃ ,546766,וְדָוִ֣ד וַאֲנָשָׁ֗יו עֹֽבְרִ֛ים בָּאַחֲרֹנָ֖ה עִם־אָכִֽישׁ׃ ,Main,N,ptcp,Ptcp,unknown,<BR[,עברים,וְדָוִ֣ד וַאֲנָשָׁ֗יו עֹֽבְרִ֛ים בָּאַחֲרֹנָ֖ה עִם־אָכִֽישׁ׃ 
159154,וְסַרְנֵ֤י פְלִשְׁתִּים֙ עֹֽבְרִ֔ים לְמֵאֹ֖ות וְלַאֲלָפִ֑ים ,546765,וְסַרְנֵ֤י פְלִשְׁתִּים֙ עֹֽבְרִ֔ים לְמֵאֹ֖ות וְלַאֲלָפִ֑ים ,Main,N,ptcp,Ptcp,unknown,<BR[,עברים,וְסַרְנֵ֤י פְלִשְׁתִּים֙ עֹֽבְרִ֔ים לְמֵאֹ֖ות וְלַאֲלָפִ֑ים ,,,,,,,,,,,
159501,וַיָּבֹ֨א דָוִ֤ד וַֽאֲנָשָׁיו֙ אֶל־הָעִ֔יר ,546840,וַיָּבֹ֨א דָוִ֤ד וַֽאֲנָשָׁיו֙ אֶל־הָעִ֔יר ,Main,N,wayq,WayX,p3,BW>[,יבא,וַיָּבֹ֨א דָוִ֤ד וַֽאֲנָשָׁיו֙ אֶל־הָעִ֔יר ,וּנְשֵׁיהֶ֛ם וּבְנֵיהֶ֥ם וּבְנֹתֵיהֶ֖ם נִשְׁבּֽוּ׃ ,546842,וּנְשֵׁיהֶ֛ם וּבְנֵיהֶ֥ם וּבְנֹתֵיהֶ֖ם נִשְׁבּֽוּ׃ ,Main,N,qtl,WXQt,p3,CBH[,נשׁבו,וּנְשֵׁיהֶ֛ם וּבְנֵיהֶ֥ם וּבְנֹתֵיהֶ֖ם נִשְׁבּֽוּ׃ 
159795,וַיֹּ֣רִדֵ֔הוּ ,546904,וַיֹּ֣רִדֵ֔הוּ ,Main,N,wayq,Way0,p3,JRD[,ירדהו,וַיֹּ֣רִדֵ֔הוּ ,אֹכְלִ֤ים ,546906,אֹכְלִ֤ים ,Main,N,ptcp,Ptcp,unknown,>KL[,אכלים,אֹכְלִ֤ים 
159801,וְהִנֵּ֥ה נְטֻשִׁ֖ים עַל־פְּנֵ֣י כָל־הָאָ֑רֶץ ,546905,וְהִנֵּ֥ה נְטֻשִׁ֖ים עַל־פְּנֵ֣י כָל־הָאָ֑רֶץ ,Main,N,ptcp,Ptcp,unknown,NVC[,נטשׁים,וְהִנֵּ֥ה נְטֻשִׁ֖ים עַל־פְּנֵ֣י כָל־הָאָ֑רֶץ ,וְשֹׁתִים֙ ,546907,וְשֹׁתִים֙ ,Main,N,ptcp,Ptcp,unknown,CTH[,שׁתים,וְשֹׁתִים֙ 
159803,אֹכְלִ֤ים ,546906,אֹכְלִ֤ים ,Main,N,ptcp,Ptcp,unknown,>KL[,אכלים,אֹכְלִ֤ים ,,,,,,,,,,,
159805,וְהִנֵּ֥ה נְטֻשִׁ֖ים עַל־פְּנֵ֣י כָל־הָאָ֑רֶץ ,546905,וְהִנֵּ֥ה נְטֻשִׁ֖ים עַל־פְּנֵ֣י כָל־הָאָ֑רֶץ ,Main,N,ptcp,Ptcp,unknown,NVC[,נטשׁים,וְהִנֵּ֥ה נְטֻשִׁ֖ים עַל־פְּנֵ֣י כָל־הָאָ֑רֶץ אֹכְלִ֤ים וְשֹׁתִים֙ ,אֲשֶׁ֥ר לָקְח֛וּ מֵאֶ֥רֶץ פְּלִשְׁתִּ֖ים וּמֵאֶ֥רֶץ יְהוּדָֽה׃ ,546909,אֲשֶׁ֥ר לָקְח֛וּ מֵאֶ֥רֶץ פְּלִשְׁתִּ֖ים וּמֵאֶ֥רֶץ יְהוּדָֽה׃ ,SubMod,N,qtl,xQt0,p3,LQX[,לקחו,אֲשֶׁ֥ר לָקְח֛וּ מֵאֶ֥רֶץ פְּלִשְׁתִּ֖ים וּמֵאֶ֥רֶץ יְהוּדָֽה׃ 
160020,וַיִּתֵּ֗ן אֶֽת־הַגְּד֛וּד בְּיָדֵֽנוּ׃ ,546949,וַיִּתֵּ֗ן אֶֽת־הַגְּד֛וּד ,Main,Q,wayq,Way0,p3,NTN[,יתן,וַיִּתֵּ֗ן אֶֽת־הַגְּד֛וּד ,,,,,,,,,,,
160037,כִּ֞י כְּחֵ֣לֶק׀ וּֽכְחֵ֛לֶק יַחְדָּ֥ו יַחֲלֹֽקוּ׃ ס ,546953,כִּ֞י כְּחֵ֣לֶק׀ ,SubAdv,Q,Ø,Defc,,,,כִּ֞י כְּחֵ֣לֶק׀ ,,,,,,,,,,,
160045,כִּ֞י כְּחֵ֣לֶק׀ וּֽכְחֵ֛לֶק יַחְדָּ֥ו יַחֲלֹֽקוּ׃ ס ,546955,וּֽכְחֵ֛לֶק ,SubAdv,Q,Ø,Defc,,,,וּֽכְחֵ֛לֶק ,,,,,,,,,,,
160181,,,,,,,,,,,,וַיָּנֻ֜סוּ אַנְשֵׁ֤י יִשְׂרָאֵל֙ מִפְּנֵ֣י פְלִשְׁתִּ֔ים ,546980,וַיָּנֻ֜סוּ אַנְשֵׁ֤י יִשְׂרָאֵל֙ מִפְּנֵ֣י פְלִשְׁתִּ֔ים ,Main,N,wayq,WayX,p3,NWS[,ינסו,וַיָּנֻ֜סוּ אַנְשֵׁ֤י יִשְׂרָאֵל֙ מִפְּנֵ֣י פְלִשְׁתִּ֔ים 
160370,וַֽיִּמְצְא֤וּ אֶת־שָׁאוּל֙ וְאֶת־שְׁלֹ֣שֶׁת בָּנָ֔יו ,547014,וַֽיִּמְצְא֤וּ אֶת־שָׁאוּל֙ וְאֶת־שְׁלֹ֣שֶׁת בָּנָ֔יו ,Main,N,wayq,Way0,p3,MY>[,ימצאו,וַֽיִּמְצְא֤וּ אֶת־שָׁאוּל֙ וְאֶת־שְׁלֹ֣שֶׁת בָּנָ֔יו ,,,,,,,,,,,
160505,וְהִנֵּה֩ אִ֨ישׁ בָּ֤א מִן־הַֽמַּחֲנֶה֙ מֵעִ֣ם שָׁא֔וּל ,547037,וְהִנֵּה֩ אִ֨ישׁ בָּ֤א מִן־הַֽמַּחֲנֶה֙ מֵעִ֣ם שָׁא֔וּל ,Main,N,qtl,WXQt,p3,BW>[,בא,וְהִנֵּה֩ אִ֨ישׁ בָּ֤א מִן־הַֽמַּחֲנֶה֙ מֵעִ֣ם שָׁא֔וּל ,וַאֲדָמָ֖ה עַל־רֹאשֹׁ֑ו ,547039,וַאֲדָמָ֖ה עַל־רֹאשֹׁ֑ו ,Main,N,Ø,NmCl,,,,וַאֲדָמָ֖ה עַל־רֹאשֹׁ֑ו 
160579,וַיֹּ֣אמֶר דָּוִ֔ד אֶל־הַנַּ֖עַר ,547056,וַיֹּ֣אמֶר דָּוִ֔ד אֶל־הַנַּ֖עַר ,Main,N,wayq,WayX,p3,>MR[,יאמר,וַיֹּ֣אמֶר דָּוִ֔ד אֶל־הַנַּ֖עַר ,,,,,,,,,,,
160594,וַיֹּ֜אמֶר הַנַּ֣עַר׀ ,547060,וַיֹּ֜אמֶר הַנַּ֣עַר׀ ,Main,N,wayq,WayX,p3,>MR[,יאמר,וַיֹּ֜אמֶר הַנַּ֣עַר׀ ,,,,,,,,,,,
160605,נִקְרֹ֤א נִקְרֵ֨יתִי֙ בְּהַ֣ר הַגִּלְבֹּ֔עַ ,547062,נִקְרֹ֤א נִקְרֵ֨יתִי֙ בְּהַ֣ר הַגִּלְבֹּ֔עַ ,Main,N,qtl,xQt0,p1,QRH[,נקריתי,נִקְרֹ֤א נִקְרֵ֨יתִי֙ בְּהַ֣ר הַגִּלְבֹּ֔עַ ,וְהִנֵּ֥ה הָרֶ֛כֶב וּבַעֲלֵ֥י הַפָּרָשִׁ֖ים הִדְבִּקֻֽהוּ׃ ,547064,וְהִנֵּ֥ה הָרֶ֛כֶב וּבַעֲלֵ֥י הַפָּרָשִׁ֖ים הִדְבִּקֻֽהוּ׃ ,Main,N,qtl,WXQt,p3,DBQ[,הדבקהו,וְהִנֵּ֥ה הָרֶ֛כֶב וּבַעֲלֵ֥י הַפָּרָשִׁ֖ים הִדְבִּקֻֽהוּ׃ 
160733,וַיֹּ֣אמֶר דָּוִ֗ד אֶל־הַנַּ֨עַר֙ ,547097,וַיֹּ֣אמֶר דָּוִ֗ד אֶל־הַנַּ֨עַר֙ ,Main,N,wayq,WayX,p3,>MR[,יאמר,וַיֹּ֣אמֶר דָּוִ֗ד אֶל־הַנַּ֨עַר֙ ,אֵ֥י מִזֶּ֖ה אָ֑תָּה ,547099,אֵ֥י מִזֶּ֖ה אָ֑תָּה ,Main,Q,Ø,NmCl,,,,אֵ֥י מִזֶּ֖ה אָ֑תָּה 
160818,וַיֹּ֕אמֶר ,547118,וַיֹּ֕אמֶר ,Main,N,wayq,Way0,p3,>MR[,יאמר,וַיֹּ֕אמֶר לְלַמֵּ֥ד בְּנֵֽי־יְהוּדָ֖ה קָ֑שֶׁת ,,,,,,,,,,,
160919,אֶל־שָׁא֖וּל בְּכֶ֑ינָה ,547142,אֶל־שָׁא֖וּל בְּכֶ֑ינָה ,Main,Q,impv,xIm0,p2,BKH[,בכינה,אֶל־שָׁא֖וּל בְּכֶ֑ינָה ,הַֽמַּעֲלֶה֙ עֲדִ֣י זָהָ֔ב עַ֖ל לְבוּשְׁכֶֽן׃ ,547144,הַֽמַּעֲלֶה֙ עֲדִ֣י זָהָ֔ב עַ֖ל לְבוּשְׁכֶֽן׃ ,SubAdv,Q,ptcp,Ptcp,unknown,<LH[,מעלה,הַֽמַּעֲלֶה֙ עֲדִ֣י זָהָ֔ב עַ֖ל לְבוּשְׁכֶֽן׃ 
160924,הַמַּלְבִּֽשְׁכֶ֤ם שָׁנִי֙ עִם־עֲדָנִ֔ים ,547143,הַמַּלְבִּֽשְׁכֶ֤ם שָׁנִי֙ עִם־עֲדָנִ֔ים ,SubMod,Q,ptcp,Ptcp,unknown,LBC[,מלבשׁכם,הַמַּלְבִּֽשְׁכֶ֤ם שָׁנִי֙ עִם־עֲדָנִ֔ים ,,,,,,,,,,,
161060,וַיֹּ֣אמֶר אֲלֵיהֶ֗ם ,547176,וַיֹּ֣אמֶר אֲלֵיהֶ֗ם ,Main,N,wayq,Way0,p3,>MR[,יאמר,וַיֹּ֣אמֶר אֲלֵיהֶ֗ם ,אֲשֶׁ֨ר עֲשִׂיתֶ֜ם הַחֶ֣סֶד הַזֶּ֗ה עִם־אֲדֹֽנֵיכֶם֙ עִם־שָׁא֔וּל ,547178,אֲשֶׁ֨ר עֲשִׂיתֶ֜ם הַחֶ֣סֶד הַזֶּ֗ה עִם־אֲדֹֽנֵיכֶם֙ עִם־שָׁא֔וּל ,SubAdv,Q,qtl,xQt0,p2,<FH[,עשׂיתם,אֲשֶׁ֨ר עֲשִׂיתֶ֜ם הַחֶ֣סֶד הַזֶּ֗ה עִם־אֲדֹֽנֵיכֶם֙ עִם־שָׁא֔וּל 
161467,כָּל־,547252,כָּל־,Main,N,Ø,CPen,,,,כָּל־,אֲשֶׁר־נָ֨פַל שָׁ֧ם עֲשָׂהאֵ֛ל ,547254,אֲשֶׁר־נָ֨פַל שָׁ֧ם עֲשָׂהאֵ֛ל ,SubMod,N,qtl,xQtX,p3,NPL[,נפל,אֲשֶׁר־נָ֨פַל שָׁ֧ם עֲשָׂהאֵ֛ל 
161700,וַתְּהִ֤י הַמִּלְחָמָה֙ אֲרֻכָּ֔ה בֵּ֚ין בֵּ֣ית שָׁא֔וּל וּבֵ֖ין בֵּ֣ית דָּוִ֑ד ,547295,וַתְּהִ֤י הַמִּלְחָמָה֙ אֲרֻכָּ֔ה בֵּ֚ין בֵּ֣ית שָׁא֔וּל וּבֵ֖ין בֵּ֣ית דָּוִ֑ד ,Main,N,wayq,WayX,p3,HJH[,תהי,וַתְּהִ֤י הַמִּלְחָמָה֙ אֲרֻכָּ֔ה בֵּ֚ין בֵּ֣ית שָׁא֔וּל וּבֵ֖ין בֵּ֣ית דָּוִ֑ד ,וְחָזֵ֔ק ,547297,וְחָזֵ֔ק ,Main,N,Ø,AjCl,,,,וְחָזֵ֔ק 
161706,וְדָוִד֙ הֹלֵ֣ךְ ,547296,וְדָוִד֙ הֹלֵ֣ךְ ,Main,N,ptcp,Ptcp,unknown,HLK[,הלך,וְדָוִד֙ הֹלֵ֣ךְ וְחָזֵ֔ק ,וְדַלִּֽים׃ ס ,547299,וְדַלִּֽים׃ ס ,Main,N,Ø,AjCl,,,,וְדַלִּֽים׃ ס 
161785,וַיְהִ֗י ,547308,וַיְהִ֗י ,Main,N,wayq,Way0,p3,HJH[,יהי,וַיְהִ֗י בִּֽהְיֹות֙ הַמִּלְחָמָ֔ה בֵּ֚ין בֵּ֣ית שָׁא֔וּל וּבֵ֖ין בֵּ֣ית דָּוִ֑ד ,וּלְשָׁא֣וּל פִּלֶ֔גֶשׁ ,547311,וּלְשָׁא֣וּל פִּלֶ֔גֶשׁ ,Main,N,Ø,NmCl,,,,וּלְשָׁא֣וּל פִּלֶ֔גֶשׁ 
161945,טֹ֔וב ,547340,טֹ֔וב ,Main,Q,Ø,AjCl,,,,טֹ֔וב אֲנִ֕י אֶכְרֹ֥ת אִתְּךָ֖ בְּרִ֑ית ,לֵאמֹר֙ ,547343,לֵאמֹר֙ ,SubAdv,Q,infc,InfC,unknown,>MR[,אמר,לֵאמֹר֙ 
162036,לֵאמֹ֑ר ,547361,לֵאמֹ֑ר ,SubAdv,N,infc,InfC,unknown,>MR[,אמר,לֵאמֹ֑ר ,וְעַתָּ֖ה ,547363,וְעַתָּ֖ה ,Main,Q,Ø,MSyn,,,,וְעַתָּ֖ה 
162257,וְלָדַ֕עַת אֵ֛ת כָּל־,547411,וְלָדַ֕עַת אֵ֛ת כָּל־,SubAdv,Q,infc,InfC,unknown,JD<[,דעת,וְלָדַ֕עַת אֵ֛ת כָּל־,,,,,,,,,,,
162349,וְֽאַל־יִכָּרֵ֣ת מִבֵּ֣ית יֹואָ֡ב זָ֠ב וּמְצֹרָ֞ע וַחֲסַר־לָֽחֶם׃ ,547426,וְֽאַל־יִכָּרֵ֣ת מִבֵּ֣ית יֹואָ֡ב זָ֠ב וּמְצֹרָ֞ע ,Main,Q,yqtl,WxYX,p3,KRT[,יכרת,וְֽאַל־יִכָּרֵ֣ת מִבֵּ֣ית יֹואָ֡ב זָ֠ב וּמְצֹרָ֞ע ,וְנֹפֵ֥ל בַּחֶ֖רֶב ,547428,וְנֹפֵ֥ל בַּחֶ֖רֶב ,SubMod,Q,ptcp,Ptcp,unknown,NPL[,נפל,וְנֹפֵ֥ל בַּחֶ֖רֶב 
162354,וּמַחֲזִ֥יק בַּפֶּ֛לֶךְ ,547427,וּמַחֲזִ֥יק בַּפֶּ֛לֶךְ ,SubMod,Q,ptcp,Ptcp,unknown,XZQ[,מחזיק,וּמַחֲזִ֥יק בַּפֶּ֛לֶךְ ,,,,,,,,,,,
162406,וַיֹּאמֶר֩ דָּוִ֨ד אֶל־יֹואָ֜ב וְאֶל־כָּל־הָעָ֣ם ,547432,וַיֹּאמֶר֩ דָּוִ֨ד אֶל־יֹואָ֜ב וְאֶל־כָּל־הָעָ֣ם ,Main,N,wayq,WayX,p3,>MR[,יאמר,וַיֹּאמֶר֩ דָּוִ֨ד אֶל־יֹואָ֜ב וְאֶל־כָּל־הָעָ֣ם אֲשֶׁר־אִתֹּ֗ו קִרְע֤וּ בִגְדֵיכֶם֙ וְחִגְר֣וּ שַׂקִּ֔ים וְסִפְד֖וּ לִפְנֵ֣י אַבְנֵ֑ר ,וַיִּקְבְּר֥וּ אֶת־אַבְנֵ֖ר בְּחֶבְרֹ֑ון ,547438,וַיִּקְבְּר֥וּ אֶת־אַבְנֵ֖ר בְּחֶבְרֹ֑ון ,Main,N,wayq,Way0,p3,QBR[,יקברו,וַיִּקְבְּר֥וּ אֶת־אַבְנֵ֖ר בְּחֶבְרֹ֑ון 
162448,הַכְּמֹ֥ות נָבָ֖ל יָמ֥וּת אַבְנֵֽר׃ ,547444,הַכְּמֹ֥ות נָבָ֖ל יָמ֥וּת אַבְנֵֽר׃ ,Main,Q,yqtl,xYqX,p3,MWT[,ימות,הַכְּמֹ֥ות נָבָ֖ל יָמ֥וּת אַבְנֵֽר׃ ,וְרַגְלֶ֨יךָ֙ לֹא־לִנְחֻשְׁתַּ֣יִם הֻגָּ֔שׁוּ ,547446,וְרַגְלֶ֨יךָ֙ לֹא־לִנְחֻשְׁתַּ֣יִם הֻגָּ֔שׁוּ ,Main,Q,qtl,WXQt,p3,NGC[,הגשׁו,וְרַגְלֶ֨יךָ֙ לֹא־לִנְחֻשְׁתַּ֣יִם הֻגָּ֔שׁוּ 
162580,וְאָנֹכִ֨י הַיֹּ֥ום רַךְ֙ ,547471,וְאָנֹכִ֨י הַיֹּ֥ום רַךְ֙ ,Main,Q,Ø,AjCl,,,,וְאָנֹכִ֨י הַיֹּ֥ום רַךְ֙ ,,,,,,,,,,,
162653,וַיִּבְרְח֥וּ הַבְּאֵרֹתִ֖ים גִּתָּ֑יְמָה ,547484,וַיִּבְרְח֥וּ הַבְּאֵרֹתִ֖ים גִּתָּ֑יְמָה ,Main,N,wayq,WayX,p3,BRX[,יברחו,וַיִּבְרְח֥וּ הַבְּאֵרֹתִ֖ים גִּתָּ֑יְמָה ,,,,,,,,,,,
162717,וַיָּבֹ֨אוּ֙ אֶל־בֵּ֖ית אִ֣ישׁ בֹּ֑שֶׁת ,547498,וַיָּבֹ֨אוּ֙ ,Main,N,wayq,Way0,p3,BW>[,יבאו,וַיָּבֹ֨אוּ֙ כְּחֹ֣ם הַיֹּ֔ום אֶל־בֵּ֖ית אִ֣ישׁ בֹּ֑שֶׁת ,וְ֠הֵנָּה בָּ֜אוּ עַד־תֹּ֤וךְ הַבַּ֨יִת֙ לֹקְחֵ֣י חִטִּ֔ים ,547502,וְ֠הֵנָּה בָּ֜אוּ עַד־תֹּ֤וךְ הַבַּ֨יִת֙ לֹקְחֵ֣י חִטִּ֔ים ,Main,N,qtl,WxQ0,p3,BW>[,באו,וְ֠הֵנָּה בָּ֜אוּ עַד־תֹּ֤וךְ הַבַּ֨יִת֙ לֹקְחֵ֣י חִטִּ֔ים 
162748,וַיָּבֹ֣אוּ הַבַּ֗יִת ,547505,וַיָּבֹ֣אוּ הַבַּ֗יִת ,Main,N,wayq,Way0,p3,BW>[,יבאו,וַיָּבֹ֣אוּ הַבַּ֗יִת ,,,,,,,,,,,
162841,כִּ֣י ,547521,כִּ֣י ,SubAdv,Q,Ø,CPen,,,,כִּ֣י ,לֵאמֹ֜ר ,547523,לֵאמֹ֜ר ,SubAdv,Q,infc,InfC,unknown,>MR[,אמר,לֵאמֹ֜ר 
162957,גַּם־אֶתְמֹ֣ול גַּם־שִׁלְשֹׁ֗ום אַתָּ֗ה הָיִ֛יתָ ,547546,אַתָּ֗ה הָיִ֛יתָ ,Main,Q,qtl,XQtl,p2,HJH[,הייתה,אַתָּ֗ה הָיִ֛יתָ ,וְהַמֵּבִ֖יא אֶת־יִשְׂרָאֵ֑ל ,547548,וְהַמֵּבִ֖יא אֶת־יִשְׂרָאֵ֑ל ,SubAdv,Q,ptcp,Ptcp,unknown,BW>[,מבי,וְהַמֵּבִ֖יא אֶת־יִשְׂרָאֵ֑ל 
162960,הַמֹּוצִ֥יא ,547547,הַמֹּוצִ֥יא ,SubArg,Q,ptcp,Ptcp,unknown,JY>[,מוציא,הַמֹּוצִ֥יא ,,,,,,,,,,,
163095,כָּל־,547570,כָּל־,Main,Q,Ø,CPen,,,,כָּל־,,,,,,,,,,,
163457,אֲשֶׁר־נִקְרָ֣א שֵׁ֗ם שֵׁ֣ם יְהוָ֧ה צְבָאֹ֛ות עָלָֽיו׃ ,547639,אֲשֶׁר־נִקְרָ֣א שֵׁ֗ם שֵׁ֣ם יְהוָ֧ה צְבָאֹ֛ות ,SubMod,N,qtl,xQtX,p3,QR>[,נקרא,אֲשֶׁר־נִקְרָ֣א שֵׁ֗ם שֵׁ֣ם יְהוָ֧ה צְבָאֹ֛ות ,,,,,,,,,,,
163485,וַיִּשָּׂאֻ֔הוּ מִבֵּ֥ית אֲבִינָדָ֖ב ,547643,וַיִּשָּׂאֻ֔הוּ מִבֵּ֥ית אֲבִינָדָ֖ב ,Main,N,wayq,Way0,p3,NF>[,ישׂאהו,וַיִּשָּׂאֻ֔הוּ מִבֵּ֥ית אֲבִינָדָ֖ב אֲשֶׁ֣ר בַּגִּבְעָ֑ה ,,,,,,,,,,,
163505,וַיִּשָּׂאֻ֗הוּ מִבֵּ֤ית אֲבִֽינָדָב֙ עִ֖ם אֲרֹ֣ון הָאֱלֹהִ֑ים ,547646,וַיִּשָּׂאֻ֗הוּ מִבֵּ֤ית אֲבִֽינָדָב֙ ,Main,N,wayq,Way0,p3,NF>[,ישׂאהו,וַיִּשָּׂאֻ֗הוּ מִבֵּ֤ית אֲבִֽינָדָב֙ אֲשֶׁ֣ר בַּגִּבְעָ֔ה עִ֖ם אֲרֹ֣ון הָאֱלֹהִ֑ים ,וְדָוִ֣ד׀ וְכָל־בֵּ֣ית יִשְׂרָאֵ֗ל מְשַֽׂחֲקִים֙ לִפְנֵ֣י יְהוָ֔ה בְּכֹ֖ל עֲצֵ֣י בְרֹושִׁ֑ים וּבְכִנֹּרֹ֤ות וּבִנְבָלִים֙ וּבְתֻפִּ֔ים וּבִמְנַֽעַנְעִ֖ים וּֽבְצֶלְצֶלִֽים׃ ,547650,וְדָוִ֣ד׀ וְכָל־בֵּ֣ית יִשְׂרָאֵ֗ל מְשַֽׂחֲקִים֙ לִפְנֵ֣י יְהוָ֔ה בְּכֹ֖ל עֲצֵ֣י בְרֹושִׁ֑ים וּבְכִנֹּרֹ֤ות וּבִנְבָלִים֙ וּבְתֻפִּ֔ים וּבִמְנַֽעַנְעִ֖ים וּֽבְצֶלְצֶלִֽים׃ ,Main,N,ptcp,Ptcp,unknown,FXQ[,משׂחקים,וְדָוִ֣ד׀ וְכָל־בֵּ֣ית יִשְׂרָאֵ֗ל מְשַֽׂחֲקִים֙ לִפְנֵ֣י יְהוָ֔ה בְּכֹ֖ל עֲצֵ֣י בְרֹושִׁ֑ים וּבְכִנֹּרֹ֤ות וּבִנְבָלִים֙ וּבְתֻפִּ֔ים וּבִמְנַֽעַנְעִ֖ים וּֽבְצֶלְצֶלִֽים׃ 
163516,וְאַחְיֹ֕ו הֹלֵ֖ךְ לִפְנֵ֥י הָאָרֹֽון׃ ,547649,וְאַחְיֹ֕ו הֹלֵ֖ךְ לִפְנֵ֥י הָאָרֹֽון׃ ,Main,N,ptcp,Ptcp,unknown,HLK[,הלך,וְאַחְיֹ֕ו הֹלֵ֖ךְ לִפְנֵ֥י הָאָרֹֽון׃ ,,,,,,,,,,,
163714,וַיַּעַל֩ אֶת־אֲרֹ֨ון הָאֱלֹהִ֜ים מִבֵּ֨ית עֹבֵ֥ד אֱדֹ֛ם עִ֥יר דָּוִ֖ד בְּשִׂמְחָֽה׃ ,547675,וַיַּעַל֩ אֶת־אֲרֹ֨ון הָאֱלֹהִ֜ים מִבֵּ֨ית עֹבֵ֥ד אֱדֹ֛ם עִ֥יר דָּוִ֖ד בְּשִׂמְחָֽה׃ ,Main,N,wayq,Way0,p3,<LH[,יעל,וַיַּעַל֩ אֶת־אֲרֹ֨ון הָאֱלֹהִ֜ים מִבֵּ֨ית עֹבֵ֥ד אֱדֹ֛ם עִ֥יר דָּוִ֖ד בְּשִׂמְחָֽה׃ וַיְהִ֗י כִּ֧י צָעֲד֛וּ נֹשְׂאֵ֥י אֲרֹון־יְהוָ֖ה שִׁשָּׁ֣ה צְעָדִ֑ים וַיִּזְבַּ֥ח שֹׁ֖ור וּמְרִֽיא׃ ,וְדָוִ֕ד חָג֖וּר אֵפֹ֥וד בָּֽד׃ ,547680,וְדָוִ֕ד חָג֖וּר אֵפֹ֥וד בָּֽד׃ ,Main,N,ptcp,Ptcp,unknown,XGR[,חגור,וְדָוִ֕ד חָג֖וּר אֵפֹ֥וד בָּֽד׃ 
163723,וְדָוִ֛ד מְכַרְכֵּ֥ר בְּכָל־עֹ֖ז לִפְנֵ֣י יְהוָ֑ה ,547679,וְדָוִ֛ד מְכַרְכֵּ֥ר בְּכָל־עֹ֖ז לִפְנֵ֣י יְהוָ֑ה ,Main,N,ptcp,Ptcp,unknown,KRR[,מכרכר,וְדָוִ֛ד מְכַרְכֵּ֥ר בְּכָל־עֹ֖ז לִפְנֵ֣י יְהוָ֑ה ,וְדָוִד֙ וְכָל־בֵּ֣ית יִשְׂרָאֵ֔ל מַעֲלִ֖ים אֶת־אֲרֹ֣ון יְהוָ֑ה בִּתְרוּעָ֖ה וּבְקֹ֥ול שֹׁופָֽר׃ ,547681,וְדָוִד֙ וְכָל־בֵּ֣ית יִשְׂרָאֵ֔ל מַעֲלִ֖ים אֶת־אֲרֹ֣ון יְהוָ֑ה בִּתְרוּעָ֖ה וּבְקֹ֥ול שֹׁופָֽר׃ ,Main,N,ptcp,Ptcp,unknown,<LH[,מעלים,וְדָוִד֙ וְכָל־בֵּ֣ית יִשְׂרָאֵ֔ל מַעֲלִ֖ים אֶת־אֲרֹ֣ון יְהוָ֑ה בִּתְרוּעָ֖ה וּבְקֹ֥ול שֹׁופָֽר׃ 
163732,וְדָוִ֕ד חָג֖וּר אֵפֹ֥וד בָּֽד׃ ,547680,וְדָוִ֕ד חָג֖וּר אֵפֹ֥וד בָּֽד׃ ,Main,N,ptcp,Ptcp,unknown,XGR[,חגור,וְדָוִ֕ד חָג֖וּר אֵפֹ֥וד בָּֽד׃ ,,,,,,,,,,,
163765,מְפַזֵּ֤ז ,547686,מְפַזֵּ֤ז ,SubAdv,N,Ø,NmCl,,,,מְפַזֵּ֤ז ,,,,,,,,,,,
163981,רְאֵ֣ה נָ֔א ,547722,רְאֵ֣ה נָ֔א ,Main,Q,impv,ZIm0,p2,R>H[,ראה,רְאֵ֣ה נָ֔א ,וַֽאֲרֹון֙ הָֽאֱלֹהִ֔ים יֹשֵׁ֖ב בְּתֹ֥וךְ הַיְרִיעָֽה׃ ,547724,וַֽאֲרֹון֙ הָֽאֱלֹהִ֔ים יֹשֵׁ֖ב בְּתֹ֥וךְ הַיְרִיעָֽה׃ ,Main,Q,ptcp,Ptcp,unknown,JCB[,ישׁב,וַֽאֲרֹון֙ הָֽאֱלֹהִ֔ים יֹשֵׁ֖ב בְּתֹ֥וךְ הַיְרִיעָֽה׃ 
