bhsa_node,esv_tags,esv_VBtags,esv_tense,esv_aspect,esv_modality,esv_TAM,esv_TAMtag,niv_tags,niv_VBtags,niv_tense,niv_aspect,niv_modality,niv_TAM,niv_TAMtag,eng_fullparse,eng_TAM,eng_agree
106535,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PAST..IND ~ PRES.PERF.IND,False
106542,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
106692,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
106784,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
106933,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
106943,PRP|MD,,FUT,,IND,FUT..IND,FUT,PRP|MD,,FUT,,IND,FUT..IND,FUT,True,FUT..IND,True
106958,PRP|VBP|VB,VBP|VB,PRES,,IMPV,PRES..IMPV,IMPV,PRP|VBP|VB,VBP|VB,PRES,,IMPV,PRES..IMPV,IMPV,True,PRES..IMPV,True
107094,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
107105,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
107123,PRP|VBD|VB,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,PRP|VBD|NN,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PAST.PERF.IND,False
107226,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
107233,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
107238,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
107367,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
107374,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
107396,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
107456,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
107464,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
107483,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES.PERF.IND,False
107485,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBP|VBN|RB,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
107490,VBP|PRP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBP|PRP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
107492,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
107498,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBP|PRP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PAST..IND ~ PRES.PERF.IND,False
107504,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBP|PRP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PAST..IND ~ PRES.PERF.IND,False
107508,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
107513,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
107517,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES.PERF.IND,False
107536,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
107540,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD|IN|NN,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
107580,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
107608,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
107619,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES.PERF.IND,False
107635,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
107654,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
107736,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES.PERF.IND,False
107843,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
108014,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND ~ PRES.PERF.IND,False
108242,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBD|IN|NN,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES.PERF.IND,False
108263,VBP|VBN,VBP|VBN,PRES,,IND,PRES..IND,PRES,VBP|VBN,VBP|VBN,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
108288,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
108482,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBG,VBG,PRES,,,PRES..,PRES PART,True,PRES.. ~ PRES.PERF.IND,False
108744,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP|VB,VBP|VB,PRES,,IMPV,PRES..IMPV,IMPV,True,PRES..IMPV ~ PRES.PERF.IND,False
108798,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,JJ,,,,,,,False,,False
108933,PRP|VBD|VB,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,PRP|VBD|VB,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,True,PAST.PERF.IND,True
108944,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
108961,PRP|VBD|VB,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,PRP|VBD|VB,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,True,PAST.PERF.IND,True
109092,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBG,VBZ|VBG,PRES,PROG,IND,PRES.PROG.IND,PRES PROG,True,PRES.PERF.IND ~ PRES.PROG.IND,False
109105,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
109153,PRP|VBZ|VBN,VBZ|VBN,PRES,,IND,PRES..IND,PRES,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES..IND ~ PRES.PERF.IND,False
109176,MD|VB,VB,PAST,,SUBJ,PAST..SUBJ,FUT-IN-PAST,PRP|MD|VB,VB,PAST,,SUBJ,PAST..SUBJ,FUT-IN-PAST,True,PAST..SUBJ,True
109291,PRP|VBD|JJ,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
109324,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
109333,PRP|VBD|VB,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,PRP|VBD|VB,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,True,PAST.PERF.IND,True
109342,VBD|NN,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
109398,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
109486,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
109511,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
109529,PRP|VBD|VBN,VBD|VBN,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,PRP|VBD|VBN,VBD|VBN,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,True,PAST.PERF.IND,True
109543,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
109547,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
109569,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
109582,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
109610,VBP|VBN|RP,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBD|VB|RP,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,True,PAST.PERF.IND ~ PRES.PERF.IND,False
109617,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,,,,,,,,False,,False
109623,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND ~ PRES.PERF.IND,False
109629,PRP|VBP|JJ,VBP,PRES,,IND,PRES..IND,PRES,VB,VB,PRES,,IMPV,PRES..IMPV,IMPV,True,PRES..IMPV ~ PRES..IND,False
109761,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
109766,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
109817,VBP,VBP,PRES,,IND,PRES..IND,PRES,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
109820,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
109827,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
109833,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,,,,,,,,False,,False
110009,VBZ|VBN|JJ,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
110038,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
110052,VBZ|VBN,VBZ|VBN,,,,,,VBZ|VBN,VBZ|VBN,,,,,,False,,False
110072,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
110079,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
110099,PRP|VBD|VBN,VBD|VBN,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,VBD|VB,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,True,PAST.PERF.IND,True
110102,PRP|VBD|VBN,VBD|VBN,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,PRP|VBD|VBN,VBD|VBN,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,True,PAST.PERF.IND,True
110191,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
110203,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND ~ PRES.PERF.IND,False
110250,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES.PERF.IND,False
110278,VBD,VBD,PAST,,IND,PAST..IND,PAST,,,,,,,,False,,False
110328,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PAST..IND ~ PRES..IND,False
110378,PRP|VBD|NN,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
110423,VBZ|RB|JJ,VBZ,PRES,,IND,PRES..IND,PRES,JJ,,,,,,,False,,False
110489,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES.PERF.IND,False
110564,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
110588,PRP|VBP|TO|NN,VBP,PRES,,IND,PRES..IND,PRES,PRP|VBP|IN|NNS,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
110604,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
110647,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
110695,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
110729,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES.PERF.IND,False
110737,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
110750,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
110765,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
110816,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES.PERF.IND,False
110960,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBP|VB,VBP|VB,PRES,,IMPV,PRES..IMPV,IMPV,True,PRES..IMPV ~ PRES.PERF.IND,False
110993,VBP,VBP,PRES,,IND,PRES..IND,PRES,VBZ|JJ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
111070,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES.PERF.IND,False
111112,VBP|VBP|IN,VBP|VBP,PRES,,IND,PRES..IND,PRES,VBP|VBP|IN,VBP|VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
111132,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,,,,,,,,False,,False
111134,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBG,VBG,PRES,,,PRES..,PRES PART,True,PRES.. ~ PRES.PERF.IND,False
111173,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD|IN|NN,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
111225,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
111240,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD|IN|NN,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
111280,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD|IN|NN,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
111339,VBP,VBP,PRES,,IND,PRES..IND,PRES,VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
111355,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
111391,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
111403,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
111498,PRP|VBP|VBN|RB,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP|VBN|RB,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
111521,VBD,VBD,PAST,,IND,PAST..IND,PAST,NN,,,,,,,False,,False
111523,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
111646,PRP|VBD|JJ,VBD,PAST,,IND,PAST..IND,PAST,VBN,VBN,,,,,,False,,False
111647,RB,,,,,,,PRP|VBD|JJ,VBD,PAST,,IND,PAST..IND,PAST,False,,False
111648,JJ,,,,,,,JJ,,,,,,,False,,False
111652,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
111671,PRP|VBD|VBN,VBD|VBN,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,PRP|VBD|VBN,VBD|VBN,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,True,PAST.PERF.IND,True
111675,VBD|VBN,VBD|VBN,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PAST.PERF.IND,False
111677,VBD|VBN,VBD|VBN,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,VBD|VB,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,True,PAST.PERF.IND,True
111680,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
111713,VBP|VBN|JJ,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBD|JJ,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES.PERF.IND,False
111717,PRP|VBP|VBN|IN|NN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES.PERF.IND,False
111732,VBZ|VBN,VBZ|VBN,PRES,,IND,PRES..IND,PRES,VBZ|VBN|VBN,VBZ|VBN|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES..IND ~ PRES.PERF.IND,False
111788,PRP|MD|VB|VBD,VB|VBD,PAST,,SUBJ,PAST..SUBJ,FUT-IN-PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PAST..SUBJ,False
111804,VBZ|JJ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES..IND ~ PRES.PERF.IND,False
111808,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PAST..IND ~ PRES.PERF.IND,False
111821,PRP|VBD|JJ,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD|JJ,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
111839,VBD|VBN,VBD|VBN,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,VBD|VBN,VBD|VBN,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,True,PAST.PERF.IND,True
111842,VBD|VBN|RP,VBD|VBN,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,VBD|VBN|RP,VBD|VBN,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,True,PAST.PERF.IND,True
111908,VBZ|VBN,VBZ|VBN,PRES,,IND,PRES..IND,PRES,VBZ|VBN,VBZ|VBN,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
111920,PRP|VBD|NN,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD|NN,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
111949,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PAST..IND ~ PRES.PERF.IND,False
111970,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
112171,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
112184,PRP|VBD|NN,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD|NN,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
112199,PRP|VBD|VB|IN|JJ,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,PRP|VBD|VB|NN,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,True,PAST.PERF.IND,True
112230,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBN,VBN,,,,,,False,,False
112246,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
112252,PRP|VBD|RB,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD|RB,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
112275,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBP|RP,VBP,PRES,,IND,PRES..IND,PRES,True,PAST..IND ~ PRES..IND,False
112282,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
112324,VB,VB,PRES,,IMPV,PRES..IMPV,IMPV,PRP|VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IMPV ~ PRES..IND,False
112334,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
112342,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
112357,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,PRP|VBP|NN,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
112362,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD|VB,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,True,PAST..IND ~ PAST.PERF.IND,False
112367,VBD,VBD,PAST,,IND,PAST..IND,PAST,VB,VB,PRES,,IMPV,PRES..IMPV,IMPV,True,PAST..IND ~ PRES..IMPV,False
112369,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD|IN,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
112406,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
112421,NNS,,,,,,,NNS,,,,,,,False,,False
112425,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
